Tue Oct 04 11:21:15 2016

Number of Points = 2705
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-10.708713	-0.303957	0.580557	0.003666	0.455665
-11.001811	-0.236112	0.585562	0.003728	0.455487
-11.035304	-0.222237	0.590566	0.003735	0.455487
-10.974024	-0.310979	0.595571	0.003722	0.455271
-11.170112	-0.262426	0.600576	0.003764	0.455163
-11.246008	-0.285059	0.605581	0.003780	0.454980
-11.420337	-0.248592	0.610586	0.003816	0.454860
-11.423198	-0.282895	0.615590	0.003817	0.454740
-11.590300	-0.276297	0.620595	0.003852	0.454529
-11.562417	-0.328866	0.625600	0.003846	0.454389
-11.857931	-0.259808	0.630605	0.003909	0.454211
-11.798219	-0.292533	0.635610	0.003896	0.454183
-12.197618	-0.212586	0.640614	0.003980	0.453897
-12.131861	-0.238770	0.645619	0.003966	0.453899
-12.087227	-0.276336	0.650624	0.003957	0.453834
-12.428850	-0.203837	0.655629	0.004029	0.453603
-12.392086	-0.218832	0.660634	0.004021	0.453603
-12.429920	-0.251603	0.665638	0.004029	0.453438
-12.697543	-0.192583	0.670643	0.004086	0.453265
-12.587272	-0.255028	0.675648	0.004063	0.453206
-12.795252	-0.242647	0.680653	0.004106	0.452957
-12.900244	-0.217314	0.685658	0.004128	0.452896
-13.213222	-0.162917	0.690662	0.004194	0.452643
-12.835292	-0.317071	0.695667	0.004115	0.452647
-13.145133	-0.250898	0.700672	0.004180	0.452438
-13.091186	-0.287351	0.705677	0.004169	0.452389
-13.604278	-0.169923	0.710682	0.004277	0.452070
-13.429280	-0.241664	0.715686	0.004240	0.452071
-13.486648	-0.274159	0.720691	0.004252	0.451879
-13.682031	-0.232523	0.725696	0.004293	0.451747
-13.805683	-0.239614	0.730701	0.004319	0.451549
-13.979228	-0.204592	0.735706	0.004356	0.451425
-14.089346	-0.158201	0.740710	0.004379	0.451428
-14.001533	-0.254237	0.745715	0.004361	0.451223
-14.115633	-0.236352	0.750720	0.004385	0.451124
-14.377494	-0.203440	0.755725	0.004440	0.450868
-14.512260	-0.169986	0.760730	0.004468	0.450793
-14.470576	-0.186353	0.765734	0.004460	0.450795
-14.574961	-0.230310	0.770739	0.004482	0.450497
-14.518185	-0.270282	0.775744	0.004470	0.450440
-14.883186	-0.198516	0.780749	0.004547	0.450172
-14.691223	-0.306129	0.785754	0.004506	0.450073
-15.062595	-0.211934	0.790758	0.004584	0.449873
-14.988073	-0.252262	0.795763	0.004569	0.449839
-15.339772	-0.195678	0.800768	0.004643	0.449537
-15.177070	-0.262198	0.805773	0.004609	0.449538
-15.356140	-0.266224	0.810778	0.004646	0.449272
-15.496742	-0.222356	0.815782	0.004676	0.449224
-15.724836	-0.195735	0.820787	0.004724	0.448993
-15.768806	-0.203500	0.825792	0.004733	0.448904
-15.867525	-0.164149	0.830797	0.004754	0.448899
-15.984671	-0.180302	0.835802	0.004779	0.448678
-15.945567	-0.217542	0.840806	0.004771	0.448605
-15.978590	-0.231883	0.845811	0.004778	0.448509
-16.357829	-0.142701	0.850816	0.004858	0.448279
-16.320511	-0.157584	0.855821	0.004850	0.448280
-16.477723	-0.161173	0.860826	0.004883	0.448045
-16.505747	-0.169494	0.865830	0.004889	0.447977
-16.560814	-0.177344	0.870835	0.004901	0.447872
-16.775867	-0.150199	0.875840	0.004946	0.447660
-16.823093	-0.131937	0.880845	0.004956	0.447656
-16.847868	-0.180069	0.885850	0.004961	0.447455
-17.053942	-0.120028	0.890854	0.005004	0.447370
-16.991768	-0.220301	0.895859	0.004991	0.447112
-17.138482	-0.182349	0.900864	0.005022	0.447034
-17.283480	-0.193616	0.905869	0.005053	0.446790
-17.365310	-0.181000	0.910874	0.005070	0.446717
-17.571702	-0.164532	0.915878	0.005114	0.446480
-17.561927	-0.192372	0.920883	0.005112	0.446398
-17.593869	-0.222608	0.925888	0.005118	0.446248
-17.971460	-0.110385	0.930893	0.005198	0.446099
-17.914809	-0.134299	0.935898	0.005186	0.446096
-17.999428	-0.187946	0.940902	0.005204	0.445790
-17.934236	-0.237102	0.945907	0.005190	0.445713
-18.176900	-0.212224	0.950912	0.005241	0.445453
-18.172749	-0.251169	0.955917	0.005241	0.445324
-18.544192	-0.152717	0.960922	0.005319	0.445136
-18.445465	-0.193133	0.965926	0.005298	0.445136
-18.691949	-0.174953	0.970931	0.005350	0.444848
-18.658209	-0.190903	0.975936	0.005343	0.444840
-18.872033	-0.155208	0.980941	0.005388	0.444659
-18.925205	-0.177088	0.985946	0.005399	0.444507
-18.997056	-0.193649	0.990950	0.005414	0.444347
-19.056081	-0.213834	0.995955	0.005427	0.444192
-19.286058	-0.118872	1.000960	0.005475	0.444193

-19.239176	-0.137815	1.010957	0.005466	0.444194
-19.030716	-0.167118	1.020954	0.005422	0.444389
-18.947744	-0.167132	1.030950	0.005404	0.444506
-18.760900	-0.158259	1.040947	0.005365	0.444803
-18.501647	-0.210377	1.050944	0.005311	0.444991
-18.500404	-0.147782	1.060941	0.005311	0.445208
-18.213895	-0.171658	1.070938	0.005250	0.445533
-18.035846	-0.151423	1.080934	0.005213	0.445855
-17.795764	-0.179713	1.090931	0.005163	0.446098
-17.629899	-0.164364	1.100928	0.005128	0.446385
-17.374017	-0.186554	1.110925	0.005074	0.446671
-17.295942	-0.129535	1.120922	0.005058	0.446978
-16.963997	-0.175253	1.130918	0.004988	0.447290
-16.770249	-0.183082	1.140915	0.004947	0.447537
-16.549096	-0.227122	1.150912	0.004901	0.447697
-16.317027	-0.243059	1.160909	0.004852	0.447970
-16.102954	-0.268139	1.170906	0.004807	0.448186
-16.035860	-0.230798	1.180902	0.004793	0.448408
-15.821858	-0.248860	1.190899	0.004748	0.448648
-15.661617	-0.208492	1.200896	0.004715	0.449012
-15.357636	-0.269071	1.210893	0.004651	0.449232
-15.294986	-0.194829	1.220890	0.004638	0.449574
-14.939503	-0.254074	1.230886	0.004563	0.449871
-14.884443	-0.195272	1.240883	0.004552	0.450150
-14.591506	-0.217729	1.250880	0.004490	0.450484
-14.319904	-0.256517	1.260877	0.004433	0.450733
-14.222135	-0.220402	1.270874	0.004413	0.450993
-13.888589	-0.269427	1.280870	0.004343	0.451293
-13.826740	-0.230644	1.290867	0.004330	0.451511
-13.525989	-0.284321	1.300864	0.004266	0.451749
-13.512548	-0.209083	1.310861	0.004264	0.452024
-13.147762	-0.249837	1.320858	0.004187	0.452396
-12.988814	-0.254135	1.330854	0.004154	0.452603
-12.840206	-0.230991	1.340851	0.004123	0.452889
-12.611861	-0.236423	1.350848	0.004075	0.453189
-12.426911	-0.221055	1.360845	0.004036	0.453499
-12.154142	-0.243896	1.370842	0.003979	0.453801
-12.030926	-0.221764	1.380838	0.003953	0.454048
-11.795672	-0.213865	1.390835	0.003903	0.454402
-11.687611	-0.160293	1.400832	0.003881	0.454733
-11.329765	-0.226416	1.410829	0.003806	0.455007
-11.186562	-0.203449	1.420826	0.003775	0.455283
-11.010763	-0.207026	1.430822	0.003739	0.455515
-10.789589	-0.207582	1.440819	0.003692	0.455820
-10.511890	-0.231430	1.450816	0.003634	0.456124
-10.362696	-0.222627	1.460813	0.003603	0.456361
-10.171951	-0.230664	1.470810	0.003563	0.456597
-10.028081	-0.187922	1.480806	0.003532	0.456940
-9.770842	-0.211982	1.490803	0.003478	0.457215
-9.517412	-0.219604	1.500800	0.003425	0.457540
-9.394970	-0.226603	1.510797	0.003399	0.457685
-9.203825	-0.206977	1.520794	0.003359	0.458015
-8.873190	-0.259895	1.530790	0.003290	0.458293
-8.853110	-0.195659	1.540787	0.003286	0.458536
-8.529292	-0.233734	1.550784	0.003218	0.458854
-8.516890	-0.155710	1.560781	0.003215	0.459133
-8.059790	-0.228571	1.570778	0.003119	0.459518
-7.957242	-0.210122	1.580774	0.003098	0.459720
-7.688671	-0.270726	1.590771	0.003041	0.459886
-7.530600	-0.245958	1.600768	0.003008	0.460186
-7.410746	-0.222543	1.610765	0.002983	0.460429
-7.070820	-0.270329	1.620762	0.002912	0.460736
-6.940933	-0.260648	1.630758	0.002884	0.460946
-6.787810	-0.245472	1.640755	0.002852	0.461206
-6.525257	-0.277282	1.650752	0.002797	0.461460
-6.304492	-0.277646	1.660749	0.002751	0.461761
-6.179237	-0.250764	1.670746	0.002725	0.462021
-6.040658	-0.217848	1.680742	0.002695	0.462320
-5.781320	-0.224811	1.690739	0.002641	0.462652
-5.529942	-0.245990	1.700736	0.002588	0.462924
-5.228680	-0.298664	1.710733	0.002525	0.463160
-5.196510	-0.254046	1.720730	0.002518	0.463352
-4.992728	-0.238170	1.730726	0.002475	0.463683
-4.763658	-0.251269	1.740723	0.002427	0.463951
-4.595397	-0.215313	1.750720	0.002392	0.464299
-4.329874	-0.245693	1.760717	0.002336	0.464560
-4.152859	-0.218333	1.770714	0.002299	0.464891
-3.866645	-0.258456	1.780710	0.002239	0.465147
-3.596246	-0.312568	1.790707	0.002182	0.465335
-3.530454	-0.288064	1.800704	0.002169	0.465505
-3.306633	-0.290558	1.810701	0.002122	0.465801
-3.178797	-0.264764	1.820698	0.002095	0.466059
-3.073693	-0.213483	1.830694	0.002073	0.466371
-2.777835	-0.219759	1.840691	0.002011	0.466751
-2.571270	-0.209569	1.850688	0.001967	0.467064
-2.252721	-0.239381	1.860685	0.001900	0.467396
-2.102696	-0.248373	1.870682	0.001869	0.467569
-1.898943	-0.247796	1.880678	0.001826	0.467846
-1.714528	-0.268456	1.890675	0.001787	0.468027
-1.478816	-0.273063	1.900672	0.001738	0.468330
-1.343455	-0.252746	1.910669	0.001710	0.468579
-1.250489	-0.201611	1.920666	0.001690	0.468872
-1.087470	-0.156069	1.930662	0.001656	0.469241
-0.981119	-0.056006	1.940659	0.001634	0.469712
-0.828897	0.038402	1.950656	0.001602	0.470226
-0.832883	0.228605	1.960653	0.001603	0.470843
-0.709898	0.391071	1.970650	0.001577	0.471539
-0.567605	0.584939	1.980646	0.001547	0.472362
-0.458403	0.777712	1.990643	0.001524	0.473136
-0.326171	1.003587	2.000640	0.001496	0.474047
-0.177300	1.237813	2.010637	0.001465	0.475006
-0.115527	1.536923	2.020634	0.001452	0.476057
0.066513	1.803309	2.030630	0.001414	0.477159
0.028532	2.184603	2.040627	0.001422	0.478338
0.000000	2.614435	2.050624	0.001428	0.479683

0.310826	3.582446	2.055629	0.001362	0.483189
0.627247	5.101615	2.060634	0.001295	0.488420
0.934713	7.624518	2.065638	0.001230	0.496708
1.547075	10.397675	2.070643	0.001101	0.506004
1.981200	13.341231	2.075648	0.001009	0.515423
2.439433	16.274163	2.080653	0.000912	0.524670
2.924746	19.226496	2.085658	0.000809	0.533846
3.417523	22.167675	2.090662	0.000705	0.542842
3.721827	25.132209	2.095667	0.000641	0.551542
4.150607	28.079661	2.100672	0.000550	0.560199
4.360697	31.055182	2.105677	0.000505	0.568558
4.709344	33.966188	2.110682	0.000431	0.576775
5.078271	36.896411	2.115686	0.000353	0.584949
5.633911	39.776954	2.120691	0.000236	0.593080
6.093534	42.754473	2.125696	0.000138	0.601248
6.423770	45.715792	2.130701	0.000068	0.609131
6.570350	48.676580	2.135706	0.000037	0.616725
6.816217	51.591783	2.140710	-0.000015	0.624214
9.862639	53.475070	2.145715	-0.000656	0.631894
28.995898	54.017609	2.150720	-0.004682	0.651986
29.404957	59.805875	2.155725	-0.004769	0.665904
29.676040	63.266413	2.160730	-0.004827	0.674112
29.856208	66.277663	2.165734	-0.004865	0.681123
30.139346	69.203571	2.170739	-0.004926	0.687965
30.581300	72.029402	2.175744	-0.005019	0.694662
34.631026	74.400095	2.180749	-0.005872	0.703529
34.953322	77.872273	2.185754	-0.005940	0.711372
35.505787	80.803970	2.190758	-0.006057	0.718174
36.230386	83.762603	2.195763	-0.006210	0.725118
36.482691	86.715037	2.200768	-0.006263	0.731576
39.908284	89.003805	2.205773	-0.006985	0.739296
41.264190	92.399095	2.210778	-0.007270	0.747473
41.430974	95.505807	2.215782	-0.007306	0.753984
42.250134	98.267534	2.220787	-0.007479	0.760279
45.041606	100.921585	2.225792	-0.008067	0.767920
45.532844	104.184611	2.230797	-0.008171	0.774831
45.779031	107.162342	2.235802	-0.008223	0.780922
46.686945	109.916018	2.240806	-0.008415	0.787056
48.317729	112.831604	2.245811	-0.008758	0.794027
49.787238	115.638805	2.250816	-0.009068	0.800602
53.339770	118.317688	2.255821	-0.009816	0.808496
53.717644	121.729494	2.260826	-0.009896	0.815255
54.848746	124.509628	2.265830	-0.010134	0.821350
55.136147	127.586247	2.270835	-0.010195	0.827313
55.436120	130.512432	2.275840	-0.010259	0.832964
55.950390	133.354958	2.280845	-0.010368	0.838583
56.696022	136.284936	2.285850	-0.010525	0.844496
56.874068	139.268868	2.290854	-0.010563	0.850047
57.133655	142.155112	2.295859	-0.010618	0.855446
60.909536	144.361621	2.300864	-0.011413	0.862152
62.736761	147.879926	2.305869	-0.011798	0.869724
63.045786	150.881351	2.310874	-0.011864	0.875239
63.120097	153.846252	2.315878	-0.011880	0.880488
63.302562	156.754208	2.320883	-0.011919	0.885684
63.429373	159.667104	2.325888	-0.011946	0.890819
65.579631	162.067644	2.330893	-0.012399	0.896457
68.625151	165.209116	2.335898	-0.013040	0.903940
69.266109	168.309684	2.340902	-0.013176	0.909642
69.548816	171.289841	2.345907	-0.013236	0.914861
69.874832	174.184238	2.350912	-0.013305	0.919937
70.952888	176.958524	2.355917	-0.013532	0.925292
71.609121	180.013638	2.360922	-0.013671	0.930798
71.927483	182.918222	2.365926	-0.013738	0.935798
75.620114	185.239193	2.370931	-0.014516	0.942055
77.212703	188.662796	2.375936	-0.014851	0.948676
77.259345	191.698607	2.380941	-0.014862	0.953616
77.354647	194.618121	2.385946	-0.014882	0.958376
77.681807	197.442864	2.390950	-0.014952	0.963110
78.615506	200.334871	2.395955	-0.015149	0.968319
79.273653	203.211968	2.400960	-0.015288	0.973300
82.599137	205.814127	2.405965	-0.015988	0.979520
83.428126	209.068107	2.410970	-0.016163	0.985140
83.705836	212.048532	2.415974	-0.016222	0.989957
84.005774	214.950730	2.420979	-0.016285	0.994643
84.963114	217.653463	2.425984	-0.016487	0.999409
88.038419	220.484669	2.430989	-0.017135	1.005661
88.674027	223.659299	2.435994	-0.017269	1.010895
88.696365	226.621818	2.440998	-0.017275	1.015405
88.909122	229.510673	2.446003	-0.017320	1.019900
88.952838	232.423598	2.451008	-0.017330	1.024309
89.066067	235.349420	2.456013	-0.017354	1.028760
90.159570	238.055452	2.461018	-0.017584	1.033455
91.958515	240.929994	2.466022	-0.017963	1.038800
93.669411	243.888896	2.471027	-0.018324	1.044189
94.545321	246.915497	2.476032	-0.018509	1.049154
94.916022	249.839017	2.481037	-0.018587	1.053648
95.210147	252.764377	2.486042	-0.018650	1.058081
95.384037	255.705742	2.491046	-0.018687	1.062448
95.569419	258.594027	2.496051	-0.018726	1.066727
98.291819	261.081312	2.501056	-0.019300	1.071883
99.826511	264.344449	2.506061	-0.019623	1.077437
99.991715	267.326127	2.511066	-0.019658	1.081778
101.284788	270.008624	2.516070	-0.019931	1.086321
102.771873	273.053333	2.521075	-0.020244	1.091466
103.185719	276.003457	2.526080	-0.020332	1.095847
103.914324	278.869476	2.531085	-0.020486	1.100270
104.609050	281.815501	2.536090	-0.020633	1.104768
104.929082	284.773936	2.541094	-0.020700	1.109055
105.287521	287.633992	2.546099	-0.020776	1.113212
105.705643	290.573614	2.551104	-0.020865	1.117495
105.954778	293.480799	2.556109	-0.020918	1.121624
106.172586	296.391833	2.561114	-0.020964	1.125726
106.261888	299.318077	2.566118	-0.020983	1.129763
106.302387	302.230425	2.571123	-0.020993	1.133741
106.504940	305.128123	2.576128	-0.021036	1.137772
106.632759	308.034782	2.581133	-0.021063	1.141762
106.930616	310.905806	2.586138	-0.021126	1.145781
108.037143	313.618728	2.591142	-0.021360	1.150009
112.534136	316.315130	2.596147	-0.022306	1.156014
113.820048	319.613262	2.601152	-0.022577	1.161075
114.186293	322.529289	2.606157	-0.022655	1.165122
114.682013	325.435708	2.611162	-0.022760	1.169211
114.936699	328.368292	2.616166	-0.022814	1.173193
115.080926	331.307539	2.621171	-0.022845	1.177113
115.183591	334.188384	2.626176	-0.022867	1.180921
116.254937	336.971447	2.631181	-0.023093	1.185095
117.079680	339.934371	2.636186	-0.023267	1.189359
117.502852	342.915991	2.641190	-0.023356	1.193424
118.117954	345.709517	2.646195	-0.023486	1.197332
119.039285	348.709597	2.651200	-0.023681	1.201649
119.298022	351.624664	2.656205	-0.023736	1.205503
119.463145	354.545279	2.661210	-0.023771	1.209304
122.144409	356.988979	2.666214	-0.024336	1.213767
124.965818	360.227039	2.671219	-0.024930	1.219286
125.356784	363.235956	2.676224	-0.025013	1.223268
125.776911	366.163768	2.681229	-0.025102	1.227150
125.826763	369.079112	2.686234	-0.025113	1.230820
126.073952	371.947683	2.691238	-0.025165	1.234518
127.362828	374.783668	2.696243	-0.025437	1.238683
128.130095	377.734478	2.701248	-0.025599	1.242717
128.541535	380.679503	2.706253	-0.025686	1.246556
128.906792	383.561575	2.711258	-0.025763	1.250282
129.606538	386.458202	2.716262	-0.025911	1.254179
129.977273	389.407517	2.721267	-0.025990	1.257968
130.266730	392.309966	2.726272	-0.026051	1.261648
130.582760	395.210388	2.731277	-0.026118	1.265328
130.799863	398.131451	2.736282	-0.026164	1.268975
131.476705	400.950680	2.741286	-0.026307	1.272710
133.312598	403.725333	2.746291	-0.026694	1.276937
134.972289	406.800470	2.751296	-0.027044	1.281427
135.301454	409.748785	2.756301	-0.027113	1.285113
135.549589	412.646890	2.761306	-0.027166	1.288690
135.634684	415.596040	2.766310	-0.027185	1.292241
136.148883	418.403611	2.771315	-0.027293	1.295817
136.701644	421.376795	2.776320	-0.027410	1.299598
136.977719	424.284808	2.781325	-0.027469	1.303160
137.008975	427.188634	2.786330	-0.027476	1.306592
137.548276	430.053141	2.791334	-0.027590	1.310208
138.451893	432.944238	2.796339	-0.027780	1.314014
140.007294	435.778219	2.801344	-0.028108	1.318046
141.378652	438.711439	2.806349	-0.028397	1.322095
141.552811	441.723592	2.811354	-0.028434	1.325669
141.674909	444.637250	2.816358	-0.028461	1.329097
141.823342	447.541168	2.821363	-0.028492	1.332516
141.938054	450.431740	2.826368	-0.028517	1.335896
142.366577	453.320417	2.831373	-0.028608	1.339408
142.777250	456.218297	2.836378	-0.028695	1.342914
143.171131	459.135651	2.841382	-0.028778	1.346425
143.708567	462.010636	2.846387	-0.028892	1.349944
144.422740	464.887629	2.851392	-0.029043	1.353535
147.390476	467.628666	2.856397	-0.029667	1.357978
148.225522	470.741278	2.861402	-0.029844	1.361868
148.605012	473.663150	2.866406	-0.029924	1.365328
148.949852	476.572990	2.871411	-0.029997	1.368751
149.094630	479.506073	2.876416	-0.030028	1.372102
149.147359	482.394176	2.881421	-0.030040	1.375353
149.384375	485.305722	2.886426	-0.030090	1.378705
149.576636	488.201106	2.891430	-0.030131	1.382011
149.590970	491.113813	2.896435	-0.030135	1.385249
150.695610	493.885290	2.901440	-0.030368	1.388803
152.464466	496.839971	2.906445	-0.030740	1.392841
153.246481	499.776350	2.911450	-0.030905	1.396416
153.502443	502.733015	2.916454	-0.030960	1.399774
153.580577	505.639734	2.921459	-0.030977	1.402993
153.770926	508.558978	2.926464	-0.031017	1.406266
153.858807	511.455261	2.931469	-0.031036	1.409463
154.192822	514.338213	2.936474	-0.031107	1.412744
155.402600	517.140264	2.941478	-0.031362	1.416306
156.088898	520.159354	2.946483	-0.031507	1.419869
156.296019	523.069401	2.951488	-0.031551	1.423101
156.515265	525.991622	2.956493	-0.031598	1.426343
156.843828	528.877517	2.961498	-0.031668	1.429586
157.055028	531.788871	2.966502	-0.031712	1.432799
157.200217	534.690806	2.971507	-0.031744	1.435966
157.263235	537.622062	2.976512	-0.031757	1.439123
157.373938	540.509831	2.981517	-0.031781	1.442247
157.949941	543.324403	2.986522	-0.031903	1.445482
159.457688	546.229685	2.991526	-0.032221	1.449197
160.582563	549.129205	2.996531	-0.032458	1.452736
161.555573	552.094090	3.001536	-0.032663	1.456272
161.540100	555.046874	3.006541	-0.032660	1.459375
162.001355	557.903335	3.011546	-0.032758	1.462568
162.521374	560.821359	3.016550	-0.032868	1.465842
163.124072	563.662638	3.021555	-0.032995	1.469064
164.832286	566.559073	3.026560	-0.033355	1.472792
165.213852	569.565114	3.031565	-0.033436	1.476078
165.677552	572.423759	3.036570	-0.033534	1.479238
165.909014	575.385622	3.041574	-0.033583	1.482402
165.831354	578.282413	3.046579	-0.033567	1.485367
166.093511	581.172769	3.051584	-0.033623	1.488457
166.626643	584.038763	3.056589	-0.033736	1.491627
167.023829	586.967067	3.061594	-0.033820	1.494798
167.535972	589.839813	3.066598	-0.033928	1.497952
169.023739	592.628807	3.071603	-0.034242	1.501407
171.076126	595.594937	3.076608	-0.034674	1.505263
172.210996	598.541014	3.081613	-0.034913	1.508719
173.137983	601.468977	3.086618	-0.035109	1.512066
173.791399	604.359737	3.091622	-0.035247	1.515258
174.547000	607.290446	3.096627	-0.035406	1.518524
174.842997	610.203023	3.101632	-0.035469	1.521582
175.935590	613.062732	3.106637	-0.035700	1.524897
176.078978	616.042890	3.111642	-0.035730	1.527950
176.241256	618.955662	3.116646	-0.035765	1.530936
176.236810	621.856973	3.121651	-0.035765	1.533840
176.417383	624.718378	3.126656	-0.035803	1.536771
176.606141	627.666138	3.131661	-0.035843	1.539785
176.850947	630.540798	3.136666	-0.035895	1.542743
176.855957	633.470516	3.141670	-0.035897	1.545657
