Tue Oct 04 11:27:09 2016

Number of Points = 2706
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-11.967690	-0.313078	0.630605	0.004048	0.453106
-12.407116	-0.176533	0.635610	0.004141	0.452956
-12.268101	-0.266279	0.640614	0.004111	0.452845
-12.452775	-0.250066	0.645619	0.004150	0.452641
-12.346432	-0.314127	0.650624	0.004128	0.452571
-12.591241	-0.262379	0.655629	0.004180	0.452405
-12.645762	-0.290053	0.660634	0.004191	0.452234
-12.948214	-0.213195	0.665638	0.004255	0.452072
-12.927339	-0.223354	0.670643	0.004250	0.452066
-13.063156	-0.244317	0.675648	0.004279	0.451804
-13.119109	-0.237418	0.680653	0.004291	0.451748
-13.193922	-0.259298	0.685658	0.004307	0.451568
-13.334560	-0.244553	0.690662	0.004336	0.451421
-13.466159	-0.189324	0.695667	0.004364	0.451425
-13.620156	-0.212446	0.700672	0.004397	0.451129
-13.550128	-0.242561	0.705677	0.004382	0.451124
-13.736513	-0.193915	0.710682	0.004421	0.451028
-13.928252	-0.183753	0.715686	0.004462	0.450793
-13.789792	-0.284433	0.720691	0.004432	0.450643
-13.959201	-0.259863	0.725696	0.004468	0.450489
-13.991151	-0.284615	0.730701	0.004475	0.450359
-14.407439	-0.168252	0.735706	0.004563	0.450171
-14.326634	-0.202165	0.740710	0.004546	0.450169
-14.556745	-0.188391	0.745715	0.004594	0.449891
-14.575976	-0.187141	0.750720	0.004598	0.449868
-14.496161	-0.259100	0.755725	0.004581	0.449734
-14.749467	-0.214050	0.760730	0.004635	0.449531
-14.718083	-0.255406	0.765734	0.004628	0.449433
-14.996887	-0.202941	0.770739	0.004687	0.449220
-15.000913	-0.209066	0.775744	0.004688	0.449193
-15.193873	-0.213551	0.780749	0.004728	0.448905
-15.133193	-0.238716	0.785754	0.004716	0.448903
-15.302351	-0.251746	0.790758	0.004751	0.448620
-15.277976	-0.282034	0.795763	0.004746	0.448550
-15.624028	-0.221294	0.800768	0.004819	0.448269
-15.555593	-0.248715	0.805773	0.004805	0.448271
-15.733437	-0.255404	0.810778	0.004842	0.447996
-15.650136	-0.317850	0.815782	0.004825	0.447899
-16.087447	-0.210637	0.820787	0.004917	0.447649
-16.029779	-0.234632	0.825792	0.004905	0.447648
-16.010306	-0.284760	0.830797	0.004901	0.447502
-16.119180	-0.279956	0.835802	0.004924	0.447364
-16.380943	-0.261206	0.840806	0.004979	0.447058
-16.401242	-0.261533	0.845811	0.004983	0.447027
-16.544704	-0.254892	0.850816	0.005013	0.446847
-16.549969	-0.290843	0.855821	0.005015	0.446715
-16.737232	-0.279525	0.860826	0.005054	0.446488
-16.931772	-0.227570	0.865830	0.005095	0.446391
-17.016339	-0.192760	0.870835	0.005113	0.446391
-17.189460	-0.192829	0.875840	0.005149	0.446144
-17.121957	-0.236290	0.880845	0.005135	0.446090
-17.226612	-0.197392	0.885850	0.005157	0.446075
-17.519574	-0.168234	0.890854	0.005219	0.445759
-17.408013	-0.212909	0.895859	0.005196	0.445763
-17.505092	-0.216933	0.900864	0.005216	0.445611
-17.673534	-0.193678	0.905869	0.005251	0.445451
-17.622737	-0.257238	0.910874	0.005241	0.445303
-17.900741	-0.193487	0.915878	0.005299	0.445128
-17.957904	-0.169770	0.920883	0.005311	0.445128
-17.967350	-0.252056	0.925888	0.005314	0.444830
-18.069183	-0.246188	0.930893	0.005335	0.444704
-18.407375	-0.166870	0.935898	0.005406	0.444497
-18.445298	-0.150677	0.940902	0.005414	0.444499
-18.291940	-0.265832	0.945907	0.005382	0.444318
-18.506242	-0.215892	0.950912	0.005427	0.444185
-18.694094	-0.193906	0.955917	0.005467	0.443993
-18.648916	-0.249173	0.960922	0.005457	0.443865
-18.774067	-0.255262	0.965926	0.005484	0.443665
-18.850908	-0.252787	0.970931	0.005500	0.443563
-19.015862	-0.249728	0.975936	0.005535	0.443338
-19.243784	-0.185365	0.980941	0.005583	0.443236
-19.309650	-0.160909	0.985946	0.005597	0.443226
-19.540079	-0.151207	0.990950	0.005645	0.442930
-19.458113	-0.184905	0.995955	0.005628	0.442930
-19.473034	-0.208951	1.000960	0.005631	0.442824

-19.608446	-0.126418	1.010957	0.005660	0.442917
-19.454078	-0.168093	1.020954	0.005627	0.442992
-19.279902	-0.168386	1.030950	0.005591	0.443240
-19.078870	-0.182396	1.040947	0.005549	0.443478
-18.956310	-0.186990	1.050944	0.005523	0.443636
-18.734400	-0.200203	1.060941	0.005476	0.443906
-18.465428	-0.231661	1.070938	0.005420	0.444180
-18.370347	-0.197835	1.080934	0.005400	0.444432
-18.230824	-0.161402	1.090931	0.005371	0.444757
-17.976213	-0.171036	1.100928	0.005317	0.445085
-17.741931	-0.183149	1.110925	0.005268	0.445376
-17.529586	-0.184044	1.120922	0.005223	0.445674
-17.366701	-0.186799	1.130918	0.005189	0.445896
-17.122421	-0.186726	1.140915	0.005138	0.446242
-16.932993	-0.213940	1.150912	0.005098	0.446416
-16.795340	-0.163758	1.160909	0.005069	0.446784
-16.492656	-0.217117	1.170906	0.005006	0.447028
-16.370532	-0.182040	1.180902	0.004980	0.447322
-15.966703	-0.265930	1.190899	0.004895	0.447604
-16.021780	-0.210587	1.200896	0.004907	0.447716
-15.675658	-0.248884	1.210893	0.004834	0.448073
-15.649050	-0.189332	1.220890	0.004829	0.448315
-15.290303	-0.251485	1.230886	0.004753	0.448607
-15.090165	-0.250803	1.240883	0.004711	0.448891
-14.836306	-0.294013	1.250880	0.004658	0.449100
-14.791397	-0.238493	1.260877	0.004649	0.449353
-14.505772	-0.266931	1.270874	0.004589	0.449658
-14.364834	-0.231768	1.280870	0.004559	0.449976
-14.195894	-0.231647	1.290867	0.004524	0.450214
-14.003253	-0.197708	1.300864	0.004483	0.450600
-13.696009	-0.257009	1.310861	0.004419	0.450828
-13.526546	-0.241156	1.320858	0.004383	0.451120
-13.211588	-0.285298	1.330854	0.004317	0.451411
-13.166681	-0.239503	1.340851	0.004308	0.451629
-12.975601	-0.217555	1.350848	0.004268	0.451971
-12.749364	-0.228734	1.360845	0.004220	0.452249
-12.587872	-0.203276	1.370842	0.004186	0.452562
-12.315958	-0.242815	1.380838	0.004129	0.452807
-12.023320	-0.280447	1.390835	0.004068	0.453087
-12.015605	-0.215395	1.400832	0.004066	0.453319
-11.677205	-0.274438	1.410829	0.003995	0.453590
-11.571387	-0.232870	1.420826	0.003973	0.453878
-11.266497	-0.262847	1.430822	0.003909	0.454201
-11.138816	-0.246148	1.440819	0.003882	0.454435
-10.926814	-0.241631	1.450816	0.003838	0.454745
-10.683964	-0.261099	1.460813	0.003787	0.455017
-10.547093	-0.214614	1.470810	0.003758	0.455364
-10.309498	-0.242531	1.480806	0.003708	0.455599
-10.171187	-0.203474	1.490803	0.003679	0.455923
-9.945283	-0.197946	1.500800	0.003632	0.456254
-9.741816	-0.223019	1.510797	0.003589	0.456451
-9.531505	-0.209914	1.520794	0.003545	0.456787
-9.207102	-0.263522	1.530790	0.003477	0.457055
-9.107488	-0.217509	1.540787	0.003456	0.457347
-8.889803	-0.231994	1.550784	0.003410	0.457599
-8.663230	-0.257657	1.560781	0.003362	0.457825
-8.545545	-0.218364	1.570778	0.003338	0.458120
-8.337518	-0.226417	1.580774	0.003294	0.458379
-8.097671	-0.240337	1.590771	0.003244	0.458663
-7.883696	-0.254929	1.600768	0.003199	0.458909
-7.709599	-0.232061	1.610765	0.003162	0.459225
-7.541920	-0.216952	1.620762	0.003127	0.459506
-7.178395	-0.263326	1.630758	0.003051	0.459851
-7.117241	-0.236549	1.640755	0.003038	0.460024
-6.866444	-0.247203	1.650752	0.002985	0.460333
-6.777119	-0.210801	1.660749	0.002967	0.460577
-6.528635	-0.205797	1.670746	0.002914	0.460935
-6.285408	-0.200795	1.680742	0.002863	0.461285
-6.013913	-0.267961	1.690739	0.002806	0.461432
-5.828546	-0.269098	1.700736	0.002767	0.461682
-5.648000	-0.266538	1.710733	0.002730	0.461938
-5.433782	-0.281085	1.720730	0.002685	0.462182
-5.236068	-0.295753	1.730726	0.002643	0.462403
-5.184890	-0.247968	1.740723	0.002632	0.462632
-4.826293	-0.292743	1.750720	0.002557	0.462973
-4.647704	-0.300048	1.760717	0.002520	0.463192
-4.438930	-0.306963	1.770714	0.002476	0.463454
-4.291014	-0.287702	1.780710	0.002445	0.463719
-4.088226	-0.285008	1.790707	0.002402	0.464004
-3.784218	-0.340418	1.800704	0.002338	0.464234
-3.787088	-0.269141	1.810701	0.002339	0.464466
-3.500623	-0.266249	1.820698	0.002279	0.464865
-3.317476	-0.264246	1.830694	0.002241	0.465121
-3.004311	-0.289146	1.840691	0.002175	0.465464
-2.834141	-0.302313	1.850688	0.002139	0.465651
-2.695807	-0.283575	1.860685	0.002110	0.465900
-2.473174	-0.285030	1.870682	0.002063	0.466197
-2.234382	-0.310842	1.880678	0.002013	0.466435
-1.956442	-0.335530	1.890675	0.001955	0.466730
-1.844666	-0.327973	1.900672	0.001931	0.466906
-1.753102	-0.275292	1.910669	0.001912	0.467204
-1.470148	-0.288885	1.920666	0.001853	0.467541
-1.257018	-0.307217	1.930662	0.001808	0.467769
-1.256421	-0.201319	1.940659	0.001808	0.468118
-1.004844	-0.184251	1.950656	0.001755	0.468513
-1.073907	0.004724	1.960653	0.001770	0.469041
-0.789700	0.061891	1.970650	0.001710	0.469611
-0.819068	0.274947	1.980646	0.001716	0.470270
-0.630169	0.417442	1.990643	0.001677	0.470990
-0.599446	0.651316	2.000640	0.001670	0.471795
-0.477934	0.876097	2.010637	0.001645	0.472690
-0.395936	1.152844	2.020634	0.001627	0.473701
-0.264039	1.424155	2.030630	0.001600	0.474758
-0.177302	1.747622	2.040627	0.001582	0.475921
-0.115411	2.107496	2.050624	0.001569	0.477167
0.000000	2.478067	2.060621	0.001544	0.478514

0.311714	4.073603	2.065626	0.001478	0.484033
0.642859	6.542749	2.070630	0.001408	0.492256
1.162930	9.966029	2.075635	0.001298	0.503513
1.590889	13.732205	2.080640	0.001208	0.515435
2.107355	17.569254	2.085645	0.001098	0.527401
2.584857	21.445943	2.090650	0.000997	0.539169
2.971766	25.339317	2.095654	0.000915	0.550628
3.481403	29.182914	2.100659	0.000807	0.561854
3.659625	33.117760	2.105664	0.000769	0.572740
4.178195	36.935445	2.110669	0.000659	0.583482
4.519721	40.805674	2.115674	0.000586	0.593978
4.768694	44.701390	2.120678	0.000533	0.604259
5.207248	48.487942	2.125683	0.000440	0.614290
5.494388	52.394568	2.130688	0.000379	0.624302
5.880512	56.219969	2.135693	0.000297	0.634057
6.035708	60.109462	2.140698	0.000264	0.643591
6.500910	63.882912	2.145702	0.000165	0.653012
7.113250	67.711829	2.150707	0.000036	0.662567
7.529015	71.587455	2.155712	-0.000053	0.671909
7.818516	75.461937	2.160717	-0.000114	0.681004
8.014776	79.310660	2.165722	-0.000156	0.689835
8.307413	83.113959	2.170726	-0.000218	0.698542
8.612608	86.956367	2.175731	-0.000283	0.707238
8.873475	90.785045	2.180736	-0.000339	0.715759
9.117975	94.642603	2.185741	-0.000391	0.724227
9.420355	98.461693	2.190746	-0.000455	0.732567
9.738906	102.280905	2.195750	-0.000523	0.740826
9.947714	106.133541	2.200755	-0.000568	0.748970
10.113784	109.967899	2.205760	-0.000603	0.756954
10.336584	113.793745	2.210765	-0.000651	0.764884
10.934758	117.548732	2.215770	-0.000778	0.772897
11.111121	121.435588	2.220774	-0.000815	0.780748
11.436339	125.254222	2.225779	-0.000885	0.788506
11.733981	129.075950	2.230784	-0.000948	0.796173
11.982852	132.901682	2.235789	-0.001001	0.803736
12.189247	136.757151	2.240794	-0.001045	0.811252
12.406352	140.561431	2.245798	-0.001092	0.818611
12.673334	144.383353	2.250803	-0.001148	0.825975
12.907785	148.202308	2.255808	-0.001198	0.833243
52.019726	143.477441	2.260813	-0.009427	0.853678
77.461964	153.709241	2.265818	-0.014782	0.889992
77.652879	159.608408	2.270822	-0.014823	0.900262
77.916908	163.571529	2.275827	-0.014879	0.907190
78.009735	167.429088	2.280832	-0.014899	0.913770
78.080929	171.274705	2.285837	-0.014915	0.920269
78.250918	175.043935	2.290842	-0.014952	0.926662
78.281102	178.897202	2.295846	-0.014959	0.933056
78.448043	182.689928	2.300851	-0.014995	0.939398
78.353551	186.541730	2.305856	-0.014975	0.945622
78.469849	190.341777	2.310861	-0.015001	0.951859
78.685845	194.126820	2.315866	-0.015047	0.958096
78.758000	197.967796	2.320870	-0.015063	0.964289
78.983144	201.756762	2.325875	-0.015111	0.970459
79.007667	205.601933	2.330880	-0.015117	0.976549
79.129910	209.392362	2.335885	-0.015143	0.982579
79.146394	213.255793	2.340890	-0.015147	0.988618
79.286157	217.028283	2.345894	-0.015177	0.994558
79.413681	220.848336	2.350899	-0.015205	1.000527
79.674093	224.602571	2.355904	-0.015260	1.006443
81.153513	228.311618	2.360909	-0.015572	1.013004
81.565064	232.254928	2.365914	-0.015660	1.019225
82.482546	235.923690	2.370918	-0.015853	1.025303
83.543822	239.855311	2.375923	-0.016077	1.031823
84.274114	243.609012	2.380928	-0.016232	1.037840
85.922530	247.360998	2.385933	-0.016579	1.044366
86.467657	251.277923	2.390938	-0.016695	1.050441
88.204493	254.976528	2.395942	-0.017061	1.056862
88.511104	258.967156	2.400947	-0.017126	1.062832
89.369438	262.651849	2.405952	-0.017307	1.068649
90.759353	266.494197	2.410957	-0.017600	1.074966
92.076185	270.237129	2.415962	-0.017878	1.081062
93.042929	274.169375	2.420966	-0.018082	1.087192
93.374328	278.027941	2.425971	-0.018153	1.092824
93.998332	281.760469	2.430976	-0.018285	1.098415
95.877485	285.401060	2.435981	-0.018681	1.104554
97.433977	289.374988	2.440986	-0.019009	1.110940
98.662485	293.160820	2.445990	-0.019268	1.116848
99.186025	297.068043	2.450995	-0.019379	1.122502
100.501039	300.722649	2.456000	-0.019656	1.128218
101.636397	304.647500	2.461005	-0.019896	1.134173
102.022895	308.519545	2.466010	-0.019978	1.139619
102.371159	312.318676	2.471014	-0.020052	1.144920
103.269169	316.058074	2.476019	-0.020242	1.150413
104.380290	319.850847	2.481024	-0.020476	1.156064
105.039734	323.758785	2.486029	-0.020616	1.161599
105.296652	327.579855	2.491034	-0.020670	1.166780
105.476525	331.414646	2.496038	-0.020709	1.171916
105.593991	335.193571	2.501043	-0.020734	1.176924
105.811276	339.012057	2.506048	-0.020781	1.182014
105.974072	342.848465	2.511053	-0.020816	1.187077
107.751491	346.298048	2.516058	-0.021190	1.192455
110.331326	350.342048	2.521062	-0.021734	1.198985
110.498759	354.263792	2.526067	-0.021770	1.204087
110.634865	358.079684	2.531072	-0.021799	1.209017
110.849018	361.864089	2.536077	-0.021845	1.213927
110.974439	365.712796	2.541082	-0.021872	1.218854
112.108920	369.254623	2.546086	-0.022111	1.223883
116.285340	372.949283	2.551091	-0.022991	1.230605
117.866240	377.014513	2.556096	-0.023324	1.236459
118.604555	380.865614	2.561101	-0.023480	1.241602
119.512529	384.664876	2.566106	-0.023672	1.246743
120.144098	388.530809	2.571110	-0.023806	1.251809
121.004066	392.270642	2.576115	-0.023987	1.256812
121.421473	396.162540	2.581120	-0.024076	1.261764
121.480464	399.980635	2.586125	-0.024089	1.266434
121.755683	403.780499	2.591130	-0.024147	1.271169
122.034985	407.578015	2.596134	-0.024207	1.275885
124.265661	411.161617	2.601139	-0.024677	1.281263
125.199773	415.184292	2.606144	-0.024874	1.286524
125.556259	418.957192	2.611149	-0.024950	1.291191
127.630975	422.656744	2.616154	-0.025387	1.296568
128.112716	426.639727	2.621158	-0.025489	1.301506
128.415928	430.430490	2.626163	-0.025554	1.306115
128.578951	434.259463	2.631168	-0.025589	1.310687
128.871932	438.069327	2.636173	-0.025651	1.315282
129.130652	441.848721	2.641178	-0.025706	1.319809
129.629440	445.653613	2.646182	-0.025812	1.324461
130.260236	449.429100	2.651187	-0.025945	1.329124
130.723479	453.297923	2.656192	-0.026043	1.333801
131.164519	457.071873	2.661197	-0.026137	1.338342
132.754475	460.730929	2.666202	-0.026472	1.343260
133.975749	464.676714	2.671206	-0.026730	1.348319
134.351782	468.532293	2.676211	-0.026810	1.352874
134.793128	472.301650	2.681216	-0.026903	1.357346
135.347520	476.087272	2.686221	-0.027021	1.361872
136.239064	479.866592	2.691226	-0.027209	1.366527
137.744801	483.683143	2.696230	-0.027526	1.371481
138.007761	487.563582	2.701235	-0.027582	1.375937
138.750590	491.299139	2.706240	-0.027739	1.380429
139.201535	495.191331	2.711245	-0.027835	1.384951
139.654911	498.950937	2.716250	-0.027931	1.389314
140.735902	502.739242	2.721254	-0.028159	1.393968
141.619316	506.510058	2.726259	-0.028346	1.398502
142.455941	510.404575	2.731264	-0.028523	1.403136
143.336219	514.083294	2.736269	-0.028708	1.407538
145.954001	517.877126	2.741274	-0.029260	1.412801
146.271606	521.833167	2.746278	-0.029327	1.417231
146.549763	525.640393	2.751283	-0.029387	1.421470
146.875418	529.419660	2.756288	-0.029456	1.425686
147.888211	533.158150	2.761293	-0.029670	1.430138
148.702086	537.034266	2.766298	-0.029842	1.434639
149.333778	540.831079	2.771302	-0.029975	1.438964
150.024003	544.624927	2.776307	-0.030121	1.443298
151.675759	548.308372	2.781312	-0.030469	1.447906
153.606593	552.223042	2.786317	-0.030876	1.452859
154.240171	556.060805	2.791322	-0.031010	1.457174
154.506430	559.909272	2.796326	-0.031067	1.461333
154.663522	563.721678	2.801331	-0.031101	1.465398
154.732237	567.529048	2.806336	-0.031116	1.469410
155.340305	571.300001	2.811341	-0.031245	1.473596
156.398323	575.072227	2.816346	-0.031468	1.477955
156.593546	578.954944	2.821350	-0.031510	1.482063
156.702620	582.744029	2.826355	-0.031533	1.486027
156.856731	586.569963	2.831360	-0.031567	1.490037
157.075744	590.376351	2.836365	-0.031613	1.494043
158.826450	594.013545	2.841370	-0.031982	1.498484
159.843760	597.928509	2.846374	-0.032197	1.502900
160.225243	601.782812	2.851379	-0.032278	1.506985
161.208569	605.433863	2.856384	-0.032486	1.511094
163.099596	609.347913	2.861389	-0.032884	1.515821
163.658748	613.187346	2.866394	-0.033003	1.519926
163.740053	617.031684	2.871398	-0.033021	1.523836
164.034475	620.825576	2.876403	-0.033083	1.527770
164.291367	624.601096	2.881408	-0.033138	1.531660
164.558431	628.418899	2.886413	-0.033195	1.535586
165.168626	632.208353	2.891418	-0.033324	1.539609
165.775838	636.038688	2.896422	-0.033452	1.543661
165.936937	639.842895	2.901427	-0.033487	1.547501
166.093658	643.655311	2.906432	-0.033521	1.551339
166.446109	647.465152	2.911437	-0.033595	1.555241
167.214889	651.218178	2.916442	-0.033758	1.559238
167.808305	655.061097	2.921446	-0.033884	1.563245
168.248033	658.862359	2.926451	-0.033977	1.567143
169.590062	662.579876	2.931456	-0.034260	1.571295
170.816036	666.398116	2.936461	-0.034518	1.575489
172.121482	670.270751	2.941466	-0.034794	1.579756
174.161853	673.868837	2.946470	-0.035224	1.584024
176.945995	677.838804	2.951475	-0.035810	1.588922
177.621756	681.715496	2.956480	-0.035953	1.592917
177.929890	685.524027	2.961485	-0.036019	1.596698
178.290919	689.322636	2.966490	-0.036095	1.600480
178.429928	693.157705	2.971494	-0.036125	1.604205
178.599274	696.943649	2.976499	-0.036162	1.607885
178.790470	700.756769	2.981504	-0.036203	1.611591
179.306628	704.533280	2.986509	-0.036312	1.615375
179.794268	708.357911	2.991514	-0.036415	1.619185
180.086465	712.175745	2.996518	-0.036477	1.622907
180.208353	715.985669	3.001523	-0.036504	1.626550
180.753938	719.755531	3.006528	-0.036619	1.630304
181.750996	723.535409	3.011533	-0.036830	1.634224
183.212808	727.316863	3.016538	-0.037138	1.638306
184.174998	731.167382	3.021542	-0.037341	1.642260
185.469395	734.907821	3.026547	-0.037614	1.646223
186.525239	738.784840	3.031552	-0.037837	1.650216
187.105327	742.624618	3.036557	-0.037960	1.653992
187.332771	746.415713	3.041562	-0.038008	1.657587
187.775701	750.225854	3.046566	-0.038102	1.661269
188.071455	754.045524	3.051571	-0.038165	1.664899
188.477147	757.797771	3.056576	-0.038251	1.668499
189.556352	761.636417	3.061581	-0.038479	1.672411
189.701617	765.463547	3.066586	-0.038510	1.675970
189.881927	769.277071	3.071590	-0.038549	1.679521
190.044389	773.074648	3.076595	-0.038584	1.683044
190.345689	776.827698	3.081600	-0.038648	1.686568
193.168980	780.526904	3.086605	-0.039243	1.690929
194.669367	784.424142	3.091610	-0.039559	1.694990
195.534296	788.275098	3.096614	-0.039742	1.698776
195.914854	792.101946	3.101619	-0.039823	1.702361
196.102993	795.899749	3.106624	-0.039863	1.705845
196.279665	799.735718	3.111629	-0.039901	1.709352
196.400805	803.526243	3.116634	-0.039927	1.712792
196.538509	807.332203	3.121638	-0.039957	1.716245
196.564867	811.137166	3.126643	-0.039963	1.719651
196.978336	814.928057	3.131648	-0.040051	1.723172
197.320312	818.744920	3.136653	-0.040123	1.726684
197.605801	822.546969	3.141658	-0.040184	1.730156
197.826865	826.366470	3.146662	-0.040231	1.733615
