Tue Oct 04 12:09:24 2016

Number of Points = 2705
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-9.215742	-0.102178	0.480461	0.002840	0.461765
-8.996744	-0.192595	0.485466	0.002794	0.461764
-9.236199	-0.178146	0.490470	0.002844	0.461484
-9.336117	-0.149313	0.495475	0.002865	0.461444
-9.562209	-0.131875	0.500480	0.002913	0.461192
-9.482927	-0.179509	0.505485	0.002896	0.461142
-9.824207	-0.110914	0.510490	0.002968	0.460903
-9.897405	-0.108481	0.515494	0.002983	0.460810
-9.883319	-0.114009	0.520499	0.002980	0.460812
-9.878262	-0.175517	0.525504	0.002979	0.460613
-10.024814	-0.147464	0.530509	0.003010	0.460506
-10.142536	-0.159699	0.535514	0.003034	0.460303
-10.313137	-0.124422	0.540518	0.003070	0.460187
-10.375002	-0.112005	0.545523	0.003083	0.460143
-10.532559	-0.124418	0.550528	0.003116	0.459885
-10.409554	-0.193304	0.555533	0.003090	0.459824
-10.842903	-0.094840	0.560538	0.003182	0.459557
-10.770037	-0.124962	0.565542	0.003166	0.459557
-10.789734	-0.180103	0.570547	0.003170	0.459345
-10.886102	-0.172276	0.575552	0.003191	0.459239
-11.183373	-0.132710	0.580557	0.003253	0.458962
-11.160626	-0.153894	0.585562	0.003248	0.458922
-11.187382	-0.182213	0.590566	0.003254	0.458791
-11.434317	-0.130889	0.595571	0.003306	0.458622
-11.320282	-0.220755	0.600576	0.003282	0.458478
-11.727598	-0.106261	0.605581	0.003367	0.458301
-11.631735	-0.152597	0.610586	0.003347	0.458277
-11.837927	-0.151680	0.615590	0.003390	0.457996
-11.742443	-0.198077	0.620595	0.003370	0.457972
-12.019139	-0.170591	0.625600	0.003429	0.457682
-11.988312	-0.187241	0.630605	0.003422	0.457669
-12.325579	-0.126924	0.635610	0.003493	0.457405
-12.326049	-0.126903	0.640614	0.003493	0.457405
-12.336143	-0.140320	0.645619	0.003495	0.457346
-12.707925	-0.069664	0.650624	0.003573	0.457070
-12.444554	-0.178629	0.655629	0.003518	0.457067
-12.715293	-0.137817	0.660634	0.003575	0.456830
-12.717950	-0.161171	0.665638	0.003575	0.456748
-12.855852	-0.176947	0.670643	0.003604	0.456504
-12.847489	-0.204592	0.675648	0.003602	0.456422
-13.244587	-0.120790	0.680653	0.003686	0.456154
-13.195984	-0.150806	0.685658	0.003676	0.456121
-13.177245	-0.197195	0.690662	0.003672	0.455990
-13.362119	-0.179782	0.695667	0.003711	0.455792
-13.424621	-0.192278	0.700672	0.003724	0.455664
-13.668556	-0.145193	0.705677	0.003775	0.455484
-13.655343	-0.152257	0.710682	0.003772	0.455479
-13.826265	-0.173207	0.715686	0.003808	0.455170
-13.869066	-0.156610	0.720691	0.003817	0.455167
-14.090835	-0.119794	0.725696	0.003864	0.454984
-14.020141	-0.182656	0.730701	0.003849	0.454869
-14.113428	-0.190229	0.735706	0.003868	0.454714
-14.362324	-0.140083	0.740710	0.003921	0.454537
-14.499897	-0.084024	0.745715	0.003949	0.454536
-14.465805	-0.181112	0.750720	0.003942	0.454255
-14.345393	-0.262555	0.755725	0.003917	0.454146
-14.800626	-0.147106	0.760730	0.004013	0.453903
-14.879793	-0.115149	0.765734	0.004029	0.453902
-14.888459	-0.174050	0.770739	0.004031	0.453690
-14.917855	-0.186776	0.775744	0.004037	0.453606
-15.122476	-0.173484	0.780749	0.004080	0.453365
-15.160325	-0.184888	0.785754	0.004088	0.453274
-15.282008	-0.167620	0.790758	0.004114	0.453163
-15.522372	-0.127416	0.795763	0.004164	0.452964
-15.546060	-0.117050	0.800768	0.004169	0.452966
-15.556825	-0.175360	0.805773	0.004171	0.452753
-15.804042	-0.104648	0.810778	0.004223	0.452648
-15.736107	-0.148616	0.815782	0.004209	0.452594
-16.100809	-0.052765	0.820787	0.004286	0.452410
-15.976322	-0.103460	0.825792	0.004259	0.452412
-16.147115	-0.103958	0.830797	0.004295	0.452171
-16.176062	-0.120208	0.835802	0.004301	0.452076
-16.335732	-0.086441	0.840806	0.004335	0.451967
-16.488434	-0.085383	0.845811	0.004367	0.451757
-16.450582	-0.101463	0.850816	0.004359	0.451756
-16.691306	-0.086722	0.855821	0.004410	0.451469
-16.757630	-0.069158	0.860826	0.004424	0.451436
-16.775422	-0.088380	0.865830	0.004427	0.451345
-16.959059	-0.074376	0.870835	0.004466	0.451136
-16.932273	-0.086284	0.875840	0.004460	0.451133
-17.210028	-0.066982	0.880845	0.004519	0.450809
-17.166531	-0.086019	0.885850	0.004509	0.450805
-17.361106	-0.073650	0.890854	0.004550	0.450574
-17.349605	-0.101072	0.895859	0.004548	0.450497
-17.398196	-0.134385	0.900864	0.004558	0.450315
-17.698365	-0.048421	0.905869	0.004621	0.450187
-17.757704	-0.031215	0.910874	0.004634	0.450163
-17.856842	-0.072647	0.915878	0.004654	0.449882
-17.748581	-0.151957	0.920883	0.004632	0.449763
-18.079626	-0.078990	0.925888	0.004701	0.449547
-18.138903	-0.053777	0.930893	0.004714	0.449550
-18.153248	-0.098786	0.935898	0.004717	0.449376
-18.159367	-0.138286	0.940902	0.004718	0.449232
-18.617656	-0.039003	0.945907	0.004814	0.448926
-18.531600	-0.078730	0.950912	0.004796	0.448912
-18.598976	-0.061406	0.955917	0.004810	0.448876
-18.689674	-0.100765	0.960922	0.004829	0.448613
-18.674170	-0.125646	0.965926	0.004826	0.448550
-19.087915	-0.032320	0.970931	0.004913	0.448286
-18.971539	-0.080518	0.975936	0.004888	0.448285
-19.077971	-0.104690	0.980941	0.004911	0.448052
-19.164334	-0.091496	0.985946	0.004929	0.447976
-19.385115	-0.076007	0.990950	0.004975	0.447717
-19.437376	-0.071858	0.995955	0.004986	0.447658
-19.435550	-0.080819	1.000960	0.004986	0.447630

-19.431793	-0.089930	1.010957	0.004985	0.447604
-19.291155	-0.130592	1.020954	0.004955	0.447664
-19.332248	-0.088080	1.030950	0.004964	0.447752
-19.213248	-0.050373	1.040947	0.004939	0.448051
-18.948466	-0.064401	1.050944	0.004883	0.448378
-18.740424	-0.048321	1.060941	0.004839	0.448727
-18.510608	-0.087768	1.070938	0.004791	0.448917
-18.355785	-0.055091	1.080934	0.004758	0.449248
-18.070706	-0.086820	1.090931	0.004698	0.449541
-17.972892	-0.048539	1.100928	0.004677	0.449811
-17.578222	-0.122432	1.110925	0.004594	0.450114
-17.576302	-0.070840	1.120922	0.004594	0.450294
-17.309482	-0.097478	1.130918	0.004538	0.450578
-17.108766	-0.091848	1.140915	0.004495	0.450880
-16.861000	-0.118460	1.150912	0.004443	0.451138
-16.692075	-0.116657	1.160909	0.004407	0.451382
-16.562113	-0.094947	1.170906	0.004380	0.451639
-16.277652	-0.116128	1.180902	0.004320	0.451966
-16.172855	-0.068330	1.190899	0.004298	0.452276
-15.969671	-0.071200	1.200896	0.004255	0.452551
-15.740064	-0.071367	1.210893	0.004207	0.452873
-15.503042	-0.090330	1.220890	0.004157	0.453140
-15.273529	-0.105805	1.230886	0.004108	0.453409
-15.169106	-0.065265	1.240883	0.004086	0.453693
-14.944660	-0.081781	1.250880	0.004039	0.453951
-14.704324	-0.080130	1.260877	0.003988	0.454292
-14.462043	-0.109772	1.270874	0.003937	0.454530
-14.357226	-0.059004	1.280870	0.003915	0.454848
-14.079352	-0.081033	1.290867	0.003857	0.455161
-13.822017	-0.114231	1.300864	0.003802	0.455407
-13.711362	-0.092928	1.310861	0.003779	0.455634
-13.455153	-0.110689	1.320858	0.003725	0.455930
-13.277971	-0.122495	1.330854	0.003688	0.456137
-13.105546	-0.108751	1.340851	0.003651	0.456423
-12.914244	-0.099005	1.350848	0.003611	0.456722
-12.827912	-0.035005	1.360845	0.003593	0.457058
-12.381754	-0.117850	1.370842	0.003499	0.457397
-12.246396	-0.111540	1.380838	0.003470	0.457606
-12.111921	-0.115029	1.390835	0.003442	0.457781
-11.884492	-0.137741	1.400832	0.003394	0.458020
-11.763596	-0.072027	1.410829	0.003368	0.458409
-11.511455	-0.074211	1.420826	0.003315	0.458750
-11.298867	-0.077920	1.430822	0.003270	0.459031
-11.090084	-0.079420	1.440819	0.003226	0.459315
-10.860034	-0.102700	1.450816	0.003178	0.459554
-10.651503	-0.093016	1.460813	0.003134	0.459875
-10.465625	-0.093720	1.470810	0.003095	0.460129
-10.364130	-0.052929	1.480806	0.003073	0.460406
-10.020154	-0.102149	1.490803	0.003001	0.460714
-9.827470	-0.117872	1.500800	0.002960	0.460927
-9.756872	-0.059308	1.510797	0.002945	0.461220
-9.505321	-0.060056	1.520794	0.002892	0.461564
-9.270475	-0.063992	1.530790	0.002843	0.461873
-9.084032	-0.075383	1.540787	0.002804	0.462091
-8.974757	-0.015170	1.550784	0.002780	0.462442
-8.625066	-0.088740	1.560781	0.002707	0.462676
-8.499941	-0.052300	1.570778	0.002680	0.462969
-8.170024	-0.115832	1.580774	0.002611	0.463209
-8.036989	-0.095959	1.590771	0.002583	0.463458
-7.842041	-0.099729	1.600768	0.002542	0.463712
-7.558092	-0.151138	1.610765	0.002482	0.463930
-7.460562	-0.122962	1.620762	0.002461	0.464157
-7.307537	-0.094626	1.630758	0.002429	0.464460
-7.053854	-0.108643	1.640755	0.002376	0.464760
-6.792972	-0.136784	1.650752	0.002321	0.465022
-6.791588	-0.064581	1.660749	0.002320	0.465264
-6.409286	-0.139058	1.670746	0.002240	0.465538
-6.410435	-0.028209	1.680742	0.002240	0.465904
-6.092165	-0.044407	1.690739	0.002173	0.466283
-5.857906	-0.064102	1.700736	0.002123	0.466536
-5.554446	-0.117888	1.710733	0.002060	0.466771
-5.543067	-0.040006	1.720730	0.002057	0.467044
-5.162572	-0.084065	1.730726	0.001977	0.467415
-4.979935	-0.116450	1.740723	0.001938	0.467556
-4.830330	-0.110240	1.750720	0.001907	0.467779
-4.630798	-0.115062	1.760717	0.001865	0.468034
-4.410452	-0.120733	1.770714	0.001818	0.468314
-4.252442	-0.101565	1.780710	0.001785	0.468591
-4.046458	-0.119398	1.790707	0.001742	0.468811
-3.939131	-0.056586	1.800704	0.001719	0.469163
-3.586526	-0.093953	1.810701	0.001645	0.469516
-3.454017	-0.082469	1.820698	0.001617	0.469733
-3.269021	-0.083637	1.830694	0.001578	0.469979
-3.035050	-0.096787	1.840691	0.001528	0.470252
-2.837101	-0.085953	1.850688	0.001487	0.470554
-2.587492	-0.105137	1.860685	0.001434	0.470827
-2.453928	-0.077021	1.870682	0.001406	0.471099
-2.164321	-0.121226	1.880678	0.001345	0.471344
-2.086411	-0.079220	1.890675	0.001328	0.471587
-1.848432	-0.096599	1.900672	0.001278	0.471850
-1.602741	-0.110253	1.910669	0.001227	0.472135
-1.448382	-0.073949	1.920666	0.001194	0.472461
-1.361950	-0.038022	1.930662	0.001176	0.472695
-1.180001	0.015054	1.940659	0.001137	0.473112
-0.896958	0.000941	1.950656	0.001078	0.473445
-0.935465	0.134733	1.960653	0.001086	0.473829
-0.901254	0.316730	1.970650	0.001078	0.474467
-0.801124	0.489769	1.980646	0.001057	0.475162
-0.741029	0.714794	1.990643	0.001044	0.475972
-0.610949	0.939902	2.000640	0.001017	0.476873
-0.473735	1.172435	2.010637	0.000988	0.477806
-0.417230	1.464883	2.020634	0.000976	0.478824
-0.198335	1.710827	2.030630	0.000930	0.479904
-0.209901	2.083019	2.040627	0.000932	0.481083
0.000000	3.439323	2.050624	0.000887	0.485682

0.912445	9.290055	2.055629	0.000694	0.505047
1.943634	17.908633	2.060634	0.000476	0.531919
3.108052	28.286401	2.065638	0.000228	0.562486
4.201979	39.161456	2.070643	-0.000004	0.592693
5.263577	50.124807	2.075648	-0.000229	0.621618
6.158469	61.095125	2.080653	-0.000420	0.649109
6.886998	72.036543	2.085658	-0.000576	0.675260
7.886090	82.800486	2.090662	-0.000788	0.700287
9.223278	93.554180	2.095667	-0.001071	0.724721
10.116984	104.405437	2.100672	-0.001262	0.748184
28.098954	109.941815	2.105677	-0.005046	0.774231
67.644764	121.446559	2.110682	-0.013369	0.827320
68.188072	136.544743	2.115686	-0.013486	0.855333
68.620698	147.698108	2.120691	-0.013580	0.875473
68.912708	158.415409	2.125696	-0.013643	0.894311
69.627201	168.998304	2.130701	-0.013796	0.912824
73.820559	179.092588	2.135706	-0.014680	0.932491
77.890145	189.921980	2.140710	-0.015538	0.952854
80.501674	200.826452	2.145715	-0.016090	0.971972
82.502567	211.395899	2.150720	-0.016513	0.989814
88.736816	221.729001	2.155725	-0.017827	1.009590
90.663145	232.703090	2.160730	-0.018235	1.027335
96.400465	243.108447	2.165734	-0.019444	1.046204
97.441323	254.204996	2.170739	-0.019665	1.062993
100.160501	264.631816	2.175744	-0.020239	1.079530
103.100786	275.213655	2.180749	-0.020860	1.096159
106.663213	285.856956	2.185754	-0.021612	1.112967
108.530996	296.724895	2.190758	-0.022007	1.128900
111.543384	307.009482	2.195763	-0.022643	1.144445
116.359228	317.640480	2.200768	-0.023658	1.161198
118.707694	328.447310	2.205773	-0.024155	1.176645
121.439786	339.026364	2.210778	-0.024732	1.191794
124.084503	349.743570	2.215782	-0.025290	1.206883
125.471078	360.331750	2.220787	-0.025584	1.220987
127.546032	370.977773	2.225792	-0.026023	1.235344
131.383342	381.362226	2.230797	-0.026832	1.250080
133.766104	392.175455	2.235802	-0.027336	1.264456
134.457290	402.924424	2.240806	-0.027483	1.277779
136.992225	413.176259	2.245811	-0.028019	1.291248
141.411483	423.813172	2.250816	-0.028951	1.305916
143.564224	434.642322	2.255821	-0.029406	1.319589
144.234119	445.275367	2.260826	-0.029549	1.332213
146.082029	455.779140	2.265830	-0.029940	1.345107
148.295697	466.304482	2.270835	-0.030408	1.358066
151.242547	476.889616	2.275840	-0.031030	1.371295
152.476562	487.664942	2.280845	-0.031292	1.383851
153.367137	498.231499	2.285850	-0.031481	1.395914
155.757228	508.626102	2.290854	-0.031986	1.408335
158.582882	519.366426	2.295859	-0.032583	1.421205
160.593085	529.896751	2.300864	-0.033008	1.433388
162.571915	540.554205	2.305869	-0.033427	1.445589
163.850578	551.115272	2.310874	-0.033698	1.457293
166.359116	561.735856	2.315878	-0.034228	1.469473
168.056357	572.264954	2.320883	-0.034587	1.481125
170.311980	582.886637	2.325888	-0.035064	1.493007
171.277198	593.553675	2.330893	-0.035269	1.504320
172.829316	604.066267	2.335898	-0.035598	1.515627
175.763166	614.533585	2.340902	-0.036217	1.527351
178.376582	625.227160	2.345907	-0.036769	1.539083
179.194493	635.906547	2.350912	-0.036943	1.550012
180.019123	646.468626	2.355917	-0.037119	1.560751
181.395711	657.015098	2.360922	-0.037411	1.571613
182.954240	667.527459	2.365926	-0.037741	1.582436
185.090216	678.187282	2.370931	-0.038192	1.593545
187.140606	688.599042	2.375936	-0.038626	1.604306
190.548189	699.282320	2.380941	-0.039345	1.615758
191.707418	709.974180	2.385946	-0.039591	1.626305
192.976747	720.489350	2.390950	-0.039860	1.636658
195.226047	731.042141	2.395955	-0.040336	1.647338
196.187884	741.692605	2.400960	-0.040540	1.657572
197.260103	752.246689	2.405965	-0.040768	1.667694
198.697222	762.810185	2.410970	-0.041072	1.677893
200.830110	773.338993	2.415974	-0.041523	1.688245
202.672617	784.003340	2.420979	-0.041913	1.698554
204.483313	794.496070	2.425984	-0.042296	1.708633
206.236110	805.118663	2.430989	-0.042667	1.718749
208.009395	815.675658	2.435994	-0.043042	1.728753
209.532337	826.297476	2.440998	-0.043365	1.738671
211.072813	836.838236	2.446003	-0.043691	1.748466
212.821236	847.427537	2.451008	-0.044061	1.758319
214.198017	858.002820	2.456013	-0.044353	1.767979
216.255562	868.546585	2.461018	-0.044788	1.777786
217.517433	879.200646	2.466022	-0.045056	1.787368
219.057081	889.734699	2.471027	-0.045382	1.796889
219.797052	900.368707	2.476032	-0.045540	1.806180
220.137114	910.943994	2.481037	-0.045613	1.815244
223.580074	921.274737	2.486042	-0.046340	1.825064
226.099526	932.024390	2.491046	-0.046872	1.834882
228.667630	942.567441	2.496051	-0.047415	1.844490
229.341264	953.232009	2.501056	-0.047559	1.853545
229.953803	963.799996	2.506061	-0.047690	1.862456
231.122907	974.359043	2.511066	-0.047938	1.871492
232.225878	984.928300	2.516070	-0.048172	1.880472
233.392579	995.454659	2.521075	-0.048420	1.889394
235.203561	1006.013607	2.526080	-0.048803	1.898500
237.516505	1016.615047	2.531085	-0.049292	1.907751
239.294516	1027.126980	2.536090	-0.049668	1.916720
240.888682	1037.797428	2.541094	-0.050005	1.925716
242.196994	1048.327360	2.546099	-0.050283	1.934473
243.264166	1058.947325	2.551104	-0.050509	1.943187
243.958753	1069.519371	2.556109	-0.050658	1.951712
245.709735	1079.928172	2.561114	-0.051028	1.960388
249.302301	1090.609305	2.566118	-0.051786	1.969785
250.628606	1101.210873	2.571123	-0.052067	1.978404
251.143642	1111.814253	2.576128	-0.052178	1.986747
251.575940	1122.383281	2.581133	-0.052271	1.995005
252.161188	1132.930397	2.586138	-0.052396	2.003257
253.404671	1143.439292	2.591142	-0.052660	2.011636
255.681607	1154.042029	2.596147	-0.053141	2.020349
256.542094	1164.651721	2.601152	-0.053325	2.028622
257.725373	1175.177246	2.606157	-0.053576	2.036891
260.037869	1185.712622	2.611162	-0.054064	2.045454
261.066744	1196.376641	2.616166	-0.054283	2.053713
261.496597	1206.932700	2.621171	-0.054376	2.061690
261.954653	1217.526812	2.626176	-0.054474	2.069671
262.482522	1228.044199	2.631181	-0.054587	2.077585
264.696156	1238.483156	2.636186	-0.055055	2.085880
268.233027	1249.169334	2.641190	-0.055801	2.094687
269.446186	1259.749073	2.646195	-0.056059	2.102740
270.152501	1270.374255	2.651200	-0.056210	2.110655
270.844818	1280.919864	2.656205	-0.056357	2.118479
271.503060	1291.483552	2.661210	-0.056498	2.126278
272.196970	1302.036228	2.666214	-0.056646	2.134049
274.715123	1312.516855	2.671219	-0.057178	2.142232
276.243224	1323.198527	2.676224	-0.057502	2.150261
276.825281	1333.736162	2.681229	-0.057626	2.157904
279.646257	1344.213303	2.686234	-0.058222	2.166073
281.830137	1354.904767	2.691238	-0.058684	2.174191
282.770807	1365.431291	2.696243	-0.058884	2.181836
284.281984	1376.014402	2.701248	-0.059204	2.189644
285.484569	1386.595764	2.706253	-0.059459	2.197340
285.903406	1397.179551	2.711258	-0.059549	2.204808
286.596853	1407.731999	2.716262	-0.059697	2.212300
287.662358	1418.275435	2.721267	-0.059924	2.219856
288.920677	1428.860366	2.726272	-0.060191	2.227464
289.802219	1439.442535	2.731277	-0.060378	2.234947
290.545077	1450.014691	2.736282	-0.060537	2.242363
291.092077	1460.577782	2.741286	-0.060654	2.249698
291.767929	1471.151801	2.746291	-0.060798	2.257049
292.586300	1481.676548	2.751296	-0.060973	2.264379
294.284825	1492.245200	2.756301	-0.061332	2.271935
295.625949	1502.843340	2.761306	-0.061616	2.279396
297.211428	1513.359330	2.766310	-0.061952	2.286837
299.844193	1523.928105	2.771315	-0.062508	2.294549
301.305946	1534.529544	2.776320	-0.062818	2.301967
302.272477	1545.118741	2.781325	-0.063023	2.309230
302.774232	1555.693163	2.786330	-0.063131	2.316347
303.108612	1566.270694	2.791334	-0.063204	2.323404
303.853400	1576.788815	2.796339	-0.063362	2.330499
304.975763	1587.348087	2.801344	-0.063601	2.337691
307.275843	1597.920496	2.806349	-0.064087	2.345153
310.597919	1608.395865	2.811354	-0.064788	2.352773
312.859176	1619.078059	2.816358	-0.065266	2.360247
313.686553	1629.640938	2.821363	-0.065442	2.367278
314.329522	1640.221863	2.826368	-0.065579	2.374256
315.153026	1650.785536	2.831373	-0.065755	2.381246
315.616959	1661.368543	2.836378	-0.065855	2.388142
315.757331	1671.940706	2.841382	-0.065886	2.394935
316.189076	1682.482195	2.846387	-0.065979	2.401757
316.723305	1693.041077	2.851392	-0.066094	2.408595
317.853934	1703.562736	2.856397	-0.066334	2.415529
320.994376	1714.137927	2.861402	-0.066997	2.422940
322.397003	1724.743131	2.866406	-0.067294	2.429947
323.634805	1735.302187	2.871411	-0.067557	2.436866
324.608388	1745.887539	2.876416	-0.067764	2.443721
325.355523	1756.448280	2.881421	-0.067923	2.450490
325.965644	1767.000098	2.886426	-0.068053	2.457203
326.807707	1777.576326	2.891430	-0.068233	2.463965
327.723146	1788.133200	2.896435	-0.068427	2.470713
329.081966	1798.675414	2.901440	-0.068716	2.477533
330.451361	1809.264721	2.906445	-0.069006	2.484365
331.497219	1819.843004	2.911450	-0.069228	2.491099
331.961510	1830.414513	2.916454	-0.069328	2.497681
333.743118	1840.947005	2.921459	-0.069705	2.504514
335.553749	1851.509706	2.926464	-0.070088	2.511353
336.566468	1862.095633	2.931469	-0.070303	2.518010
336.993178	1872.689412	2.936474	-0.070395	2.524526
337.445481	1883.237298	2.941478	-0.070492	2.531003
337.855569	1893.781245	2.946483	-0.070581	2.537452
338.523805	1904.391745	2.951488	-0.070724	2.543980
339.539952	1914.907590	2.956493	-0.070939	2.550510
340.886198	1925.483081	2.961498	-0.071225	2.557130
342.387305	1936.049360	2.966502	-0.071543	2.563760
343.832043	1946.622485	2.971507	-0.071849	2.570365
345.237815	1957.161585	2.976512	-0.072147	2.576923
346.222610	1967.758478	2.981517	-0.072356	2.583410
346.753069	1978.332101	2.986522	-0.072470	2.589769
347.173693	1988.913357	2.991526	-0.072561	2.596094
347.630577	1999.471829	2.996531	-0.072659	2.602397
347.997602	2010.023788	3.001536	-0.072738	2.608663
348.784161	2020.574775	3.006541	-0.072906	2.615001
349.420247	2031.153130	3.011546	-0.073042	2.621308
350.887613	2041.653281	3.016550	-0.073353	2.627727
353.975772	2052.253857	3.021555	-0.074005	2.634525
355.646859	2062.858234	3.026560	-0.074358	2.641013
356.516979	2073.431693	3.031565	-0.074544	2.647302
357.164006	2084.011958	3.036570	-0.074682	2.653533
357.521139	2094.555957	3.041574	-0.074759	2.659670
358.209996	2105.131771	3.046579	-0.074906	2.665878
358.969840	2115.689310	3.051584	-0.075068	2.672076
359.638312	2126.245826	3.056589	-0.075211	2.678240
360.862967	2136.805725	3.061594	-0.075471	2.684505
363.465956	2147.333509	3.066598	-0.076021	2.691014
365.876757	2157.917980	3.071603	-0.076530	2.697500
367.019207	2168.516891	3.076608	-0.076773	2.703724
367.712800	2179.085560	3.081613	-0.076921	2.709826
368.324994	2189.651766	3.086618	-0.077052	2.715897
368.718032	2200.204341	3.091622	-0.077136	2.721903
369.183492	2210.765137	3.096627	-0.077236	2.727914
369.600326	2221.358102	3.101632	-0.077326	2.733921
370.276926	2231.901557	3.106637	-0.077471	2.739937
370.907113	2242.465260	3.111642	-0.077606	2.745943
371.347731	2253.038822	3.116646	-0.077700	2.751903
