Tue Oct 04 11:35:46 2016

Number of Points = 2704
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-15.559249	-0.071229	0.820787	0.004565	0.450485
-15.785125	-0.065840	0.825792	0.004613	0.450186
-15.827738	-0.054120	0.830797	0.004622	0.450166
-15.891580	-0.081265	0.835802	0.004635	0.449983
-15.967623	-0.085441	0.840806	0.004651	0.449861
-16.190751	-0.058214	0.845811	0.004698	0.449640
-16.206265	-0.082047	0.850816	0.004701	0.449536
-16.364170	-0.019777	0.855821	0.004735	0.449527
-16.612797	-0.006963	0.860826	0.004787	0.449220
-16.487755	-0.057872	0.865830	0.004761	0.449222
-16.538400	-0.072754	0.870835	0.004771	0.449099
-16.743104	-0.047067	0.875840	0.004815	0.448898
-16.764857	-0.082746	0.880845	0.004819	0.448745
-16.964189	-0.040893	0.885850	0.004861	0.448607
-16.898120	-0.111328	0.890854	0.004847	0.448458
-17.130482	-0.068403	0.895859	0.004896	0.448277
-17.223040	-0.057974	0.900864	0.004916	0.448182
-17.404556	-0.045358	0.905869	0.004954	0.447968
-17.267257	-0.127306	0.910874	0.004925	0.447880
-17.572224	-0.068029	0.915878	0.004989	0.447653
-17.655963	-0.033459	0.920883	0.005007	0.447653
-17.889705	-0.012036	0.925888	0.005056	0.447396
-17.799295	-0.057890	0.930893	0.005037	0.447366
-17.833975	-0.099129	0.935898	0.005044	0.447174
-17.950562	-0.093512	0.940902	0.005069	0.447028
-18.192854	-0.059603	0.945907	0.005120	0.446802
-18.250533	-0.061833	0.950912	0.005132	0.446712
-18.212664	-0.103074	0.955917	0.005124	0.446623
-18.640584	0.004718	0.960922	0.005214	0.446388
-18.477408	-0.061279	0.965926	0.005180	0.446391
-18.648340	-0.054048	0.970931	0.005216	0.446173
-18.606582	-0.095107	0.975936	0.005207	0.446091
-18.893168	-0.064995	0.980941	0.005268	0.445787
-18.887724	-0.075054	0.985946	0.005266	0.445760
-19.041132	-0.073637	0.990950	0.005299	0.445547
-19.183817	-0.043282	0.995955	0.005329	0.445449
-19.165068	-0.089968	1.000960	0.005325	0.445314

-19.176407	-0.096924	1.010957	0.005327	0.445273
-19.080673	-0.085927	1.020954	0.005307	0.445447
-18.934199	-0.116983	1.030950	0.005276	0.445547
-18.948608	-0.029258	1.040947	0.005280	0.445830
-18.655558	-0.058563	1.050944	0.005218	0.446145
-18.453981	-0.064570	1.060941	0.005176	0.446410
-18.232067	-0.068562	1.070938	0.005129	0.446710
-18.139246	-0.021562	1.080934	0.005109	0.447004
-17.737235	-0.081308	1.090931	0.005025	0.447367
-17.670801	-0.054979	1.100928	0.005011	0.447551
-17.403874	-0.067016	1.110925	0.004955	0.447887
-17.188088	-0.105884	1.120922	0.004910	0.448058
-17.083055	-0.055427	1.130918	0.004888	0.448380
-16.884235	-0.063276	1.140915	0.004846	0.448633
-16.631932	-0.079851	1.150912	0.004793	0.448932
-16.421342	-0.081582	1.160909	0.004748	0.449223
-16.328810	-0.039655	1.170906	0.004729	0.449497
-16.075346	-0.029217	1.180902	0.004676	0.449889
-15.799068	-0.060748	1.190899	0.004618	0.450170
-15.692393	-0.024941	1.200896	0.004595	0.450442
-15.401687	-0.053754	1.210893	0.004534	0.450752
-15.165084	-0.079305	1.220890	0.004484	0.450996
-15.038836	-0.079507	1.230886	0.004458	0.451173
-14.756593	-0.121696	1.240883	0.004399	0.451424
-14.687289	-0.052159	1.250880	0.004384	0.451759
-14.406490	-0.077846	1.260877	0.004325	0.452064
-14.205664	-0.080171	1.270874	0.004283	0.452337
-14.083560	-0.053816	1.280870	0.004257	0.452598
-13.736874	-0.114833	1.290867	0.004184	0.452874
-13.671451	-0.078625	1.300864	0.004171	0.453089
-13.407252	-0.089337	1.310861	0.004115	0.453421
-13.271569	-0.067169	1.320858	0.004087	0.453686
-13.048775	-0.061726	1.330854	0.004040	0.454015
-12.825577	-0.059661	1.340851	0.003993	0.454333
-12.694131	-0.046333	1.350848	0.003965	0.454561
-12.456051	-0.027712	1.360845	0.003915	0.454955
-12.166040	-0.086576	1.370842	0.003854	0.455159
-12.004481	-0.060791	1.380838	0.003820	0.455471
-11.769588	-0.076328	1.390835	0.003771	0.455744
-11.606582	-0.068809	1.400832	0.003737	0.455996
-11.329367	-0.101074	1.410829	0.003679	0.456271
-11.108641	-0.148948	1.420826	0.003632	0.456416
-11.053006	-0.094942	1.430822	0.003620	0.456675
-10.715309	-0.149896	1.440819	0.003549	0.456957
-10.641490	-0.097927	1.450816	0.003534	0.457234
-10.369595	-0.121088	1.460813	0.003477	0.457532
-10.300841	-0.078863	1.470810	0.003462	0.457769
-9.936842	-0.145093	1.480806	0.003386	0.458049
-9.912516	-0.064758	1.490803	0.003381	0.458353
-9.600928	-0.111321	1.500800	0.003315	0.458626
-9.473623	-0.067668	1.510797	0.003289	0.458948
-9.162220	-0.112080	1.520794	0.003223	0.459228
-8.935157	-0.116184	1.530790	0.003175	0.459527
-8.750464	-0.114140	1.540787	0.003137	0.459788
-8.645004	-0.100476	1.550784	0.003115	0.459979
-8.329204	-0.130470	1.560781	0.003048	0.460313
-8.314720	-0.051154	1.570778	0.003045	0.460598
-7.977411	-0.099221	1.580774	0.002974	0.460900
-7.791380	-0.102704	1.590771	0.002935	0.461144
-7.609612	-0.085060	1.600768	0.002897	0.461452
-7.318276	-0.115495	1.610765	0.002836	0.461750
-7.134026	-0.125548	1.620762	0.002797	0.461968
-7.011022	-0.103610	1.630758	0.002771	0.462210
-6.814891	-0.082468	1.640755	0.002730	0.462548
-6.607318	-0.091569	1.650752	0.002686	0.462802
-6.394921	-0.112154	1.660749	0.002642	0.463023
-6.212045	-0.100797	1.670746	0.002603	0.463311
-5.932103	-0.123529	1.680742	0.002544	0.463617
-5.739500	-0.123407	1.690739	0.002504	0.463880
-5.560665	-0.120008	1.700736	0.002466	0.464135
-5.398637	-0.112745	1.710733	0.002432	0.464380
-5.182354	-0.091446	1.720730	0.002387	0.464745
-4.970389	-0.110731	1.730726	0.002342	0.464969
-4.809779	-0.101478	1.740723	0.002309	0.465218
-4.579831	-0.106283	1.750720	0.002260	0.465515
-4.349469	-0.111200	1.760717	0.002212	0.465812
-4.064214	-0.146858	1.770714	0.002152	0.466081
-3.930530	-0.156011	1.780710	0.002124	0.466232
-3.748983	-0.165264	1.790707	0.002086	0.466447
-3.556813	-0.148320	1.800704	0.002045	0.466764
-3.451193	-0.105701	1.810701	0.002023	0.467047
-3.239680	-0.077310	1.820698	0.001979	0.467427
-2.843865	-0.154530	1.830694	0.001896	0.467708
-2.882709	-0.073734	1.840691	0.001904	0.467921
-2.456598	-0.142769	1.850688	0.001814	0.468270
-2.359138	-0.127855	1.860685	0.001794	0.468451
-2.198717	-0.101160	1.870682	0.001760	0.468755
-2.079226	-0.066010	1.880678	0.001735	0.469031
-1.846501	-0.036612	1.890675	0.001686	0.469441
-1.634356	-0.023379	1.900672	0.001641	0.469770
-1.430045	-0.002136	1.910669	0.001598	0.470115
-1.407917	0.111034	1.920666	0.001594	0.470515
-1.131392	0.144239	1.930662	0.001536	0.470995
-1.012096	0.221598	1.940659	0.001511	0.471408
-0.849032	0.314627	1.950656	0.001476	0.471931
-0.841523	0.483724	1.960653	0.001475	0.472492
-0.741571	0.654714	1.970650	0.001454	0.473183
-0.526035	0.796610	1.980646	0.001409	0.473932
-0.456110	1.014199	1.990643	0.001394	0.474732
-0.409677	1.273617	2.000640	0.001384	0.475635
-0.340014	1.569536	2.010637	0.001369	0.476685
-0.291834	1.908651	2.020634	0.001359	0.477844
-0.107253	2.211224	2.030630	0.001320	0.479062
0.000000	2.864379	2.040627	0.001298	0.481299

0.407944	5.258024	2.045632	0.001211	0.489430
1.009293	8.795728	2.050637	0.001084	0.501205
1.719021	13.549583	2.055642	0.000934	0.516483
2.347555	18.720278	2.060646	0.000801	0.532433
3.078640	23.945200	2.065651	0.000646	0.548189
3.805748	29.213618	2.070656	0.000492	0.563619
4.453904	34.513848	2.075661	0.000355	0.578635
4.949021	39.803533	2.080666	0.000249	0.593080
5.595137	45.033186	2.085670	0.000112	0.607187
6.122995	50.314965	2.090675	0.000000	0.620982
6.686301	55.537469	2.095680	-0.000119	0.634367
7.640868	60.623313	2.100685	-0.000321	0.647532
35.092377	60.708685	2.105690	-0.006097	0.673911
36.910778	70.414937	2.110694	-0.006481	0.697377
37.115697	76.509431	2.115699	-0.006526	0.710886
37.403544	81.839652	2.120704	-0.006587	0.722588
37.762888	87.038086	2.125709	-0.006664	0.733889
39.645491	91.872163	2.130714	-0.007061	0.745549
41.101705	97.329944	2.135718	-0.007368	0.757943
41.530188	102.613125	2.140723	-0.007459	0.768949
47.646948	106.793958	2.145728	-0.008747	0.782199
49.000706	112.820340	2.150733	-0.009033	0.795038
50.280898	118.132144	2.155738	-0.009304	0.806252
54.524832	122.733575	2.160742	-0.010197	0.818247
56.241229	128.432858	2.165747	-0.010560	0.830193
56.904377	133.804219	2.170752	-0.010700	0.840586
59.725621	138.495847	2.175757	-0.011295	0.851209
62.112737	144.020834	2.180762	-0.011798	0.862872
62.603690	149.391947	2.185766	-0.011902	0.872749
65.707664	154.083468	2.190771	-0.012556	0.883183
67.159374	159.707564	2.195776	-0.012863	0.893942
67.673135	164.913161	2.200781	-0.012972	0.903212
69.301654	169.911954	2.205786	-0.013316	0.912802
72.318391	174.986760	2.210790	-0.013951	0.923358
73.518333	180.422956	2.215795	-0.014205	0.933174
73.854424	185.730516	2.220800	-0.014277	0.942105
77.121615	190.335239	2.225805	-0.014965	0.951737
78.950100	195.958504	2.230810	-0.015351	0.961968
79.917716	201.075961	2.235814	-0.015555	0.970737
82.302587	206.217353	2.240819	-0.016058	0.980366
82.802367	211.588893	2.245824	-0.016164	0.989071
84.024249	216.631179	2.250829	-0.016422	0.997643
86.118868	221.727548	2.255834	-0.016864	1.006764
86.973503	227.085147	2.260838	-0.017045	1.015438
88.426020	232.112214	2.265843	-0.017351	1.023905
89.584611	237.426794	2.270848	-0.017596	1.032554
90.539289	242.525696	2.275853	-0.017798	1.040689
91.588342	247.778965	2.280858	-0.018020	1.049044
94.154736	252.624581	2.285862	-0.018561	1.057630
95.625857	258.113433	2.290867	-0.018871	1.066436
96.223992	263.309659	2.295872	-0.018998	1.074247
97.399498	268.376702	2.300877	-0.019246	1.082148
99.439136	273.501814	2.305882	-0.019677	1.090565
100.391428	278.814130	2.310886	-0.019878	1.098565
101.708172	283.886085	2.315891	-0.020156	1.106377
103.193326	289.050252	2.320896	-0.020469	1.114355
104.511446	294.286004	2.325901	-0.020748	1.122281
105.532712	299.415741	2.330906	-0.020964	1.129845
107.330907	304.583749	2.335910	-0.021343	1.137832
107.904848	309.878208	2.340915	-0.021465	1.145271
108.526705	315.008408	2.345920	-0.021597	1.152469
109.124916	320.184754	2.350925	-0.021724	1.159671
111.203854	325.174239	2.355930	-0.022162	1.167366
112.528740	330.450043	2.360934	-0.022442	1.174987
113.511538	335.621865	2.365939	-0.022649	1.182246
115.379873	340.771491	2.370944	-0.023044	1.189890
116.268349	345.972136	2.375949	-0.023231	1.197045
117.190023	351.140237	2.380954	-0.023426	1.204134
117.981070	356.384199	2.385958	-0.023594	1.211210
118.775479	361.455858	2.390963	-0.023762	1.218029
120.413245	366.611865	2.395968	-0.024108	1.225340
121.081911	371.890785	2.400973	-0.024249	1.232276
121.811202	376.977507	2.405978	-0.024404	1.238964
122.543961	382.198143	2.410982	-0.024559	1.245784
123.112532	387.359906	2.415987	-0.024680	1.252413
124.373668	392.443492	2.420992	-0.024946	1.259250
125.255493	397.653426	2.425997	-0.025132	1.266018
126.220868	402.823733	2.431002	-0.025336	1.272743
126.669759	408.046528	2.436006	-0.025432	1.279248
126.972833	413.201693	2.441011	-0.025497	1.285569
127.516841	418.362693	2.446016	-0.025612	1.291980
128.198078	423.501985	2.451021	-0.025756	1.298399
128.826361	428.665085	2.456026	-0.025890	1.304789
129.459949	433.857607	2.461030	-0.026024	1.311184
129.687241	439.051406	2.466035	-0.026073	1.317361
130.101369	444.172109	2.471040	-0.026161	1.323510
135.607778	448.751657	2.476045	-0.027320	1.331351
137.421601	454.481387	2.481050	-0.027703	1.338774
137.817684	459.683814	2.486054	-0.027787	1.344910
137.959696	464.884146	2.491059	-0.027818	1.350900
138.312560	469.990136	2.496064	-0.027894	1.356852
139.628625	475.044395	2.501069	-0.028171	1.363151
140.952587	480.280396	2.506074	-0.028451	1.369629
141.530793	485.490243	2.511078	-0.028574	1.375715
142.343963	490.594696	2.516083	-0.028746	1.381761
143.614020	495.756980	2.521088	-0.029014	1.388045
144.379754	500.970980	2.526093	-0.029176	1.394137
145.228972	506.055207	2.531098	-0.029356	1.400096
146.164621	511.301991	2.536102	-0.029554	1.406244
146.453865	516.482693	2.541107	-0.029616	1.412015
146.909944	521.617940	2.546112	-0.029712	1.417785
147.259417	526.792095	2.551117	-0.029787	1.423527
148.727576	531.870686	2.556122	-0.030097	1.429620
149.510874	537.047171	2.561126	-0.030263	1.435502
150.932327	542.211254	2.566131	-0.030563	1.441615
152.372589	547.308575	2.571136	-0.030867	1.447639
153.771431	552.577730	2.576141	-0.031162	1.453802
154.204010	557.739262	2.581146	-0.031254	1.459423
154.891877	562.916976	2.586150	-0.031400	1.465145
155.430257	568.095632	2.591155	-0.031514	1.470783
156.220142	573.207675	2.596160	-0.031681	1.476435
157.019242	578.393748	2.601165	-0.031850	1.482145
157.302187	583.565965	2.606170	-0.031911	1.487608
158.090483	588.702861	2.611174	-0.032078	1.493220
158.540754	593.900422	2.616179	-0.032174	1.498736
159.280061	598.987576	2.621184	-0.032330	1.504235
160.274978	604.177505	2.626189	-0.032540	1.509922
161.042140	609.365208	2.631194	-0.032703	1.515493
161.417413	614.543712	2.636198	-0.032783	1.520879
161.855379	619.673183	2.641203	-0.032876	1.526221
162.638810	624.855260	2.646208	-0.033042	1.531734
162.911241	630.002981	2.651213	-0.033100	1.536991
163.985621	635.124203	2.656218	-0.033327	1.542518
164.804342	640.327886	2.661222	-0.033500	1.548007
165.125784	645.514645	2.666227	-0.033569	1.553266
166.098941	650.595848	2.671232	-0.033775	1.558656
166.931306	655.799510	2.676237	-0.033951	1.564094
167.588104	660.953312	2.681242	-0.034090	1.569395
168.187772	666.121315	2.686246	-0.034217	1.574671
169.418930	671.253705	2.691251	-0.034477	1.580136
170.312512	676.413050	2.696256	-0.034666	1.585479
171.498267	681.552045	2.701261	-0.034917	1.590894
172.533110	686.740988	2.706266	-0.035136	1.596283
174.245077	691.801810	2.711270	-0.035497	1.601784
175.686221	697.093902	2.716275	-0.035801	1.607386
175.814390	702.282992	2.721280	-0.035829	1.612380
176.350574	707.406044	2.726285	-0.035943	1.617448
176.672730	712.584805	2.731290	-0.036012	1.622473
177.797492	717.667611	2.736294	-0.036249	1.627688
178.316603	722.921961	2.741299	-0.036359	1.632825
178.868019	728.045524	2.746304	-0.036476	1.637835
179.028199	733.242637	2.751309	-0.036511	1.642755
179.414414	738.362757	2.756314	-0.036593	1.647671
180.336459	743.480788	2.761318	-0.036788	1.652765
181.297995	748.677280	2.766323	-0.036992	1.657930
182.317688	753.839918	2.771328	-0.037207	1.663069
182.779665	759.003950	2.776333	-0.037305	1.667992
183.921399	764.097921	2.781338	-0.037547	1.673080
184.673378	769.342673	2.786342	-0.037706	1.678151
185.047022	774.492295	2.791347	-0.037785	1.682985
185.785597	779.617350	2.796352	-0.037942	1.687912
186.754564	784.777405	2.801357	-0.038147	1.692938
187.796017	789.914511	2.806362	-0.038367	1.697954
188.580252	795.141373	2.811366	-0.038533	1.702945
188.866663	800.301519	2.816371	-0.038594	1.707687
189.492965	805.415067	2.821376	-0.038727	1.712493
190.169258	810.597064	2.826381	-0.038870	1.717364
190.899717	815.735582	2.831386	-0.039025	1.722201
191.815587	820.898930	2.836390	-0.039219	1.727110
192.405458	826.092978	2.841395	-0.039344	1.731920
192.673394	831.238379	2.846400	-0.039401	1.736563
193.320278	836.393913	2.851405	-0.039538	1.741332
193.815964	841.546630	2.856410	-0.039643	1.746035
194.915486	846.670445	2.861414	-0.039876	1.750904
195.523620	851.871701	2.866419	-0.040005	1.755661
196.108130	857.046875	2.871424	-0.040129	1.760374
196.840306	862.147384	2.876429	-0.040284	1.765059
197.667281	867.351702	2.881434	-0.040459	1.769853
198.156683	872.505667	2.886438	-0.040563	1.774478
198.621206	877.661079	2.891443	-0.040661	1.779083
199.613254	882.796058	2.896448	-0.040871	1.783835
200.595232	887.963581	2.901453	-0.041079	1.788599
201.336855	893.127196	2.906458	-0.041236	1.793266
201.574440	898.334792	2.911462	-0.041287	1.797792
201.898860	903.460549	2.916467	-0.041356	1.802266
202.745467	908.597635	2.921472	-0.041535	1.806910
203.736125	913.731080	2.926477	-0.041745	1.811586
205.047397	918.901675	2.931482	-0.042021	1.816385
205.719720	924.114251	2.936486	-0.042164	1.820999
206.177147	929.246274	2.941491	-0.042261	1.825464
206.392931	934.436902	2.946496	-0.042308	1.829889
206.881487	939.553672	2.951501	-0.042411	1.834329
207.990939	944.670404	2.956506	-0.042646	1.838958
208.822281	949.889983	2.961510	-0.042822	1.843572
209.088923	955.066471	2.966515	-0.042879	1.847958
209.458678	960.208821	2.971520	-0.042958	1.852337
209.746603	965.361303	2.976525	-0.043019	1.856689
210.069402	970.535505	2.981530	-0.043088	1.861059
210.221674	975.685590	2.986534	-0.043121	1.865345
210.382770	980.869805	2.991539	-0.043156	1.869653
210.541396	986.018652	2.996544	-0.043190	1.873920
210.876614	991.151785	3.001549	-0.043262	1.878220
211.221853	996.328669	3.006554	-0.043336	1.882550
211.882447	1001.415568	3.011558	-0.043476	1.886894
214.591112	1006.504283	3.016563	-0.044046	1.891869
215.607505	1011.785366	3.021568	-0.044261	1.896459
216.015507	1016.937014	3.026573	-0.044348	1.900746
216.495386	1022.108249	3.031578	-0.044450	1.905060
216.845794	1027.262537	3.036582	-0.044525	1.909311
217.191414	1032.428397	3.041587	-0.044599	1.913560
217.430501	1037.592721	3.046592	-0.044650	1.917766
217.785692	1042.714709	3.051597	-0.044726	1.921965
218.785309	1047.862807	3.056602	-0.044937	1.926372
219.261709	1053.060263	3.061606	-0.045038	1.930648
219.731314	1058.211097	3.066611	-0.045138	1.934876
220.784642	1063.295021	3.071616	-0.045361	1.939218
222.528152	1068.490629	3.076621	-0.045728	1.943847
224.438278	1073.603982	3.081626	-0.046131	1.948450
225.466547	1078.830499	3.086630	-0.046349	1.952866
225.898753	1084.008018	3.091635	-0.046441	1.957055
226.290082	1089.161791	3.096640	-0.046524	1.961203
226.576000	1094.328565	3.101645	-0.046585	1.965322
226.838827	1099.469972	3.106650	-0.046641	1.969406
227.307552	1104.643964	3.111654	-0.046741	1.973567
227.583229	1109.779225	3.116659	-0.046800	1.977632
227.803942	1114.954401	3.121664	-0.046847	1.981704
228.204873	1120.104835	3.126669	-0.046933	1.985801
228.915239	1125.223859	3.131674	-0.047083	1.989956
