Tue Oct 04 11:41:26 2016

Number of Points = 2704
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-4.159888	-0.182343	0.240230	0.003148	0.459478
-4.273679	-0.209371	0.245235	0.003172	0.459230
-4.123803	-0.302222	0.250240	0.003141	0.459124
-4.476875	-0.222269	0.255245	0.003215	0.458904
-4.481209	-0.246695	0.260250	0.003216	0.458815
-4.614922	-0.252530	0.265254	0.003245	0.458610
-4.656839	-0.268532	0.270259	0.003254	0.458498
-5.032802	-0.177330	0.275264	0.003333	0.458284
-4.777884	-0.285467	0.280269	0.003280	0.458271
-4.977164	-0.290716	0.285274	0.003322	0.457977
-4.952704	-0.325865	0.290278	0.003317	0.457892
-5.493617	-0.170962	0.295283	0.003431	0.457664
-5.442499	-0.191556	0.300288	0.003420	0.457665
-5.396980	-0.255392	0.305293	0.003410	0.457512
-5.644169	-0.190537	0.310298	0.003463	0.457387
-5.510091	-0.274433	0.315302	0.003435	0.457289
-5.945730	-0.164105	0.320307	0.003526	0.457057
-5.988939	-0.146740	0.325312	0.003536	0.457054
-5.845578	-0.236291	0.330317	0.003506	0.456950
-6.069517	-0.207045	0.335322	0.003553	0.456737
-6.062121	-0.254650	0.340326	0.003551	0.456586
-6.383844	-0.171596	0.345331	0.003619	0.456419
-6.276645	-0.216564	0.350336	0.003597	0.456415
-6.426544	-0.240046	0.355341	0.003629	0.456127
-6.415844	-0.260385	0.360346	0.003626	0.456072
-6.739474	-0.211413	0.365350	0.003695	0.455787
-6.638095	-0.273915	0.370355	0.003673	0.455715
-6.929613	-0.225318	0.375360	0.003735	0.455474
-6.871511	-0.248945	0.380365	0.003723	0.455473
-7.205993	-0.189282	0.385370	0.003793	0.455209
-7.284403	-0.171071	0.390374	0.003810	0.455161
-7.283180	-0.172514	0.395379	0.003810	0.455157
-7.399873	-0.195293	0.400384	0.003835	0.454916
-7.191510	-0.301151	0.405389	0.003791	0.454847
-7.642228	-0.212224	0.410394	0.003886	0.454519
-7.654855	-0.207905	0.415398	0.003889	0.454515
-7.817741	-0.164062	0.420403	0.003923	0.454436
-7.776620	-0.248067	0.425408	0.003915	0.454207
-7.861079	-0.280954	0.430413	0.003933	0.453977
-7.989085	-0.254219	0.435418	0.003960	0.453888
-8.150187	-0.230214	0.440422	0.003994	0.453744
-8.385118	-0.179511	0.445427	0.004043	0.453587
-8.279377	-0.273196	0.450432	0.004021	0.453416
-8.679199	-0.156298	0.455437	0.004105	0.453253
-8.654550	-0.164355	0.460442	0.004100	0.453260
-8.675737	-0.173577	0.465446	0.004105	0.453198
-8.749457	-0.217501	0.470451	0.004121	0.452944
-8.823378	-0.186947	0.475456	0.004136	0.452944
-9.083180	-0.171463	0.480461	0.004191	0.452632
-9.086435	-0.169844	0.485466	0.004192	0.452632
-8.967720	-0.256382	0.490470	0.004167	0.452503
-9.217815	-0.186389	0.495475	0.004220	0.452390
-9.390888	-0.200730	0.500480	0.004256	0.452098
-9.466462	-0.181261	0.505485	0.004272	0.452057
-9.696993	-0.146249	0.510490	0.004321	0.451853
-9.811075	-0.132933	0.515494	0.004345	0.451737
-9.805584	-0.133627	0.520499	0.004344	0.451741
-9.794150	-0.191039	0.525504	0.004342	0.451561
-9.967795	-0.161921	0.530509	0.004379	0.451415
-10.019781	-0.179138	0.535514	0.004390	0.451283
-10.224095	-0.142438	0.540518	0.004433	0.451120
-10.227801	-0.190325	0.545523	0.004434	0.450950
-10.354512	-0.186609	0.550528	0.004461	0.450784
-10.482941	-0.135115	0.555533	0.004488	0.450779
-10.668060	-0.145268	0.560538	0.004527	0.450483
-10.475351	-0.229787	0.565542	0.004486	0.450464
-10.883944	-0.148650	0.570547	0.004573	0.450166
-10.813648	-0.177016	0.575552	0.004558	0.450166
-11.084118	-0.133161	0.580557	0.004615	0.449935
-11.128528	-0.135438	0.585562	0.004624	0.449864
-11.177365	-0.115235	0.590566	0.004635	0.449863
-11.376063	-0.130361	0.595571	0.004677	0.449530
-11.281944	-0.171090	0.600576	0.004657	0.449522
-11.410107	-0.188413	0.605581	0.004684	0.449281
-11.423766	-0.205775	0.610586	0.004687	0.449202
-11.810801	-0.137986	0.615590	0.004769	0.448887
-11.653144	-0.202424	0.620595	0.004736	0.448888
-11.978889	-0.142541	0.625600	0.004805	0.448632
-11.850940	-0.204254	0.630605	0.004778	0.448600
-12.028165	-0.207035	0.635610	0.004815	0.448339
-12.152903	-0.175841	0.640614	0.004842	0.448269
-12.337686	-0.145062	0.645619	0.004881	0.448113
-12.427114	-0.152954	0.650624	0.004900	0.447958
-12.385298	-0.220297	0.655629	0.004891	0.447785
-12.557443	-0.189359	0.660634	0.004927	0.447647
-12.698583	-0.143937	0.665638	0.004957	0.447602
-12.880466	-0.140794	0.670643	0.004996	0.447355
-12.717438	-0.227551	0.675648	0.004961	0.447286
-13.077553	-0.156339	0.680653	0.005037	0.447020
-12.989397	-0.191878	0.685658	0.005019	0.447021
-13.186248	-0.198491	0.690662	0.005060	0.446719
-13.279049	-0.163906	0.695667	0.005080	0.446705
-13.365930	-0.201037	0.700672	0.005099	0.446453
-13.421189	-0.198884	0.705677	0.005110	0.446381
-13.667772	-0.162222	0.710682	0.005162	0.446157
-13.744450	-0.152167	0.715686	0.005179	0.446081
-13.698749	-0.181585	0.720691	0.005169	0.446044
-14.053148	-0.118258	0.725696	0.005244	0.445758
-13.911307	-0.176043	0.730701	0.005214	0.445759
-14.226632	-0.118830	0.735706	0.005281	0.445508
-14.096882	-0.189180	0.740710	0.005253	0.445448
-14.349721	-0.150068	0.745715	0.005307	0.445222
-14.489213	-0.119065	0.750720	0.005336	0.445130
-14.598107	-0.074989	0.755725	0.005359	0.445127
-14.542646	-0.143891	0.760730	0.005348	0.444966
-14.596186	-0.160323	0.765734	0.005359	0.444832
-14.742639	-0.175171	0.770739	0.005390	0.444571
-14.829941	-0.159479	0.775744	0.005409	0.444500
-15.029789	-0.137875	0.780749	0.005451	0.444289
-15.177770	-0.106835	0.785754	0.005482	0.444185
-15.088196	-0.171010	0.790758	0.005463	0.444089
-15.284024	-0.155620	0.795763	0.005505	0.443862
-15.388032	-0.164062	0.800768	0.005527	0.443683
-15.478133	-0.160887	0.805773	0.005546	0.443564
-15.541497	-0.163562	0.810778	0.005559	0.443463
-15.847130	-0.101806	0.815782	0.005624	0.443240
-15.779715	-0.129264	0.820787	0.005610	0.443240
-15.872144	-0.153247	0.825792	0.005629	0.443024
-15.897678	-0.169203	0.830797	0.005635	0.442931
-16.138016	-0.144074	0.835802	0.005686	0.442673
-16.191087	-0.138799	0.840806	0.005697	0.442615
-16.280608	-0.149050	0.845811	0.005716	0.442450
-16.368379	-0.137612	0.850816	0.005735	0.442363
-16.469732	-0.145481	0.855821	0.005756	0.442189
-16.579449	-0.147016	0.860826	0.005779	0.442026
-16.713844	-0.124445	0.865830	0.005808	0.441911
-16.898005	-0.104937	0.870835	0.005847	0.441714
-16.822148	-0.136056	0.875840	0.005831	0.441713
-17.210624	-0.068038	0.880845	0.005913	0.441392
-17.187805	-0.077760	0.885850	0.005908	0.441390
-17.246523	-0.052541	0.890854	0.005920	0.441393
-17.288150	-0.105282	0.895859	0.005929	0.441148
-17.314330	-0.109246	0.900864	0.005935	0.441095
-17.685676	-0.034191	0.905869	0.006013	0.440823
-17.512313	-0.121439	0.910874	0.005977	0.440766
-17.602345	-0.127266	0.915878	0.005996	0.440615
-17.846592	-0.071969	0.920883	0.006048	0.440456
-17.866554	-0.113930	0.925888	0.006052	0.440280
-18.009090	-0.093840	0.930893	0.006082	0.440144
-18.103482	-0.067741	0.935898	0.006102	0.440098
-18.354149	-0.039667	0.940902	0.006155	0.439835
-18.224476	-0.092638	0.945907	0.006128	0.439835
-18.407539	-0.095063	0.950912	0.006166	0.439562
-18.461061	-0.090672	0.955917	0.006178	0.439499
-18.658590	-0.075707	0.960922	0.006220	0.439266
-18.610965	-0.117757	0.965926	0.006210	0.439186
-18.761507	-0.120767	0.970931	0.006242	0.438957
-18.923538	-0.079684	0.975936	0.006276	0.438866
-19.043543	-0.075456	0.980941	0.006301	0.438707
-19.157282	-0.068771	0.985946	0.006325	0.438565
-19.214384	-0.048771	0.990950	0.006337	0.438552
-19.434284	-0.046596	0.995955	0.006384	0.438240
-19.384489	-0.065462	1.000960	0.006373	0.438245

-19.316281	-0.094178	1.010957	0.006359	0.438241
-19.399003	-0.031936	1.020954	0.006377	0.438338
-19.093790	-0.091853	1.030950	0.006313	0.438567
-18.992286	-0.065027	1.040947	0.006292	0.438806
-18.782903	-0.082636	1.050944	0.006248	0.439044
-18.695653	-0.031195	1.060941	0.006230	0.439349
-18.405775	-0.070930	1.070938	0.006170	0.439625
-18.235310	-0.065616	1.080934	0.006134	0.439887
-17.986548	-0.095994	1.090931	0.006082	0.440137
-17.834446	-0.068522	1.100928	0.006050	0.440450
-17.518284	-0.115552	1.110925	0.005984	0.440739
-17.414906	-0.104913	1.120922	0.005963	0.440922
-17.211194	-0.098715	1.130918	0.005920	0.441235
-17.059815	-0.093032	1.140915	0.005888	0.441470
-16.797467	-0.101269	1.150912	0.005833	0.441816
-16.654826	-0.091031	1.160909	0.005804	0.442054
-16.448344	-0.075144	1.170906	0.005761	0.442403
-16.170978	-0.127386	1.180902	0.005703	0.442617
-16.126378	-0.059903	1.190899	0.005693	0.442913
-15.778158	-0.109238	1.200896	0.005620	0.443238
-15.613228	-0.092077	1.210893	0.005586	0.443531
-15.419110	-0.095561	1.220890	0.005545	0.443794
-15.221501	-0.090103	1.230886	0.005504	0.444093
-14.970492	-0.109359	1.240883	0.005452	0.444383
-14.816044	-0.113735	1.250880	0.005419	0.444586
-14.521656	-0.132186	1.260877	0.005358	0.444939
-14.399768	-0.125815	1.270874	0.005332	0.445133
-14.278221	-0.097369	1.280870	0.005307	0.445402
-13.883319	-0.158395	1.290867	0.005224	0.445751
-13.782606	-0.149717	1.300864	0.005203	0.445922
-13.628935	-0.111746	1.310861	0.005171	0.446269
-13.406917	-0.141024	1.320858	0.005125	0.446481
-13.228357	-0.130617	1.330854	0.005088	0.446769
-13.037955	-0.117736	1.340851	0.005048	0.447081
-12.746261	-0.154287	1.350848	0.004987	0.447366
-12.609105	-0.128740	1.360845	0.004958	0.447647
-12.358334	-0.153827	1.370842	0.004906	0.447913
-12.177466	-0.154061	1.380838	0.004868	0.448166
-11.932168	-0.173341	1.390835	0.004817	0.448445
-11.888947	-0.111097	1.400832	0.004808	0.448718
-11.574408	-0.137629	1.410829	0.004742	0.449068
-11.449887	-0.112818	1.420826	0.004716	0.449327
-11.169731	-0.159212	1.430822	0.004657	0.449561
-10.997868	-0.130361	1.440819	0.004622	0.449900
-10.788607	-0.138622	1.450816	0.004578	0.450165
-10.653120	-0.101084	1.460813	0.004550	0.450482
-10.444206	-0.083791	1.470810	0.004506	0.450833
-10.118515	-0.132599	1.480806	0.004438	0.451121
-9.962976	-0.126386	1.490803	0.004405	0.451359
-9.822739	-0.101255	1.500800	0.004376	0.451640
-9.611103	-0.086819	1.510797	0.004332	0.451984
-9.291430	-0.125069	1.520794	0.004265	0.452299
-9.221718	-0.097054	1.530790	0.004250	0.452490
-8.929999	-0.140285	1.540787	0.004189	0.452749
-8.772386	-0.143166	1.550784	0.004157	0.452958
-8.552492	-0.148278	1.560781	0.004111	0.453246
-8.426539	-0.115159	1.570778	0.004084	0.453533
-8.185153	-0.121331	1.580774	0.004034	0.453847
-7.892123	-0.171280	1.590771	0.003972	0.454084
-7.760177	-0.152559	1.600768	0.003945	0.454330
-7.593666	-0.153049	1.610765	0.003910	0.454559
-7.348911	-0.145494	1.620762	0.003859	0.454923
-7.167979	-0.149893	1.630758	0.003821	0.455158
-7.101287	-0.077620	1.640755	0.003808	0.455494
-6.736739	-0.140464	1.650752	0.003731	0.455786
-6.539460	-0.125849	1.660749	0.003690	0.456108
-6.382407	-0.120855	1.670746	0.003657	0.456341
-6.118265	-0.126905	1.680742	0.003602	0.456685
-5.941826	-0.141416	1.690739	0.003565	0.456878
-5.778334	-0.128056	1.700736	0.003531	0.457148
-5.500487	-0.170667	1.710733	0.003473	0.457387
-5.432947	-0.102627	1.720730	0.003459	0.457708
-5.133764	-0.143572	1.730726	0.003396	0.457982
-4.936650	-0.136905	1.740723	0.003355	0.458275
-4.689168	-0.162607	1.750720	0.003303	0.458529
-4.570057	-0.141815	1.760717	0.003278	0.458761
-4.362132	-0.134320	1.770714	0.003235	0.459072
-4.186339	-0.111300	1.780710	0.003198	0.459389
-3.936272	-0.150858	1.790707	0.003146	0.459600
-3.715258	-0.157395	1.800704	0.003100	0.459880
-3.480393	-0.167647	1.810701	0.003051	0.460167
-3.419243	-0.120047	1.820698	0.003038	0.460409
-3.147141	-0.130442	1.830694	0.002981	0.460746
-2.893321	-0.150888	1.840691	0.002928	0.461025
-2.725477	-0.163067	1.850688	0.002893	0.461213
-2.550520	-0.163755	1.860685	0.002856	0.461449
-2.422967	-0.098338	1.870682	0.002830	0.461840
-2.103932	-0.158580	1.880678	0.002763	0.462075
-1.878703	-0.151175	1.890675	0.002716	0.462406
-1.816370	-0.117054	1.900672	0.002703	0.462603
-1.670047	-0.084369	1.910669	0.002673	0.462910
-1.464800	-0.028776	1.920666	0.002630	0.463374
-1.283512	0.007416	1.930662	0.002592	0.463740
-1.204498	0.102918	1.940659	0.002575	0.464163
-1.095855	0.225380	1.950656	0.002553	0.464716
-1.015871	0.383681	1.960653	0.002536	0.465348
-0.927403	0.570221	1.970650	0.002518	0.466084
-0.752518	0.722428	1.980646	0.002481	0.466822
-0.650197	0.941898	1.990643	0.002460	0.467683
-0.590823	1.190695	2.000640	0.002448	0.468580
-0.529095	1.484953	2.010637	0.002435	0.469628
-0.383854	1.765812	2.020634	0.002405	0.470743
-0.200035	2.055477	2.030630	0.002366	0.471935
0.000000	2.540217	2.040627	0.002324	0.473781

0.708147	5.555840	2.045632	0.002175	0.484416
1.674510	10.068825	2.050637	0.001971	0.499792
2.754000	15.789782	2.055642	0.001743	0.518449
4.597453	21.704884	2.060646	0.001354	0.537914
9.512567	27.190181	2.065651	0.000319	0.558989
11.095254	34.111824	2.070656	-0.000015	0.579480
12.109087	40.534989	2.075661	-0.000230	0.597385
18.974442	45.636030	2.080666	-0.001675	0.617456
19.825943	52.866610	2.085670	-0.001856	0.636083
23.431629	58.604632	2.090675	-0.002615	0.653318
24.616973	65.331618	2.095680	-0.002866	0.670105
26.606587	71.140304	2.100685	-0.003286	0.685157
32.626573	76.936751	2.105690	-0.004553	0.703472
35.617472	83.202513	2.110694	-0.005184	0.719676
38.948790	89.686503	2.115699	-0.005886	0.736268
41.375793	95.660915	2.120704	-0.006397	0.750691
44.654584	102.051164	2.125709	-0.007088	0.766377
45.056134	108.478812	2.130714	-0.007174	0.779505
46.872569	114.141829	2.135718	-0.007557	0.792050
54.183024	119.810541	2.140723	-0.009096	0.808682
54.724332	126.762495	2.145728	-0.009211	0.822219
57.111662	132.599273	2.150733	-0.009715	0.834867
58.221139	139.055692	2.155738	-0.009949	0.847505
62.133892	144.485435	2.160742	-0.010773	0.860161
64.302874	151.112440	2.165747	-0.011231	0.873491
67.742622	156.880189	2.170752	-0.011956	0.886024
69.138517	163.360064	2.175757	-0.012250	0.898178
71.391502	169.296371	2.180762	-0.012726	0.909838
74.561681	175.354932	2.185766	-0.013394	0.922175
75.541907	181.634494	2.190771	-0.013601	0.933248
77.879811	187.664921	2.195776	-0.014094	0.944681
78.375567	193.945920	2.200781	-0.014199	0.955177
81.443415	199.542615	2.205786	-0.014846	0.966130
83.833980	206.013294	2.210790	-0.015350	0.977901
85.690788	211.982909	2.215795	-0.015742	0.988416
87.006425	218.262857	2.220800	-0.016019	0.998960
90.724744	223.863278	2.225805	-0.016803	1.009838
92.289310	230.440117	2.230810	-0.017133	1.020758
94.650563	236.180937	2.235814	-0.017631	1.030795
97.952313	242.428098	2.240819	-0.018327	1.042042
98.368053	248.750396	2.245824	-0.018415	1.051575
98.675682	254.839210	2.250829	-0.018481	1.060620
100.187899	260.678057	2.255834	-0.018800	1.069928
102.557556	266.854909	2.260838	-0.019300	1.080129
104.140233	272.859114	2.265843	-0.019634	1.089542
106.922847	278.836417	2.270848	-0.020221	1.099512
108.459398	285.151721	2.275853	-0.020545	1.109165
109.155933	291.258681	2.280858	-0.020693	1.117981
112.431583	297.008625	2.285862	-0.021383	1.127658
113.594287	303.385568	2.290867	-0.021629	1.136949
114.811671	309.446250	2.295872	-0.021886	1.145770
116.377176	315.434776	2.300877	-0.022216	1.154613
118.900985	321.525068	2.305882	-0.022748	1.164031
119.048528	327.772167	2.310886	-0.022780	1.172327
120.324092	333.725375	2.315891	-0.023050	1.180772
121.128485	339.867027	2.320896	-0.023220	1.189155
121.839783	345.870471	2.325901	-0.023371	1.197254
123.620391	351.953537	2.330906	-0.023747	1.205947
125.462130	357.750565	2.335910	-0.024135	1.214246
130.667382	363.886937	2.340915	-0.025231	1.224606
131.208126	370.250735	2.345920	-0.025346	1.232834
131.616338	376.351266	2.350925	-0.025433	1.240615
131.837201	382.428977	2.355930	-0.025481	1.248227
133.612489	388.204401	2.360934	-0.025855	1.256185
135.402558	394.519163	2.365939	-0.026233	1.264753
135.654344	400.628053	2.370944	-0.026287	1.272273
136.056296	406.680051	2.375949	-0.026373	1.279752
140.976672	412.205673	2.380954	-0.027409	1.288713
142.886650	418.757095	2.385958	-0.027812	1.297401
143.850912	424.853338	2.390963	-0.028016	1.305051
144.335895	430.960002	2.395968	-0.028119	1.312444
145.188059	436.993484	2.400973	-0.028299	1.319881
145.581504	443.104590	2.405978	-0.028383	1.327154
146.063375	449.156011	2.410982	-0.028486	1.334359
147.133708	455.008046	2.415987	-0.028712	1.341565
150.312791	461.200587	2.420992	-0.029382	1.350077
150.989205	467.315127	2.425997	-0.029525	1.357318
154.187298	473.166573	2.431002	-0.030199	1.365354
155.069182	479.485898	2.436006	-0.030386	1.372834
155.671039	485.545995	2.441011	-0.030513	1.379862
156.136194	491.632995	2.446016	-0.030612	1.386823
158.557021	497.459033	2.451021	-0.031123	1.394317
160.139486	503.729987	2.456026	-0.031457	1.401894
160.837313	509.806783	2.461030	-0.031605	1.408835
162.607836	515.730593	2.466035	-0.031978	1.416037
163.855045	521.952666	2.471040	-0.032242	1.423300
164.095750	528.047394	2.476045	-0.032293	1.429961
164.710577	534.012122	2.481050	-0.032424	1.436610
166.160248	540.125074	2.486054	-0.032730	1.443738
166.446609	546.239528	2.491059	-0.032791	1.450344
166.618892	552.313740	2.496064	-0.032829	1.456830
166.943337	558.364262	2.501069	-0.032898	1.463326
167.228666	564.430943	2.506074	-0.032959	1.469794
170.309260	570.119504	2.511078	-0.033608	1.476989
173.049601	576.472100	2.516083	-0.034186	1.484696
174.106974	582.592819	2.521088	-0.034409	1.491440
174.577566	588.668722	2.526093	-0.034509	1.497869
175.098714	594.742099	2.531098	-0.034620	1.504289
175.523133	600.792931	2.536102	-0.034710	1.510619
176.043681	606.864324	2.541107	-0.034821	1.516982
176.230746	612.948761	2.546112	-0.034861	1.523199
177.554121	618.836962	2.551117	-0.035141	1.529644
180.858186	624.891602	2.556122	-0.035837	1.537006
181.999327	631.097902	2.561126	-0.036078	1.543637
182.882795	637.126383	2.566131	-0.036265	1.549962
184.243484	643.188761	2.571136	-0.036553	1.556480
185.019525	649.315301	2.576141	-0.036717	1.562807
185.573550	655.364574	2.581146	-0.036835	1.568948
187.898408	661.258172	2.586150	-0.037325	1.575591
188.597129	667.529937	2.591155	-0.037473	1.581952
188.931548	673.563238	2.596160	-0.037544	1.587919
189.555075	679.582544	2.601165	-0.037677	1.593960
190.988670	685.631202	2.606170	-0.037979	1.600310
192.163828	691.697986	2.611174	-0.038228	1.606555
193.392940	697.787622	2.616179	-0.038487	1.612818
193.966837	703.858120	2.621184	-0.038609	1.618795
195.005731	709.856649	2.626189	-0.038829	1.624853
196.563181	715.978877	2.631194	-0.039157	1.631196
196.938349	722.073104	2.636198	-0.039237	1.637055
197.256725	728.130123	2.641203	-0.039306	1.642836
197.563504	734.167934	2.646208	-0.039371	1.648575
198.910278	740.197354	2.651213	-0.039656	1.654664
199.889491	746.272711	2.656218	-0.039863	1.660639
201.443650	752.295207	2.661222	-0.040191	1.666751
202.521400	758.419366	2.666227	-0.040419	1.672763
203.207908	764.488699	2.671232	-0.040564	1.678563
204.492926	770.459701	2.676237	-0.040835	1.684467
205.994254	776.584684	2.681242	-0.041152	1.690565
206.475545	782.685696	2.686246	-0.041255	1.696260
207.327555	788.698284	2.691251	-0.041435	1.701986
208.292989	794.805828	2.696256	-0.041639	1.707818
208.543755	800.902046	2.701261	-0.041693	1.713370
208.931828	806.919653	2.706266	-0.041776	1.718882
210.012060	812.920343	2.711270	-0.042004	1.724601
211.275888	818.975713	2.716275	-0.042271	1.730412
212.704754	825.073629	2.721280	-0.042573	1.736298
213.813513	831.161381	2.726285	-0.042807	1.742045
214.629011	837.193542	2.731290	-0.042980	1.747624
215.804113	843.271130	2.736294	-0.043228	1.753347
216.546521	849.314621	2.741299	-0.043385	1.758875
217.726202	855.379555	2.746304	-0.043635	1.764551
219.224176	861.410506	2.751309	-0.043951	1.770287
220.947338	867.449834	2.756314	-0.044314	1.776086
222.207821	873.585261	2.761318	-0.044581	1.781794
222.565977	879.685264	2.766323	-0.044657	1.787153
222.810213	885.749133	2.771328	-0.044710	1.792427
223.165678	891.776615	2.776333	-0.044785	1.797692
224.748294	897.765529	2.781338	-0.045119	1.803312
225.601420	903.897750	2.786342	-0.045300	1.808797
225.995969	909.980220	2.791347	-0.045384	1.814073
227.035739	915.936183	2.796352	-0.045604	1.819437
229.588494	921.965347	2.801357	-0.046142	1.825337
231.183388	928.111351	2.806362	-0.046479	1.831006
231.958137	934.206657	2.811366	-0.046643	1.836351
232.260195	940.272020	2.816371	-0.046707	1.841503
232.902892	946.307998	2.821376	-0.046844	1.846725
233.678084	952.400087	2.826381	-0.047008	1.852021
234.095485	958.443030	2.831386	-0.047097	1.857147
234.175026	964.543930	2.836390	-0.047115	1.862200
235.606648	970.447996	2.841395	-0.047417	1.867505
237.470423	976.589856	2.846400	-0.047810	1.873125
238.601046	982.678052	2.851405	-0.048049	1.878454
239.614097	988.717154	2.856410	-0.048263	1.883691
240.120975	994.802512	2.861414	-0.048371	1.888792
240.436278	1000.886251	2.866419	-0.048438	1.893819
240.702466	1006.929430	2.871424	-0.048495	1.898785
241.617010	1012.937143	2.876429	-0.048689	1.903909
243.656907	1018.997150	2.881434	-0.049119	1.909409
244.140631	1025.123420	2.886438	-0.049222	1.914467
244.529983	1031.161745	2.891443	-0.049305	1.919412
245.626627	1037.188781	2.896448	-0.049537	1.924552
246.292076	1043.290389	2.901453	-0.049678	1.929605
246.494539	1049.371653	2.906458	-0.049721	1.934489
246.636241	1055.421083	2.911462	-0.049752	1.939316
247.110803	1061.453382	2.916467	-0.049853	1.944219
247.512412	1067.549102	2.921472	-0.049939	1.949137
248.366354	1073.528860	2.926477	-0.050119	1.954088
250.233936	1079.617295	2.931482	-0.050513	1.959413
251.386299	1085.664180	2.936486	-0.050757	1.964479
252.180328	1091.769588	2.941491	-0.050925	1.969470
252.344697	1097.851183	2.946496	-0.050961	1.974243
252.671180	1103.880347	2.951501	-0.051031	1.979012
253.312523	1109.925763	2.956506	-0.051167	1.983874
253.922162	1116.006407	2.961510	-0.051296	1.988743
254.532990	1122.055732	2.966515	-0.051425	1.993575
254.749090	1128.132305	2.971520	-0.051472	1.998302
255.233574	1134.166555	2.976525	-0.051575	2.003063
258.951219	1140.019035	2.981530	-0.052358	2.008613
261.356895	1146.310393	2.986534	-0.052865	2.014101
261.982164	1152.338114	2.991539	-0.052998	2.018860
262.523746	1158.428122	2.996544	-0.053113	2.023630
263.280707	1164.455995	3.001549	-0.053273	2.028404
263.773348	1170.567553	3.006554	-0.053378	2.033154
264.196826	1176.582970	3.011558	-0.053468	2.037801
264.714032	1182.657998	3.016563	-0.053578	2.042508
265.181606	1188.700348	3.021568	-0.053678	2.047166
267.289828	1194.638185	3.026573	-0.054122	2.052200
270.259574	1200.781968	3.031578	-0.054748	2.057617
271.428787	1206.858624	3.036582	-0.054995	2.062463
272.141580	1212.960027	3.041587	-0.055146	2.067188
272.435467	1219.035557	3.046592	-0.055209	2.071765
272.457070	1225.084894	3.051597	-0.055215	2.076237
272.663857	1231.129368	3.056602	-0.055259	2.080747
272.961402	1237.210242	3.061606	-0.055323	2.085299
273.215034	1243.242733	3.066611	-0.055377	2.089793
273.337334	1249.337308	3.071616	-0.055404	2.094287
273.766715	1255.338009	3.076621	-0.055496	2.098788
274.340622	1261.447142	3.081626	-0.055617	2.103397
274.645826	1267.471090	3.086630	-0.055683	2.107861
276.255649	1273.496942	3.091635	-0.056022	2.112674
277.165316	1279.587654	3.096640	-0.056215	2.117331
277.981088	1285.648831	3.101645	-0.056388	2.121931
279.952331	1291.637913	3.106650	-0.056803	2.126782
281.927145	1297.724491	3.111654	-0.057220	2.131693
283.177215	1303.815336	3.116659	-0.057484	2.136399
283.578983	1309.913683	3.121664	-0.057570	2.140872
283.896353	1315.968609	3.126669	-0.057637	2.145282
