Tue Oct 04 11:06:59 2016

Number of Points = 2704
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-7.076065	-0.704956	0.420403	0.004241	0.450484
-7.339497	-0.656112	0.425408	0.004297	0.450280
-7.437709	-0.645895	0.430413	0.004318	0.450176
-7.605098	-0.596452	0.435418	0.004353	0.450108
-7.645787	-0.647643	0.440422	0.004362	0.449874
-7.526940	-0.735179	0.445427	0.004337	0.449740
-7.935914	-0.625231	0.450432	0.004423	0.449540
-8.061342	-0.574557	0.455437	0.004450	0.449536
-8.059888	-0.664179	0.460442	0.004450	0.449229
-8.058138	-0.670963	0.465446	0.004449	0.449207
-8.292581	-0.661511	0.470451	0.004499	0.448908
-8.266540	-0.671000	0.475456	0.004494	0.448911
-8.496536	-0.659762	0.480461	0.004542	0.448623
-8.511335	-0.657125	0.485466	0.004546	0.448610
-8.737477	-0.632693	0.490470	0.004593	0.448374
-8.699740	-0.674342	0.495475	0.004586	0.448283
-8.878238	-0.648680	0.500480	0.004623	0.448117
-9.010988	-0.634100	0.505485	0.004651	0.447979
-8.974937	-0.677017	0.510490	0.004644	0.447881
-9.198903	-0.649501	0.515494	0.004691	0.447657
-9.269559	-0.619991	0.520499	0.004706	0.447658
-9.475812	-0.613641	0.525504	0.004750	0.447387
-9.298048	-0.691057	0.530509	0.004713	0.447370
-9.690563	-0.598715	0.535514	0.004795	0.447131
-9.605909	-0.661122	0.540518	0.004778	0.447035
-9.695841	-0.680679	0.545523	0.004797	0.446839
-9.722562	-0.703777	0.550528	0.004803	0.446720
-10.096978	-0.627643	0.555533	0.004882	0.446451
-10.016970	-0.675160	0.560538	0.004865	0.446399
-10.097527	-0.675228	0.565542	0.004882	0.446283
-10.216154	-0.679543	0.570547	0.004907	0.446098
-10.386872	-0.661705	0.575552	0.004943	0.445916
-10.702671	-0.573141	0.580557	0.005010	0.445773
-10.537153	-0.641469	0.585562	0.004975	0.445770
-10.733463	-0.625221	0.590566	0.005017	0.445546
-10.927509	-0.569655	0.595571	0.005058	0.445461
-10.899858	-0.580828	0.600576	0.005052	0.445461
-10.999276	-0.609053	0.605581	0.005073	0.445221
-10.901893	-0.671591	0.610586	0.005053	0.445141
-11.300071	-0.574440	0.615590	0.005137	0.444910
-11.243744	-0.617432	0.620595	0.005125	0.444840
-11.259434	-0.659001	0.625600	0.005129	0.444672
-11.588092	-0.570783	0.630605	0.005198	0.444509
-11.526895	-0.609267	0.635610	0.005185	0.444461
-11.744032	-0.597602	0.640614	0.005231	0.444191
-11.736977	-0.600760	0.645619	0.005230	0.444189
-11.884619	-0.611753	0.650624	0.005261	0.443939
-11.999636	-0.583383	0.655629	0.005286	0.443872
-12.073875	-0.612037	0.660634	0.005301	0.443665
-12.096551	-0.627826	0.665638	0.005306	0.443577
-12.349936	-0.578000	0.670643	0.005360	0.443387
-12.512833	-0.550787	0.675648	0.005394	0.443247
-12.443728	-0.578705	0.680653	0.005380	0.443248
-12.618984	-0.583274	0.685658	0.005417	0.442980
-12.574095	-0.614627	0.690662	0.005408	0.442934
-12.869561	-0.550272	0.695667	0.005470	0.442734
-12.815781	-0.603188	0.700672	0.005459	0.442625
-12.949265	-0.593874	0.705677	0.005487	0.442465
-13.058876	-0.575420	0.710682	0.005510	0.442372
-13.234420	-0.545626	0.715686	0.005547	0.442223
-13.287473	-0.577034	0.720691	0.005559	0.442036
-13.375464	-0.547717	0.725696	0.005578	0.442011
-13.685605	-0.502445	0.730701	0.005643	0.441723
-13.643573	-0.519304	0.735706	0.005634	0.441723
-13.670690	-0.519472	0.740710	0.005640	0.441682
-13.966560	-0.477724	0.745715	0.005703	0.441402
-13.795612	-0.548550	0.750720	0.005667	0.441399
-13.888249	-0.552142	0.755725	0.005686	0.441252
-14.053882	-0.526857	0.760730	0.005721	0.441102
-14.202770	-0.540847	0.765734	0.005753	0.440837
-14.210609	-0.555787	0.770739	0.005755	0.440773
-14.495841	-0.509680	0.775744	0.005815	0.440523
-14.443912	-0.548469	0.780749	0.005804	0.440460
-14.473772	-0.564173	0.785754	0.005811	0.440361
-14.882395	-0.457815	0.790758	0.005897	0.440144
-14.884709	-0.457663	0.795763	0.005898	0.440140
-14.799919	-0.543989	0.800768	0.005880	0.439959
-14.950938	-0.514485	0.805773	0.005912	0.439843
-15.071485	-0.532216	0.810778	0.005937	0.439606
-15.353013	-0.444261	0.815782	0.005997	0.439508
-15.306386	-0.462966	0.820787	0.005987	0.439508
-15.283911	-0.557027	0.825792	0.005983	0.439209
-15.288779	-0.611372	0.830797	0.005984	0.439010
-15.550894	-0.543054	0.835802	0.006039	0.438870
-15.610809	-0.560495	0.840806	0.006052	0.438721
-15.869598	-0.493694	0.845811	0.006107	0.438581
-15.792206	-0.563214	0.850816	0.006090	0.438447
-16.030136	-0.519859	0.855821	0.006141	0.438255
-16.041428	-0.569011	0.860826	0.006143	0.438064
-16.128205	-0.566420	0.865830	0.006162	0.437946
-16.336415	-0.525034	0.870835	0.006206	0.437790
-16.474080	-0.513581	0.875840	0.006235	0.437629
-16.405345	-0.552117	0.880845	0.006221	0.437592
-16.627662	-0.527502	0.885850	0.006267	0.437355
-16.633910	-0.526357	0.890854	0.006269	0.437349
-16.968122	-0.482195	0.895859	0.006339	0.437019
-16.812932	-0.545722	0.900864	0.006307	0.437019
-16.918293	-0.560024	0.905869	0.006329	0.436814
-17.070838	-0.528569	0.910874	0.006362	0.436703
-17.250431	-0.528468	0.915878	0.006400	0.436441
-17.178365	-0.574486	0.920883	0.006385	0.436382
-17.459649	-0.519992	0.925888	0.006444	0.436165
-17.376061	-0.577214	0.930893	0.006427	0.436083
-17.575109	-0.549220	0.935898	0.006469	0.435891
-17.829127	-0.483289	0.940902	0.006522	0.435754
-17.701612	-0.556063	0.945907	0.006496	0.435680
-17.820820	-0.573918	0.950912	0.006521	0.435443
-17.961510	-0.577948	0.955917	0.006551	0.435222
-18.297687	-0.465951	0.960922	0.006622	0.435128
-18.338389	-0.448410	0.965926	0.006630	0.435130
-18.330362	-0.495338	0.970931	0.006629	0.434974
-18.432590	-0.494884	0.975936	0.006650	0.434825
-18.569525	-0.439461	0.980941	0.006679	0.434821
-18.584433	-0.517957	0.985946	0.006683	0.434520
-18.589485	-0.530916	0.990950	0.006684	0.434465
-19.001288	-0.443937	0.995955	0.006771	0.434172
-18.879525	-0.493217	1.000960	0.006745	0.434173

-18.877535	-0.493448	1.010957	0.006745	0.434173
-18.723471	-0.512931	1.020954	0.006713	0.434326
-18.642701	-0.499772	1.030950	0.006697	0.434488
-18.486446	-0.507324	1.040947	0.006664	0.434687
-18.361796	-0.461275	1.050944	0.006638	0.435029
-18.177912	-0.460115	1.060941	0.006600	0.435299
-17.934474	-0.458702	1.070938	0.006549	0.435655
-17.798954	-0.436381	1.080934	0.006521	0.435929
-17.522346	-0.449638	1.090931	0.006463	0.436282
-17.397557	-0.421665	1.100928	0.006437	0.436559
-17.149929	-0.419785	1.110925	0.006385	0.436923
-16.885492	-0.455620	1.120922	0.006330	0.437177
-16.722730	-0.436773	1.130918	0.006296	0.437477
-16.469792	-0.480567	1.140915	0.006243	0.437687
-16.403071	-0.425985	1.150912	0.006230	0.437973
-16.052017	-0.490558	1.160909	0.006156	0.438251
-15.922292	-0.456276	1.170906	0.006129	0.438557
-15.753341	-0.445906	1.180902	0.006094	0.438835
-15.582306	-0.423488	1.190899	0.006058	0.439158
-15.347036	-0.425197	1.200896	0.006009	0.439489
-15.107278	-0.429515	1.210893	0.005959	0.439817
-14.980445	-0.399240	1.220890	0.005933	0.440103
-14.672571	-0.429814	1.230886	0.005868	0.440437
-14.583907	-0.392190	1.240883	0.005850	0.440694
-14.245593	-0.442700	1.250880	0.005779	0.441001
-14.015296	-0.467509	1.260877	0.005731	0.441243
-13.975129	-0.410992	1.270874	0.005723	0.441495
-13.680369	-0.460692	1.280870	0.005661	0.441742
-13.505440	-0.441375	1.290867	0.005625	0.442058
-13.342624	-0.408874	1.300864	0.005591	0.442402
-13.185100	-0.389459	1.310861	0.005558	0.442693
-12.863721	-0.446637	1.320858	0.005491	0.442951
-12.761204	-0.399679	1.330854	0.005470	0.443259
-12.470989	-0.428890	1.340851	0.005409	0.443570
-12.335164	-0.407319	1.350848	0.005381	0.443836
-12.122554	-0.400093	1.360845	0.005336	0.444162
-11.941663	-0.389314	1.370842	0.005299	0.444455
-11.678142	-0.398662	1.380838	0.005244	0.444796
-11.524222	-0.379700	1.390835	0.005212	0.445078
-11.342814	-0.368359	1.400832	0.005174	0.445373
-11.091328	-0.384890	1.410829	0.005121	0.445671
-10.852478	-0.394056	1.420826	0.005071	0.445977
-10.707635	-0.368374	1.430822	0.005041	0.446269
-10.459669	-0.395359	1.440819	0.004989	0.446525
-10.296985	-0.364060	1.450816	0.004956	0.446862
-10.112956	-0.381623	1.460813	0.004917	0.447059
-9.927240	-0.341400	1.470810	0.004879	0.447459
-9.722135	-0.346100	1.480806	0.004836	0.447730
-9.437149	-0.392945	1.490803	0.004776	0.447970
-9.211979	-0.398470	1.500800	0.004729	0.448267
-9.052126	-0.387862	1.510797	0.004696	0.448527
-8.850560	-0.409991	1.520794	0.004654	0.448733
-8.751234	-0.356231	1.530790	0.004633	0.449055
-8.553876	-0.337836	1.540787	0.004592	0.449394
-8.348864	-0.319330	1.550784	0.004549	0.449744
-8.068949	-0.344609	1.560781	0.004491	0.450050
-7.903216	-0.323613	1.570778	0.004456	0.450352
-7.701268	-0.319323	1.580774	0.004414	0.450649
-7.457740	-0.333194	1.590771	0.004363	0.450941
-7.286817	-0.327009	1.600768	0.004328	0.451200
-7.114139	-0.312667	1.610765	0.004292	0.451489
-6.969030	-0.260153	1.620762	0.004261	0.451869
-6.697110	-0.262542	1.630758	0.004205	0.452240
-6.468843	-0.276373	1.640755	0.004157	0.452510
-6.292227	-0.286756	1.650752	0.004120	0.452719
-6.020236	-0.317125	1.660749	0.004063	0.452994
-5.779688	-0.334501	1.670746	0.004013	0.453269
-5.625452	-0.328478	1.680742	0.003981	0.453502
-5.458759	-0.330252	1.690739	0.003946	0.453727
-5.297491	-0.306655	1.700736	0.003913	0.454029
-5.060427	-0.309790	1.710733	0.003863	0.454347
-4.864668	-0.308056	1.720730	0.003822	0.454623
-4.749351	-0.253636	1.730726	0.003798	0.454966
-4.437829	-0.307595	1.740723	0.003733	0.455214
-4.248505	-0.289041	1.750720	0.003694	0.455538
-4.070555	-0.275786	1.760717	0.003657	0.455828
-3.772006	-0.308560	1.770714	0.003594	0.456130
-3.622809	-0.307025	1.780710	0.003563	0.456340
-3.552269	-0.242423	1.790707	0.003549	0.456653
-3.167313	-0.313571	1.800704	0.003468	0.456944
-3.067577	-0.277103	1.810701	0.003447	0.457203
-2.796682	-0.300699	1.820698	0.003391	0.457497
-2.628342	-0.316158	1.830694	0.003356	0.457675
-2.349926	-0.341952	1.840691	0.003297	0.457971
-2.323232	-0.288075	1.850688	0.003292	0.458187
-2.094748	-0.277770	1.860685	0.003244	0.458535
-1.877555	-0.274903	1.870682	0.003199	0.458842
-1.683895	-0.255029	1.880678	0.003159	0.459174
-1.460552	-0.256504	1.890675	0.003112	0.459474
-1.173056	-0.291634	1.900672	0.003052	0.459750
-1.099834	-0.232645	1.910669	0.003037	0.460047
-0.928323	-0.208054	1.920666	0.003001	0.460363
-0.803166	-0.152812	1.930662	0.002975	0.460717
-0.792052	-0.002407	1.940659	0.002973	0.461233
-0.612453	0.100243	1.950656	0.002936	0.461820
-0.475294	0.223955	1.960653	0.002907	0.462418
-0.469938	0.425282	1.970650	0.002906	0.463094
-0.394735	0.656211	1.980646	0.002891	0.463962
-0.387655	0.954912	1.990643	0.002890	0.464961
-0.271018	1.237735	2.000640	0.002865	0.466053
-0.236974	1.594022	2.010637	0.002859	0.467274
-0.012160	1.890286	2.020634	0.002812	0.468552
0.094601	2.236060	2.030630	0.002789	0.469829
0.000000	2.220896	2.040627	0.002810	0.469650

0.058560	2.555799	2.045632	0.002797	0.470825
0.150341	2.651919	2.050637	0.002778	0.471262
0.088902	2.725827	2.055642	0.002791	0.471420
0.175637	2.779930	2.060646	0.002773	0.471712
0.125412	3.118319	2.065651	0.002784	0.472748
0.456927	3.587629	2.070656	0.002714	0.474717
0.469769	4.263409	2.075661	0.002712	0.476922
0.621780	4.900762	2.080666	0.002680	0.479177
0.689393	5.561479	2.085670	0.002666	0.481385
0.826423	6.205376	2.090675	0.002637	0.483621
0.950677	6.860215	2.095680	0.002611	0.485864
1.011974	7.519325	2.100685	0.002598	0.488028
1.105246	8.171312	2.105690	0.002578	0.490203
1.138857	8.836432	2.110694	0.002571	0.492331
1.229875	9.469616	2.115699	0.002552	0.494425
1.376845	10.130141	2.120704	0.002521	0.496666
1.481216	10.774435	2.125709	0.002499	0.498793
1.517770	11.455673	2.130714	0.002492	0.500938
1.647572	12.084728	2.135718	0.002464	0.503032
1.640514	12.762124	2.140723	0.002466	0.505093
1.780675	13.389636	2.145728	0.002436	0.507178
1.723188	14.095769	2.150733	0.002449	0.509247
1.874383	14.697798	2.155738	0.002417	0.511252
2.039974	15.336851	2.160742	0.002382	0.513378
2.003976	16.039784	2.165747	0.002390	0.515439
2.025386	16.689246	2.170752	0.002385	0.517402
2.207965	17.303682	2.175757	0.002347	0.519450
2.169991	17.991714	2.180762	0.002355	0.521441
2.335501	18.605435	2.185766	0.002320	0.523450
2.216365	19.317517	2.190771	0.002345	0.525398
2.343106	19.931402	2.195776	0.002319	0.527347
2.478983	20.563710	2.200781	0.002290	0.529353
2.533170	21.241556	2.205786	0.002279	0.531386
2.621561	21.879502	2.210790	0.002260	0.533337
2.756081	22.532469	2.215795	0.002232	0.535379
2.846553	23.192446	2.220800	0.002213	0.537381
2.802886	23.868035	2.225805	0.002222	0.539262
2.827564	24.518938	2.230810	0.002217	0.541147
2.928658	25.144540	2.235814	0.002196	0.543043
3.019078	25.803365	2.240819	0.002177	0.545013
3.062778	26.470926	2.245824	0.002168	0.546947
3.168355	27.108044	2.250829	0.002146	0.548860
3.192987	27.776946	2.255834	0.002140	0.550762
3.227054	28.428374	2.260838	0.002133	0.552620
3.332465	29.061053	2.265843	0.002111	0.554501
3.471390	29.711678	2.270848	0.002082	0.556463
3.446311	30.379848	2.275853	0.002087	0.558281
3.540068	31.034536	2.280858	0.002068	0.560191
3.503301	31.702261	2.285862	0.002075	0.561982
3.460755	32.363988	2.290867	0.002084	0.563745
3.673289	32.954319	2.295872	0.002040	0.565593
3.728142	33.636124	2.300877	0.002028	0.567508
3.741733	34.304023	2.305882	0.002025	0.569333
3.840910	34.942567	2.310886	0.002005	0.571168
4.006073	35.564722	2.315891	0.001970	0.573025
4.081685	36.242688	2.320896	0.001954	0.574928
4.013730	36.927894	2.325901	0.001968	0.576687
4.036545	37.566046	2.330906	0.001964	0.578413
4.121175	38.214631	2.335910	0.001946	0.580230
4.232360	38.852575	2.340915	0.001923	0.582042
4.268678	39.507962	2.345920	0.001915	0.583813
4.430980	40.133786	2.350925	0.001881	0.585637
4.355104	40.839468	2.355930	0.001897	0.587408
4.323968	41.495595	2.360934	0.001903	0.589093
4.376929	42.130919	2.365939	0.001892	0.590808
4.415049	42.781258	2.370944	0.001884	0.592542
4.696361	43.362370	2.375949	0.001825	0.594350
4.692227	44.079074	2.380954	0.001826	0.596200
4.773766	44.736001	2.385958	0.001809	0.597981
4.739331	45.398844	2.390963	0.001816	0.599649
4.777970	46.046255	2.395968	0.001808	0.601350
4.775993	46.682637	2.400973	0.001809	0.602976
5.002638	47.302873	2.405978	0.001761	0.604795
4.936944	48.010889	2.410982	0.001775	0.606527
5.000011	48.649084	2.415987	0.001762	0.608211
5.047320	49.297908	2.420992	0.001752	0.609901
5.075773	49.955891	2.425997	0.001746	0.611590
5.123988	50.583934	2.431002	0.001736	0.613219
5.221919	51.246578	2.436006	0.001715	0.614982
5.290043	51.893448	2.441011	0.001701	0.616670
5.348348	52.550246	2.446016	0.001689	0.618367
5.433838	53.200453	2.451021	0.001671	0.620072
5.442806	53.875225	2.456026	0.001669	0.621755
5.519613	54.500975	2.461030	0.001653	0.623381
5.618364	55.152348	2.466035	0.001632	0.625088
5.628224	55.824268	2.471040	0.001630	0.626751
5.769312	56.440164	2.476045	0.001600	0.628405
6.112590	57.063112	2.481050	0.001528	0.630273
6.118748	57.769824	2.486054	0.001527	0.632004
6.214243	58.410116	2.491059	0.001507	0.633658
6.357422	59.060999	2.496064	0.001477	0.635380
6.332833	59.734800	2.501069	0.001482	0.636987
6.472380	60.359633	2.506074	0.001453	0.638634
6.446883	61.043945	2.511078	0.001458	0.640257
6.581187	61.670865	2.516083	0.001430	0.641895
6.534675	62.337964	2.521088	0.001440	0.643448
6.519653	63.002494	2.526093	0.001443	0.645022
6.693956	63.615956	2.531098	0.001406	0.646656
6.562619	64.330495	2.536102	0.001434	0.648228
6.702993	64.922869	2.541107	0.001405	0.649770
6.928949	65.552720	2.546112	0.001357	0.651480
6.918025	66.244471	2.551117	0.001360	0.653103
6.992112	66.892651	2.556122	0.001344	0.654701
7.040220	67.548799	2.561126	0.001334	0.656289
7.203064	68.167888	2.566131	0.001300	0.657896
7.301875	68.835184	2.571136	0.001279	0.659551
7.280738	69.526776	2.576141	0.001283	0.661144
7.299333	70.164590	2.581146	0.001280	0.662646
7.313847	70.803604	2.586150	0.001277	0.664143
7.524107	71.432480	2.591155	0.001232	0.665799
7.578877	72.122420	2.596160	0.001221	0.667445
7.594365	72.754319	2.601165	0.001218	0.668916
7.613831	73.421532	2.606170	0.001214	0.670469
7.623888	74.078928	2.611174	0.001212	0.671987
7.702203	74.712273	2.616179	0.001195	0.673510
7.706425	75.385616	2.621184	0.001194	0.675052
7.780787	76.019739	2.626189	0.001179	0.676566
7.945868	76.648548	2.631194	0.001144	0.678150
7.962383	77.315969	2.636198	0.001141	0.679679
7.987728	77.988113	2.641203	0.001135	0.681224
8.044004	78.635672	2.646208	0.001124	0.682738
8.044519	79.272258	2.651213	0.001123	0.684173
8.024475	79.939336	2.656218	0.001128	0.685655
8.146012	80.574404	2.661222	0.001102	0.687191
8.149794	81.246853	2.666227	0.001101	0.688700
8.239373	81.878748	2.671232	0.001083	0.690194
8.291470	82.527241	2.676237	0.001072	0.691687
8.395240	83.165995	2.681242	0.001050	0.693202
8.482219	83.820178	2.686246	0.001032	0.694733
8.524006	84.512343	2.691251	0.001023	0.696303
8.458216	85.162219	2.696256	0.001037	0.697680
8.535210	85.786938	2.701261	0.001021	0.699127
8.611441	86.439271	2.706266	0.001005	0.700631
8.680401	87.095122	2.711270	0.000990	0.702133
8.728070	87.742537	2.716275	0.000980	0.703594
8.827957	88.405463	2.721280	0.000959	0.705133
8.885651	89.025290	2.726285	0.000947	0.706537
8.952962	89.704400	2.731290	0.000933	0.708076
8.969371	90.358910	2.736294	0.000930	0.709513
9.017763	91.010839	2.741299	0.000920	0.710969
8.965300	91.682188	2.746304	0.000931	0.712376
9.103003	92.285006	2.751309	0.000902	0.713799
9.099621	92.966780	2.756314	0.000903	0.715266
9.124394	93.621132	2.761318	0.000897	0.716695
9.105228	94.282502	2.766323	0.000901	0.718098
9.238862	94.895086	2.771328	0.000873	0.719527
9.275477	95.571564	2.776333	0.000866	0.721006
9.231231	96.225590	2.781338	0.000875	0.722363
9.289539	96.864363	2.786342	0.000863	0.723774
9.333278	97.529850	2.791347	0.000854	0.725227
9.388474	98.161258	2.796352	0.000842	0.726614
9.389346	98.837307	2.801357	0.000842	0.728047
9.488878	99.471515	2.806362	0.000821	0.729473
9.522900	100.128133	2.811366	0.000814	0.730887
9.542306	100.790720	2.816371	0.000810	0.732299
9.672225	101.403641	2.821376	0.000783	0.733698
9.611190	102.094987	2.826381	0.000796	0.735096
9.784284	102.709276	2.831386	0.000759	0.736529
9.831889	103.381710	2.836390	0.000749	0.737975
9.894660	104.035264	2.841395	0.000736	0.739391
9.986697	104.675584	2.846400	0.000717	0.740801
9.989721	105.349665	2.851405	0.000716	0.742204
9.977675	105.996713	2.856410	0.000719	0.743535
10.150648	106.624662	2.861414	0.000682	0.744981
10.022364	107.308100	2.866419	0.000709	0.746284
10.134200	107.956431	2.871424	0.000686	0.747715
10.208590	108.584534	2.876429	0.000670	0.749070
10.230974	109.258510	2.881434	0.000666	0.750473
10.192481	109.897946	2.886438	0.000674	0.751752
10.240977	110.561763	2.891443	0.000664	0.753151
10.285047	111.181842	2.896448	0.000654	0.754455
10.430225	111.845801	2.901453	0.000624	0.755930
10.383807	112.511143	2.906458	0.000634	0.757246
10.474395	113.160858	2.911462	0.000615	0.758641
10.490828	113.805640	2.916467	0.000611	0.759962
10.570421	114.457060	2.921472	0.000595	0.761347
10.664522	115.097937	2.926477	0.000575	0.762720
10.805602	115.731438	2.931482	0.000545	0.764114
10.791374	116.410838	2.936486	0.000548	0.765470
10.760493	117.097448	2.941491	0.000555	0.766825
10.893104	117.698633	2.946496	0.000527	0.768140
10.888628	118.372610	2.951501	0.000528	0.769487
10.939342	119.011625	2.956506	0.000517	0.770806
11.048164	119.662294	2.961510	0.000495	0.772193
11.066694	120.317502	2.966515	0.000491	0.773514
11.126543	120.975124	2.971520	0.000478	0.774871
11.137503	121.617709	2.976525	0.000476	0.776156
11.184234	122.269777	2.981530	0.000466	0.777486
11.166623	122.932547	2.986534	0.000470	0.778784
11.231716	123.564343	2.991539	0.000456	0.780084
11.253899	124.248025	2.996544	0.000452	0.781451
11.188914	124.893050	3.001549	0.000465	0.782669
11.339774	125.506502	3.006554	0.000434	0.783996
11.458603	126.173704	3.011558	0.000409	0.785400
11.405582	126.836379	3.016563	0.000420	0.786656
11.507570	127.482061	3.021568	0.000398	0.788001
11.526089	128.139239	3.026573	0.000395	0.789299
11.497811	128.787834	3.031578	0.000401	0.790541
43.324120	122.286189	3.036582	-0.006294	0.803047
62.867239	128.009263	3.041587	-0.010407	0.828861
63.106591	130.534515	3.046592	-0.010458	0.833716
63.178957	131.375327	3.051597	-0.010473	0.835320
63.170792	132.080251	3.056602	-0.010471	0.836611
63.144493	132.714305	3.061606	-0.010466	0.837756
63.309981	133.348332	3.066611	-0.010500	0.839043
63.390639	134.002242	3.071616	-0.010517	0.840301
63.422024	134.660549	3.076621	-0.010524	0.841529
63.446318	135.329091	3.081626	-0.010529	0.842768
63.586970	135.948880	3.086630	-0.010558	0.844003
63.520253	136.627219	3.091635	-0.010544	0.845188
63.659963	137.262475	3.096640	-0.010574	0.846447
63.696759	137.919062	3.101645	-0.010581	0.847666
63.730088	138.575529	3.106650	-0.010588	0.848881
63.667073	139.236504	3.111654	-0.010575	0.850032
63.756710	139.871626	3.116659	-0.010594	0.851246
63.866145	140.521489	3.121664	-0.010617	0.852500
63.873687	141.176594	3.126669	-0.010618	0.853687
63.871253	141.815516	3.131674	-0.010618	0.854835
63.872765	142.485990	3.136678	-0.010618	0.856042
64.111640	143.113159	3.141683	-0.010668	0.857342
64.074732	143.798401	3.146688	-0.010660	0.858544
64.041823	144.434162	3.151693	-0.010653	0.859658
64.102583	145.087771	3.156698	-0.010666	0.860871
64.036697	145.739198	3.161702	-0.010652	0.861986
64.178420	146.385049	3.166707	-0.010682	0.863241
64.190364	147.026662	3.171712	-0.010685	0.864392
