Tue Oct 04 11:12:18 2016

Number of Points = 2706
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-2.920388	-0.225183	0.180173	0.001568	0.469582
-3.233891	-0.189579	0.185178	0.001633	0.469277
-3.145315	-0.225021	0.190182	0.001615	0.469280
-3.290702	-0.227181	0.195187	0.001645	0.469077
-3.469210	-0.191246	0.200192	0.001683	0.468954
-3.542393	-0.175059	0.205197	0.001698	0.468908
-3.727884	-0.173974	0.210202	0.001737	0.468662
-3.625446	-0.216644	0.215206	0.001716	0.468660
-3.864441	-0.214094	0.220211	0.001766	0.468345
-3.843676	-0.227577	0.225216	0.001762	0.468329
-3.928778	-0.261546	0.230221	0.001780	0.468102
-4.161433	-0.190452	0.235226	0.001828	0.468022
-4.286865	-0.200558	0.240230	0.001855	0.467819
-4.348594	-0.208822	0.245235	0.001868	0.467708
-4.342709	-0.239822	0.250240	0.001867	0.467614
-4.684158	-0.158918	0.255245	0.001938	0.467419
-4.460743	-0.256387	0.260250	0.001891	0.467400
-4.718935	-0.245690	0.265254	0.001946	0.467085
-4.674846	-0.286020	0.270259	0.001936	0.467012
-5.102370	-0.183211	0.275264	0.002026	0.466772
-5.055088	-0.202169	0.280269	0.002016	0.466774
-5.116387	-0.245992	0.285274	0.002029	0.466546
-5.194014	-0.243416	0.290278	0.002046	0.466449
-5.291266	-0.224398	0.295283	0.002066	0.466380
-5.655738	-0.144817	0.300288	0.002143	0.466148
-5.551359	-0.186678	0.305293	0.002121	0.466152
-5.659403	-0.189081	0.310298	0.002143	0.465997
-5.762566	-0.201612	0.315302	0.002165	0.465816
-5.703155	-0.260583	0.320307	0.002153	0.465701
-5.957703	-0.214105	0.325312	0.002206	0.465509
-6.006841	-0.218546	0.330317	0.002216	0.465428
-6.336013	-0.152661	0.335322	0.002286	0.465198
-6.119311	-0.243591	0.340326	0.002240	0.465192
-6.168672	-0.275904	0.345331	0.002250	0.465018
-6.437085	-0.203232	0.350336	0.002307	0.464893
-6.720195	-0.174460	0.355341	0.002366	0.464603
-6.568430	-0.248334	0.360346	0.002335	0.464565
-6.657153	-0.227946	0.365350	0.002353	0.464512
-6.950682	-0.186510	0.370355	0.002415	0.464249
-6.925051	-0.236704	0.375360	0.002410	0.464117
-7.146940	-0.153237	0.380365	0.002456	0.464092
-7.255406	-0.159497	0.385370	0.002479	0.463923
-7.104270	-0.245593	0.390374	0.002447	0.463844
-7.294335	-0.232285	0.395379	0.002487	0.463628
-7.387108	-0.235952	0.400384	0.002507	0.463490
-7.665459	-0.178931	0.405389	0.002565	0.463299
-7.754992	-0.142084	0.410394	0.002584	0.463299
-7.672637	-0.228342	0.415398	0.002567	0.463125
-7.865427	-0.189429	0.420403	0.002607	0.462991
-7.930681	-0.206465	0.425408	0.002621	0.462845
-8.126824	-0.177011	0.430413	0.002662	0.462675
-7.995419	-0.240634	0.435418	0.002635	0.462643
-8.299521	-0.182961	0.440422	0.002698	0.462419
-8.413745	-0.135408	0.445427	0.002722	0.462421
-8.526709	-0.160443	0.450432	0.002746	0.462183
-8.611043	-0.157453	0.455437	0.002764	0.462078
-8.631804	-0.148334	0.460442	0.002768	0.462080
-8.848986	-0.147593	0.465446	0.002814	0.461784
-8.853184	-0.152926	0.470451	0.002815	0.461761
-8.893065	-0.176387	0.475456	0.002823	0.461628
-9.165979	-0.119846	0.480461	0.002881	0.461443
-9.025157	-0.193973	0.485466	0.002851	0.461388
-9.261366	-0.171165	0.490470	0.002901	0.461140
-9.222295	-0.210691	0.495475	0.002892	0.461062
-9.648814	-0.112942	0.500480	0.002982	0.460803
-9.567573	-0.145475	0.505485	0.002965	0.460806
-9.563054	-0.197092	0.510490	0.002964	0.460640
-9.727721	-0.172976	0.515494	0.002999	0.460494
-9.872534	-0.162527	0.520499	0.003029	0.460330
-9.943120	-0.177478	0.525504	0.003044	0.460183
-10.001252	-0.186769	0.530509	0.003056	0.460072
-10.204232	-0.159910	0.535514	0.003099	0.459882
-10.212134	-0.155995	0.540518	0.003101	0.459885
-10.401031	-0.179748	0.545523	0.003140	0.459545
-10.391533	-0.184589	0.550528	0.003138	0.459542
-10.591081	-0.182879	0.555533	0.003180	0.459273
-10.642510	-0.173964	0.560538	0.003191	0.459232
-10.775611	-0.158218	0.565542	0.003219	0.459101
-10.942135	-0.147204	0.570547	0.003254	0.458909
-10.993463	-0.125146	0.575552	0.003265	0.458912
-11.005920	-0.195886	0.580557	0.003267	0.458657
-10.992653	-0.224138	0.585562	0.003265	0.458581
-11.285832	-0.190738	0.590566	0.003326	0.458288
-11.235350	-0.228415	0.595571	0.003316	0.458231
-11.529969	-0.180209	0.600576	0.003378	0.457986
-11.591017	-0.155690	0.605581	0.003390	0.457984
-11.552455	-0.245106	0.610586	0.003382	0.457737
-11.555443	-0.277130	0.615590	0.003383	0.457625
-11.973903	-0.175059	0.620595	0.003471	0.457390
-11.941285	-0.188793	0.625600	0.003464	0.457389
-11.994996	-0.239215	0.630605	0.003475	0.457144
-12.149109	-0.201823	0.635610	0.003508	0.457057
-12.401154	-0.178877	0.640614	0.003561	0.456785
-12.369906	-0.204965	0.645619	0.003554	0.456741
-12.438535	-0.187076	0.650624	0.003569	0.456706
-12.580740	-0.213255	0.655629	0.003599	0.456420
-12.636669	-0.189449	0.660634	0.003610	0.456423
-12.775229	-0.214566	0.665638	0.003639	0.456146
-12.851743	-0.190780	0.670643	0.003656	0.456120
-13.059535	-0.178577	0.675648	0.003699	0.455873
-13.140314	-0.168590	0.680653	0.003716	0.455795
-13.055049	-0.226755	0.685658	0.003698	0.455717
-13.358427	-0.171406	0.690662	0.003762	0.455482
-13.415112	-0.147637	0.695667	0.003774	0.455484
-13.442259	-0.195450	0.700672	0.003780	0.455284
-13.612119	-0.159626	0.705677	0.003815	0.455169
-13.557078	-0.230824	0.710682	0.003804	0.455005
-13.729362	-0.200502	0.715686	0.003840	0.454868
-13.889266	-0.198369	0.720691	0.003874	0.454653
-14.029199	-0.176463	0.725696	0.003903	0.454532
-14.012292	-0.195212	0.730701	0.003900	0.454492
-14.265186	-0.171882	0.735706	0.003953	0.454219
-14.164276	-0.218999	0.740710	0.003932	0.454200
-14.514123	-0.163696	0.745715	0.004005	0.453900
-14.495076	-0.171679	0.750720	0.004001	0.453899
-14.456265	-0.221138	0.755725	0.003993	0.453785
-14.724944	-0.165198	0.760730	0.004049	0.453600
-14.750019	-0.200553	0.765734	0.004055	0.453445
-14.968796	-0.161553	0.770739	0.004101	0.453272
-14.870905	-0.213260	0.775744	0.004080	0.453234
-15.069202	-0.210566	0.780749	0.004122	0.452966
-14.871717	-0.322934	0.785754	0.004080	0.452859
-15.322599	-0.199069	0.790758	0.004175	0.452650
-15.406218	-0.204474	0.795763	0.004193	0.452515
-15.356349	-0.256336	0.800768	0.004182	0.452408
-15.402590	-0.283353	0.805773	0.004192	0.452252
-15.631108	-0.242057	0.810778	0.004240	0.452072
-15.887218	-0.210049	0.815782	0.004294	0.451823
-15.793254	-0.268341	0.820787	0.004274	0.451756
-15.989249	-0.235308	0.825792	0.004315	0.451594
-16.134139	-0.223201	0.830797	0.004346	0.451432
-16.131309	-0.235674	0.835802	0.004345	0.451393
-16.361015	-0.218698	0.840806	0.004393	0.451129
-16.429708	-0.190889	0.845811	0.004408	0.451128
-16.536558	-0.208851	0.850816	0.004430	0.450916
-16.605263	-0.214695	0.855821	0.004445	0.450800
-16.666888	-0.192540	0.860826	0.004458	0.450789
-16.803924	-0.223484	0.865830	0.004486	0.450491
-16.685989	-0.288171	0.870835	0.004462	0.450435
-17.123985	-0.183794	0.875840	0.004554	0.450177
-17.015441	-0.228201	0.880845	0.004531	0.450177
-17.377631	-0.160431	0.885850	0.004607	0.449900
-17.376878	-0.167263	0.890854	0.004607	0.449877
-17.486225	-0.122678	0.895859	0.004630	0.449876
-17.391001	-0.221888	0.900864	0.004610	0.449671
-17.556874	-0.190962	0.905869	0.004645	0.449543
-17.701915	-0.194169	0.910874	0.004675	0.449328
-17.794996	-0.184564	0.915878	0.004695	0.449229
-17.838001	-0.196578	0.920883	0.004704	0.449128
-18.030868	-0.179857	0.925888	0.004744	0.448913
-18.039097	-0.217080	0.930893	0.004746	0.448774
-18.187228	-0.203817	0.935898	0.004777	0.448610
-18.226139	-0.190254	0.940902	0.004785	0.448602
-18.450352	-0.192513	0.945907	0.004833	0.448278
-18.339858	-0.266816	0.950912	0.004809	0.448178
-18.778255	-0.145976	0.955917	0.004902	0.447974
-18.683555	-0.185117	0.960922	0.004882	0.447974
-18.722039	-0.232866	0.965926	0.004890	0.447755
-18.819875	-0.220922	0.970931	0.004910	0.447658
-19.020040	-0.201549	0.975936	0.004952	0.447441
-19.046771	-0.210278	0.980941	0.004958	0.447373
-19.120641	-0.215687	0.985946	0.004974	0.447250
-19.416106	-0.154896	0.990950	0.005036	0.447041
-19.476556	-0.130537	0.995955	0.005048	0.447040
-19.523565	-0.174130	1.000960	0.005058	0.446823

-19.500072	-0.136180	1.010957	0.005053	0.446987
-19.351870	-0.180977	1.020954	0.005022	0.447043
-19.183128	-0.181406	1.030950	0.004987	0.447281
-19.009639	-0.224609	1.040947	0.004950	0.447378
-18.879014	-0.199960	1.050944	0.004923	0.447648
-18.764256	-0.166359	1.060941	0.004898	0.447926
-18.545244	-0.163178	1.070938	0.004852	0.448247
-18.244503	-0.209557	1.080934	0.004789	0.448513
-18.184550	-0.147303	1.090931	0.004776	0.448811
-17.722499	-0.253930	1.100928	0.004679	0.449097
-17.796829	-0.168395	1.110925	0.004695	0.449286
-17.500336	-0.197621	1.120922	0.004632	0.449604
-17.184443	-0.247798	1.130918	0.004566	0.449877
-17.106504	-0.215385	1.140915	0.004549	0.450098
-16.886730	-0.233863	1.150912	0.004503	0.450345
-16.792202	-0.171362	1.160909	0.004483	0.450692
-16.453229	-0.205036	1.170906	0.004412	0.451053
-16.252862	-0.236019	1.180902	0.004370	0.451229
-16.044319	-0.261748	1.190899	0.004326	0.451434
-15.971996	-0.195944	1.200896	0.004310	0.451760
-15.664217	-0.231271	1.210893	0.004246	0.452071
-15.609456	-0.159399	1.220890	0.004234	0.452393
-15.276370	-0.220899	1.230886	0.004164	0.452650
-15.088333	-0.210042	1.240883	0.004124	0.452950
-14.806502	-0.263838	1.250880	0.004065	0.453161
-14.796414	-0.163643	1.260877	0.004063	0.453516
-14.402562	-0.246768	1.270874	0.003980	0.453784
-14.277030	-0.234934	1.280870	0.003954	0.454000
-14.077699	-0.245840	1.290867	0.003912	0.454241
-13.965148	-0.177009	1.300864	0.003888	0.454631
-13.646226	-0.224904	1.310861	0.003821	0.454913
-13.608021	-0.149080	1.320858	0.003813	0.455224
-13.245997	-0.196757	1.330854	0.003736	0.455566
-13.084008	-0.195722	1.340851	0.003702	0.455795
-12.834101	-0.200982	1.350848	0.003650	0.456124
-12.652358	-0.210490	1.360845	0.003611	0.456345
-12.471734	-0.213590	1.370842	0.003573	0.456585
-12.221523	-0.228696	1.380838	0.003521	0.456881
-12.027138	-0.252569	1.390835	0.003480	0.457070
-11.926137	-0.195500	1.400832	0.003459	0.457403
-11.683650	-0.214778	1.410829	0.003407	0.457674
-11.475341	-0.210875	1.420826	0.003364	0.457975
-11.208638	-0.234425	1.430822	0.003307	0.458265
-10.987280	-0.267720	1.440819	0.003261	0.458459
-10.936571	-0.203349	1.450816	0.003250	0.458746
-10.561722	-0.305954	1.460813	0.003171	0.458918
-10.525065	-0.223220	1.470810	0.003164	0.459247
-10.245367	-0.246192	1.480806	0.003105	0.459556
-10.012479	-0.253168	1.490803	0.003056	0.459853
-9.855797	-0.244569	1.500800	0.003023	0.460098
-9.620326	-0.264463	1.510797	0.002973	0.460356
-9.525684	-0.228367	1.520794	0.002953	0.460607
-9.230009	-0.246466	1.530790	0.002891	0.460953
-9.064142	-0.248105	1.540787	0.002856	0.461175
-8.837031	-0.261245	1.550784	0.002808	0.461443
-8.757759	-0.199059	1.560781	0.002791	0.461760
-8.466604	-0.222114	1.570778	0.002730	0.462082
-8.213735	-0.224904	1.580774	0.002677	0.462420
-7.996983	-0.257426	1.590771	0.002631	0.462608
-7.830027	-0.242196	1.600768	0.002596	0.462888
-7.627766	-0.259971	1.610765	0.002554	0.463105
-7.447046	-0.271590	1.620762	0.002515	0.463314
-7.242807	-0.261778	1.630758	0.002472	0.463626
-6.973328	-0.283129	1.640755	0.002416	0.463923
-6.826663	-0.282857	1.650752	0.002385	0.464124
-6.731936	-0.219021	1.660749	0.002365	0.464465
-6.453925	-0.234403	1.670746	0.002306	0.464793
-6.238956	-0.228472	1.680742	0.002261	0.465106
-6.038123	-0.255523	1.690739	0.002219	0.465290
-5.827499	-0.254787	1.700736	0.002174	0.465579
-5.586033	-0.282790	1.710733	0.002124	0.465815
-5.348424	-0.289294	1.720730	0.002074	0.466116
-5.194586	-0.297092	1.730726	0.002041	0.466300
-5.087716	-0.249494	1.740723	0.002019	0.466602
-4.891909	-0.238231	1.750720	0.001977	0.466905
-4.581658	-0.271340	1.760717	0.001912	0.467217
-4.525101	-0.219094	1.770714	0.001900	0.467466
-4.180670	-0.275831	1.780710	0.001828	0.467745
-3.964663	-0.280600	1.790707	0.001782	0.468022
-3.802751	-0.272928	1.800704	0.001748	0.468267
-3.608306	-0.286160	1.810701	0.001707	0.468486
-3.354444	-0.292271	1.820698	0.001654	0.468809
-3.277657	-0.272134	1.830694	0.001638	0.468979
-2.973959	-0.304182	1.840691	0.001574	0.469284
-2.732701	-0.320817	1.850688	0.001523	0.469555
-2.611422	-0.306189	1.860685	0.001497	0.469767
-2.392537	-0.308350	1.870682	0.001451	0.470055
-2.241320	-0.294789	1.880678	0.001419	0.470303
-1.937982	-0.345251	1.890675	0.001356	0.470546
-1.947668	-0.255078	1.900672	0.001358	0.470828
-1.580652	-0.296395	1.910669	0.001280	0.471187
-1.544702	-0.236399	1.920666	0.001273	0.471431
-1.396237	-0.153244	1.930662	0.001241	0.471902
-1.273083	-0.073237	1.940659	0.001215	0.472329
-1.090783	-0.006712	1.950656	0.001177	0.472790
-0.938107	0.082320	1.960653	0.001145	0.473285
-0.821090	0.209168	1.970650	0.001120	0.473854
-0.805141	0.424209	1.980646	0.001117	0.474574
-0.655554	0.600895	1.990643	0.001085	0.475347
-0.537964	0.818364	2.000640	0.001060	0.476208
-0.415088	1.048287	2.010637	0.001034	0.477115
-0.267001	1.281809	2.020634	0.001003	0.478065
-0.226791	1.593937	2.030630	0.000995	0.479123
-0.121096	1.907991	2.040627	0.000972	0.480271
-0.060299	2.277665	2.050624	0.000959	0.481536
0.000000	2.526949	2.060621	0.000947	0.482413

-0.056678	3.014419	2.065626	0.000959	0.483893
0.254041	3.336389	2.070630	0.000893	0.485323
0.506681	4.227558	2.075635	0.000840	0.488472
0.714469	5.594943	2.080640	0.000796	0.493033
0.936644	7.111118	2.085645	0.000749	0.498032
1.127477	8.660558	2.090650	0.000708	0.503043
1.306143	10.237636	2.095654	0.000670	0.508073
1.528513	11.793811	2.100659	0.000623	0.513045
1.765858	13.345314	2.105664	0.000573	0.517974
1.979415	14.926046	2.110669	0.000528	0.522914
2.137565	16.494103	2.115674	0.000494	0.527704
2.272693	18.067103	2.120678	0.000465	0.532438
2.479314	19.617994	2.125683	0.000421	0.537150
2.741078	21.152377	2.130688	0.000366	0.541840
2.884861	22.758097	2.135693	0.000335	0.546553
2.956147	24.343097	2.140698	0.000320	0.551085
3.153656	25.871628	2.145702	0.000278	0.555567
3.284198	27.437908	2.150707	0.000250	0.560042
3.655591	28.949349	2.155712	0.000172	0.564601
3.621086	30.592481	2.160717	0.000179	0.569029
3.836842	32.130200	2.165722	0.000133	0.573415
4.072746	33.665361	2.170726	0.000083	0.577784
4.161944	35.263281	2.175731	0.000064	0.582126
4.345452	36.801850	2.180736	0.000025	0.586382
4.398934	38.400119	2.185741	0.000014	0.590624
4.569014	39.918212	2.190746	-0.000022	0.594752
4.750115	41.485776	2.195750	-0.000061	0.598990
4.860404	43.051766	2.200755	-0.000084	0.603120
5.034379	44.612329	2.205760	-0.000121	0.607275
5.179551	46.169241	2.210765	-0.000152	0.611362
5.380449	47.723910	2.215770	-0.000195	0.615474
5.365104	49.309445	2.220774	-0.000192	0.619415
5.660742	50.824896	2.225779	-0.000254	0.623472
5.701813	52.417541	2.230784	-0.000263	0.627437
5.810981	53.989841	2.235789	-0.000287	0.631395
5.938880	55.524889	2.240794	-0.000314	0.635257
6.069213	57.088057	2.245798	-0.000342	0.639166
6.235298	58.634284	2.250803	-0.000377	0.643045
6.376881	60.204287	2.255808	-0.000407	0.646934
6.464036	61.762740	2.260813	-0.000426	0.650719
6.721652	63.292268	2.265818	-0.000480	0.654579
6.816356	64.888534	2.270822	-0.000501	0.658416
6.880883	66.443308	2.275827	-0.000514	0.662106
7.154709	67.971262	2.280832	-0.000572	0.665911
7.148950	69.572667	2.285837	-0.000571	0.669601
7.328991	71.114796	2.290842	-0.000610	0.673308
7.426320	72.678457	2.295846	-0.000630	0.676967
7.458020	74.251725	2.300851	-0.000637	0.680568
7.735782	75.739819	2.305856	-0.000696	0.684184
7.700510	77.367260	2.310861	-0.000689	0.687807
7.864570	78.903796	2.315866	-0.000724	0.691389
7.978035	80.437180	2.320870	-0.000748	0.694901
8.126347	81.994868	2.325875	-0.000780	0.698480
8.192361	83.574350	2.330880	-0.000794	0.702014
8.399700	85.115918	2.335885	-0.000838	0.705574
8.471179	86.686504	2.340890	-0.000853	0.709059
8.547636	88.239949	2.345894	-0.000870	0.712494
8.569648	89.807234	2.350899	-0.000875	0.715894
8.829065	91.328779	2.355904	-0.000930	0.719388
8.840368	92.919622	2.360909	-0.000932	0.722797
9.020841	94.434605	2.365914	-0.000971	0.726175
9.075008	96.037199	2.370918	-0.000982	0.729614
52.066422	89.190601	2.375923	-0.010026	0.751866
58.972315	97.697924	2.380928	-0.011481	0.774698
59.104030	100.554396	2.385933	-0.011509	0.780457
59.224257	102.270247	2.390938	-0.011535	0.783929
59.228716	103.875346	2.395942	-0.011536	0.787077
59.178730	105.439342	2.400947	-0.011526	0.790089
59.413397	106.918305	2.405952	-0.011576	0.793150
59.394797	108.524693	2.410957	-0.011572	0.796246
59.296118	110.105159	2.415962	-0.011552	0.799217
59.462526	111.635537	2.420966	-0.011587	0.802288
59.484082	113.181164	2.425971	-0.011592	0.805264
59.588961	114.732136	2.430976	-0.011614	0.808304
59.691325	116.293890	2.435981	-0.011636	0.811351
59.665627	117.855817	2.440986	-0.011631	0.814288
59.880163	119.389669	2.445990	-0.011677	0.817346
59.877130	120.962135	2.450995	-0.011676	0.820298
59.928664	122.514119	2.456000	-0.011687	0.823244
59.935569	124.083045	2.461005	-0.011689	0.826176
60.044586	125.615690	2.466010	-0.011712	0.829108
60.090186	127.197265	2.471014	-0.011722	0.832073
60.177285	128.727042	2.476019	-0.011741	0.834962
60.278714	130.265854	2.481024	-0.011763	0.837869
60.569048	131.800071	2.486029	-0.011824	0.840898
60.746419	133.382907	2.491034	-0.011862	0.843921
60.884188	134.937379	2.496038	-0.011891	0.846853
61.014046	136.478983	2.501043	-0.011919	0.849745
61.299665	138.028060	2.506048	-0.011979	0.852755
61.777175	139.510064	2.511053	-0.012080	0.855774
62.123583	141.158756	2.516058	-0.012153	0.858986
62.089400	142.738720	2.521062	-0.012146	0.861787
62.347596	144.233641	2.526067	-0.012201	0.864639
62.600214	145.767204	2.531072	-0.012254	0.867546
63.410426	147.283066	2.536077	-0.012425	0.870812
63.942260	148.855180	2.541082	-0.012537	0.873966
64.243090	150.463913	2.546086	-0.012601	0.877008
64.215552	152.058299	2.551091	-0.012596	0.879782
64.176129	153.619220	2.556096	-0.012588	0.882479
64.278251	155.143417	2.561101	-0.012609	0.885205
64.353484	156.710631	2.566106	-0.012626	0.887978
64.561024	158.250911	2.571110	-0.012670	0.890788
64.575065	159.812271	2.576115	-0.012673	0.893491
64.843208	161.344029	2.581120	-0.012730	0.896311
64.999372	162.894539	2.586125	-0.012763	0.899078
67.413716	163.925045	2.591130	-0.013271	0.902513
70.135569	165.807179	2.596134	-0.013844	0.907591
70.183685	167.572578	2.601139	-0.013854	0.910611
71.480166	168.918413	2.606144	-0.014128	0.913769
71.942334	170.676039	2.611149	-0.014225	0.917038
71.939766	172.252836	2.616154	-0.014225	0.919677
72.076397	173.802933	2.621158	-0.014254	0.922359
72.161079	175.355707	2.626163	-0.014272	0.925002
72.209641	176.912957	2.631168	-0.014283	0.927621
72.376576	178.450518	2.636173	-0.014318	0.930279
72.253320	180.043404	2.641178	-0.014293	0.932827
73.389434	181.403770	2.646182	-0.014532	0.935826
73.752932	183.081257	2.651187	-0.014609	0.938821
73.773262	184.691993	2.656192	-0.014613	0.941470
73.867469	186.238145	2.661197	-0.014633	0.944055
74.025643	187.764868	2.666202	-0.014667	0.946643
74.088914	189.337044	2.671206	-0.014681	0.949236
74.481821	190.849734	2.676211	-0.014764	0.951942
76.573437	192.099250	2.681216	-0.015204	0.955325
77.312931	193.956428	2.686221	-0.015360	0.958792
77.483360	195.537206	2.691226	-0.015396	0.961435
77.570923	197.096001	2.696230	-0.015415	0.963982
77.668179	198.672554	2.701235	-0.015436	0.966557
77.752578	200.206458	2.706240	-0.015454	0.969049
77.772029	201.777821	2.711245	-0.015458	0.971552
78.365932	203.175006	2.716250	-0.015583	0.974142
80.460115	204.640513	2.721254	-0.016024	0.977788
80.998959	206.381050	2.726259	-0.016138	0.980864
81.485156	207.913963	2.731264	-0.016241	0.983573
81.901253	209.495289	2.736269	-0.016329	0.986305
83.495750	210.870615	2.741274	-0.016664	0.989451
84.005780	212.600096	2.746278	-0.016772	0.992456
84.171838	214.187879	2.751283	-0.016807	0.995017
84.129935	215.778708	2.756288	-0.016799	0.997447
84.207802	217.305868	2.761293	-0.016816	0.999847
84.350676	218.838043	2.766298	-0.016846	1.002289
85.584115	220.210838	2.771302	-0.017106	1.005157
86.058523	221.956781	2.776307	-0.017206	1.008118
86.149995	223.500872	2.781312	-0.017225	1.010527
86.159910	225.092739	2.786317	-0.017228	1.012952
86.328406	226.596407	2.791322	-0.017264	1.015336
86.368862	228.187285	2.796326	-0.017273	1.017767
86.502859	229.728804	2.801331	-0.017301	1.020175
86.635985	231.270718	2.806336	-0.017329	1.022578
86.983010	232.794631	2.811341	-0.017403	1.025078
87.181179	234.389129	2.816346	-0.017445	1.027587
87.251187	235.933677	2.821350	-0.017460	1.029938
87.483092	237.495244	2.826355	-0.017509	1.032406
89.356414	238.611671	2.831360	-0.017903	1.035193
92.000178	240.447128	2.836365	-0.018460	1.039497
92.166366	242.148152	2.841370	-0.018495	1.042109
92.302483	243.691000	2.846374	-0.018524	1.044464
92.303314	245.276974	2.851379	-0.018525	1.046797
92.315301	246.828482	2.856384	-0.018528	1.049080
92.346801	248.377156	2.861389	-0.018534	1.051366
92.767953	249.866702	2.866394	-0.018623	1.053791
92.991485	251.462267	2.871398	-0.018671	1.056247
93.159120	253.018083	2.876403	-0.018706	1.058608
93.408114	254.547596	2.881408	-0.018759	1.060973
93.524320	256.158018	2.886413	-0.018784	1.063372
93.794545	257.658082	2.891418	-0.018841	1.065696
93.922349	259.231527	2.896422	-0.018868	1.068038
94.265471	260.758220	2.901427	-0.018941	1.070432
94.599809	262.323694	2.906432	-0.019011	1.072872
94.592811	263.896249	2.911437	-0.019010	1.075119
94.815066	265.445389	2.916442	-0.019057	1.077460
95.750849	266.862112	2.921446	-0.019255	1.080017
96.339916	268.524494	2.926451	-0.019379	1.082719
96.562441	270.088445	2.931456	-0.019426	1.085064
96.679768	271.665518	2.936461	-0.019451	1.087363
97.345645	273.141119	2.941466	-0.019591	1.089827
97.657978	274.751856	2.946470	-0.019657	1.092274
97.822062	276.282295	2.951475	-0.019692	1.094518
99.352372	277.632058	2.956480	-0.020015	1.097277
101.045951	279.307538	2.961485	-0.020371	1.100576
101.380296	280.951315	2.966490	-0.020442	1.103058
101.830930	282.499723	2.971494	-0.020537	1.105466
102.058218	284.070390	2.976499	-0.020585	1.107775
102.302378	285.623655	2.981504	-0.020637	1.110064
102.805677	287.153613	2.986509	-0.020743	1.112461
103.173521	288.703084	2.991514	-0.020821	1.114805
103.197976	290.309900	2.996518	-0.020826	1.117031
103.229834	291.859337	3.001523	-0.020833	1.119179
103.463323	293.383189	3.006528	-0.020883	1.121399
103.436207	294.972416	3.011533	-0.020877	1.123561
103.475827	296.516374	3.016538	-0.020886	1.125693
103.504964	298.087271	3.021542	-0.020893	1.127852
103.691652	299.587507	3.026547	-0.020932	1.129997
104.651904	301.057080	3.031552	-0.021134	1.132519
105.034839	302.658057	3.036557	-0.021215	1.134898
105.979993	304.192374	3.041562	-0.021415	1.137489
106.626668	305.771707	3.046566	-0.021551	1.139972
107.104122	307.342382	3.051571	-0.021652	1.142346
107.824928	308.851127	3.056576	-0.021804	1.144763
108.344721	310.456424	3.061581	-0.021913	1.147197
108.360856	312.046787	3.066586	-0.021917	1.149334
108.458823	313.599904	3.071590	-0.021938	1.151462
108.489506	315.154326	3.076595	-0.021945	1.153551
108.647206	316.674308	3.081600	-0.021978	1.155659
108.725015	318.263123	3.086605	-0.021995	1.157812
108.899400	319.791862	3.091610	-0.022032	1.159932
109.403517	321.302651	3.096614	-0.022138	1.162200
109.630718	322.891353	3.101619	-0.022187	1.164420
110.117609	324.413212	3.106624	-0.022289	1.166685
110.252088	326.008065	3.111629	-0.022318	1.168855
110.823128	327.493908	3.116634	-0.022438	1.171108
111.106436	329.121295	3.121638	-0.022498	1.173391
111.163468	330.664851	3.126643	-0.022511	1.175441
111.223319	332.229687	3.131648	-0.022524	1.177516
111.654785	333.716840	3.136653	-0.022615	1.179682
111.980415	335.321495	3.141658	-0.022684	1.181940
112.247790	336.855406	3.146662	-0.022740	1.184072
