Tue Oct 04 11:52:43 2016

Number of Points = 2704
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-5.409115	0.092803	0.295283	0.002022	0.467712
-5.434626	0.088062	0.300288	0.002027	0.467662
-5.807738	0.167176	0.305293	0.002106	0.467418
-5.752218	0.144874	0.310298	0.002094	0.467420
-5.720392	0.122801	0.315302	0.002087	0.467390
-5.825100	0.071540	0.320307	0.002109	0.467080
-5.977832	0.117227	0.325312	0.002141	0.467024
-6.187506	0.124976	0.330317	0.002185	0.466765
-6.156322	0.112375	0.335322	0.002179	0.466766
-6.209393	0.064858	0.340326	0.002190	0.466538
-6.323703	0.082202	0.345331	0.002214	0.466440
-6.513303	0.088355	0.350336	0.002254	0.466203
-6.566317	0.091480	0.355341	0.002265	0.466142
-6.621347	0.066205	0.360346	0.002276	0.465984
-6.846202	0.106279	0.365350	0.002324	0.465811
-6.879289	0.116212	0.370355	0.002330	0.465800
-6.982310	0.067400	0.375360	0.002352	0.465498
-6.959728	0.029644	0.380365	0.002347	0.465404
-7.356580	0.126605	0.385370	0.002431	0.465186
-7.203077	0.063432	0.390374	0.002398	0.465186
-7.404250	0.076867	0.395379	0.002441	0.464957
-7.471618	0.083326	0.400384	0.002455	0.464887
-7.634982	0.102500	0.405389	0.002489	0.464728
-7.844470	0.134911	0.410394	0.002533	0.464550
-7.773060	0.105852	0.415398	0.002518	0.464552
-7.829909	0.061807	0.420403	0.002530	0.464328
-8.032799	0.115908	0.425408	0.002573	0.464231
-8.066102	0.097370	0.430413	0.002580	0.464125
-8.358438	0.153517	0.435418	0.002641	0.463913
-8.087106	0.023176	0.440422	0.002584	0.463850
-8.509410	0.125819	0.445427	0.002673	0.463615
-8.487235	0.117115	0.450432	0.002668	0.463617
-8.633281	0.120166	0.455437	0.002699	0.463428
-8.704909	0.107846	0.460442	0.002714	0.463289
-8.799907	0.125147	0.465446	0.002734	0.463217
-8.951890	0.116795	0.470451	0.002766	0.462982
-8.974050	0.126200	0.475456	0.002770	0.462983
-9.169739	0.117681	0.480461	0.002811	0.462688
-9.128695	0.094183	0.485466	0.002803	0.462666
-9.271630	0.104518	0.490470	0.002833	0.462505
-9.437268	0.144404	0.495475	0.002867	0.462411
-9.415442	0.069800	0.500480	0.002863	0.462193
-9.668520	0.138505	0.505485	0.002916	0.462076
-9.699481	0.149478	0.510490	0.002922	0.462070
-9.744731	0.073892	0.515494	0.002932	0.461756
-9.745483	0.052124	0.520499	0.002932	0.461683
-10.278955	0.196832	0.525504	0.003044	0.461434
-10.243643	0.182775	0.530509	0.003037	0.461436
-10.133343	0.128925	0.535514	0.003013	0.461408
-10.270978	0.103387	0.540518	0.003042	0.461134
-10.289885	0.099289	0.545523	0.003046	0.461095
-10.678624	0.172705	0.550528	0.003128	0.460807
-10.503101	0.100854	0.555533	0.003091	0.460808
-10.648286	0.084485	0.560538	0.003122	0.460554
-10.794247	0.126202	0.565542	0.003152	0.460493
-10.971973	0.131995	0.570547	0.003190	0.460268
-10.907364	0.078225	0.575552	0.003176	0.460177
-11.072450	0.101116	0.580557	0.003211	0.460027
-11.286241	0.144861	0.585562	0.003256	0.459880
-11.265828	0.096013	0.590566	0.003251	0.459744
-11.586727	0.169294	0.595571	0.003319	0.459548
-11.468432	0.120698	0.600576	0.003294	0.459549
-11.546216	0.110806	0.605581	0.003310	0.459409
-11.781165	0.156863	0.610586	0.003359	0.459240
-11.685553	0.064273	0.615590	0.003339	0.459061
-11.898500	0.109775	0.620595	0.003384	0.458920
-11.954200	0.088080	0.625600	0.003396	0.458771
-12.117660	0.111790	0.630605	0.003430	0.458625
-12.100776	0.061613	0.635610	0.003426	0.458480
-12.351916	0.109692	0.640614	0.003479	0.458295
-12.450639	0.140805	0.645619	0.003500	0.458264
-12.611315	0.125313	0.650624	0.003534	0.457990
-12.696391	0.158802	0.655629	0.003552	0.457985
-12.651124	0.092236	0.660634	0.003542	0.457824
-12.825521	0.120589	0.665638	0.003579	0.457679
-12.855649	0.106894	0.670643	0.003585	0.457591
-13.117361	0.157098	0.675648	0.003640	0.457398
-13.149852	0.171033	0.680653	0.003647	0.457401
-13.229290	0.130604	0.685658	0.003663	0.457155
-13.282499	0.125647	0.690662	0.003674	0.457065
-13.417144	0.138168	0.695667	0.003703	0.456920
-13.695242	0.200545	0.700672	0.003761	0.456746
-13.670375	0.189570	0.705677	0.003756	0.456743
-13.751850	0.175963	0.710682	0.003773	0.456585
-13.797634	0.146090	0.715686	0.003783	0.456421
-13.788038	0.099336	0.720691	0.003781	0.456277
-14.008433	0.141842	0.725696	0.003827	0.456115
-14.109349	0.128347	0.730701	0.003848	0.455929
-14.193257	0.119678	0.735706	0.003866	0.455784
-14.258985	0.092261	0.740710	0.003879	0.455600
-14.453534	0.134897	0.745715	0.003920	0.455474
-14.543953	0.171087	0.750720	0.003939	0.455471
-14.728973	0.158623	0.755725	0.003978	0.455172
-14.592457	0.099100	0.760730	0.003949	0.455160
-14.868265	0.137083	0.765734	0.004007	0.454905
-14.928586	0.147606	0.770739	0.004020	0.454857
-14.965785	0.122725	0.775744	0.004028	0.454722
-15.221062	0.168800	0.780749	0.004081	0.454523
-15.144187	0.113377	0.785754	0.004065	0.454442
-15.546739	0.209954	0.790758	0.004150	0.454209
-15.427274	0.160997	0.795763	0.004125	0.454210
-15.342815	0.069080	0.800768	0.004107	0.454016
-15.619836	0.146013	0.805773	0.004165	0.453891
-15.922899	0.208606	0.810778	0.004229	0.453681
-15.744032	0.108825	0.815782	0.004191	0.453592
-15.780574	0.108012	0.820787	0.004199	0.453538
-16.128572	0.170068	0.825792	0.004272	0.453263
-16.158002	0.181226	0.830797	0.004278	0.453261
-16.375525	0.196268	0.835802	0.004324	0.453008
-16.300440	0.149262	0.840806	0.004308	0.452953
-16.387124	0.157701	0.845811	0.004326	0.452861
-16.569182	0.166074	0.850816	0.004364	0.452635
-16.536859	0.143366	0.855821	0.004358	0.452604
-16.801725	0.191645	0.860826	0.004413	0.452398
-16.744064	0.166926	0.865830	0.004401	0.452394
-17.057260	0.197299	0.870835	0.004467	0.452060
-16.975745	0.162778	0.875840	0.004450	0.452056
-16.987239	0.107050	0.880845	0.004452	0.451851
-17.320404	0.212256	0.885850	0.004522	0.451743
-17.523408	0.233814	0.890854	0.004565	0.451532
-17.392047	0.149575	0.895859	0.004537	0.451429
-17.487489	0.186171	0.900864	0.004557	0.451420
-17.626296	0.159111	0.905869	0.004586	0.451133
-17.700644	0.187189	0.910874	0.004602	0.451125
-17.873500	0.176847	0.915878	0.004638	0.450847
-17.900711	0.173277	0.920883	0.004644	0.450797
-18.150271	0.208760	0.925888	0.004696	0.450568
-18.073452	0.154365	0.930893	0.004680	0.450490
-18.141317	0.146009	0.935898	0.004694	0.450367
-18.282904	0.147489	0.940902	0.004724	0.450173
-18.388495	0.152862	0.945907	0.004746	0.450043
-18.563534	0.174462	0.950912	0.004783	0.449871
-18.551292	0.113952	0.955917	0.004780	0.449681
-18.690466	0.128877	0.960922	0.004810	0.449537
-18.880192	0.146185	0.965926	0.004849	0.449329
-18.871858	0.111727	0.970931	0.004848	0.449223
-18.945887	0.110066	0.975936	0.004863	0.449113
-19.117619	0.119003	0.980941	0.004899	0.448902
-19.155513	0.081965	0.985946	0.004907	0.448721
-19.241769	0.083196	0.990950	0.004925	0.448604
-19.514935	0.164288	0.995955	0.004983	0.448497
-19.610798	0.138586	1.000960	0.005003	0.448274

-19.567394	0.154269	1.010957	0.004994	0.448390
-19.424138	0.156929	1.020954	0.004963	0.448602
-19.261436	0.131563	1.030950	0.004929	0.448745
-19.152997	0.162589	1.040947	0.004906	0.449005
-18.879828	0.112530	1.050944	0.004849	0.449220
-18.783400	0.157665	1.060941	0.004828	0.449511
-18.464434	0.122671	1.070938	0.004761	0.449841
-18.410479	0.168038	1.080934	0.004749	0.450073
-18.161987	0.153245	1.090931	0.004697	0.450373
-18.040037	0.193574	1.100928	0.004671	0.450683
-17.827729	0.205648	1.110925	0.004627	0.451023
-17.432750	0.132804	1.120922	0.004543	0.451330
-17.364117	0.152851	1.130918	0.004529	0.451495
-17.078197	0.139807	1.140915	0.004469	0.451852
-16.982450	0.162301	1.150912	0.004448	0.452064
-16.885140	0.232467	1.160909	0.004428	0.452440
-16.561951	0.184304	1.170906	0.004360	0.452729
-16.372038	0.181407	1.180902	0.004320	0.452985
-16.149068	0.178987	1.190899	0.004273	0.453289
-15.944477	0.186020	1.200896	0.004229	0.453600
-15.673681	0.159112	1.210893	0.004172	0.453887
-15.632256	0.217022	1.220890	0.004164	0.454142
-15.356411	0.201609	1.230886	0.004105	0.454475
-15.126257	0.196651	1.240883	0.004057	0.454780
-14.860374	0.160082	1.250880	0.004001	0.455027
-14.794330	0.216308	1.260877	0.003987	0.455310
-14.516479	0.195441	1.270874	0.003928	0.455626
-14.294340	0.159108	1.280870	0.003881	0.455813
-14.080391	0.160337	1.290867	0.003836	0.456115
-13.974982	0.190652	1.300864	0.003814	0.456364
-13.747731	0.198287	1.310861	0.003766	0.456706
-13.534274	0.198089	1.320858	0.003721	0.457002
-13.302909	0.180806	1.330854	0.003672	0.457265
-13.091395	0.174138	1.340851	0.003628	0.457536
-12.959880	0.181891	1.350848	0.003600	0.457744
-12.656862	0.129550	1.360845	0.003536	0.457988
-12.499028	0.154326	1.370842	0.003503	0.458290
-12.266210	0.142483	1.380838	0.003454	0.458573
-12.093619	0.139782	1.390835	0.003417	0.458803
-11.890562	0.126309	1.400832	0.003374	0.459038
-11.757769	0.161478	1.410829	0.003346	0.459340
-11.547139	0.151443	1.420826	0.003302	0.459597
-11.321226	0.160612	1.430822	0.003254	0.459940
-11.156672	0.172643	1.440819	0.003220	0.460207
-10.950461	0.184452	1.450816	0.003176	0.460531
-10.708294	0.170295	1.460813	0.003125	0.460817
-10.474041	0.168784	1.470810	0.003076	0.461135
-10.344892	0.186039	1.480806	0.003048	0.461370
-10.103261	0.185850	1.490803	0.002998	0.461702
-9.907205	0.180201	1.500800	0.002956	0.461953
-9.634708	0.153758	1.510797	0.002899	0.462238
-9.561856	0.191862	1.520794	0.002883	0.462466
-9.257053	0.136970	1.530790	0.002819	0.462701
-9.091799	0.153894	1.540787	0.002784	0.462984
-8.835948	0.130128	1.550784	0.002730	0.463255
-8.675300	0.137356	1.560781	0.002696	0.463500
-8.536322	0.146330	1.570778	0.002667	0.463720
-8.261786	0.138325	1.580774	0.002609	0.464069
-8.093633	0.125638	1.590771	0.002574	0.464257
-7.913402	0.142648	1.600768	0.002536	0.464559
-7.595247	0.110952	1.610765	0.002469	0.464888
-7.491522	0.131014	1.620762	0.002447	0.465097
-7.287143	0.133882	1.630758	0.002404	0.465385
-7.134361	0.144719	1.640755	0.002371	0.465629
-6.806673	0.069792	1.650752	0.002302	0.465828
-6.720016	0.129103	1.660749	0.002284	0.466142
-6.385656	0.081798	1.670746	0.002214	0.466441
-6.284778	0.104047	1.680742	0.002192	0.466652
-6.059438	0.099369	1.690739	0.002145	0.466942
-5.958539	0.144210	1.700736	0.002123	0.467228
-5.679332	0.122325	1.710733	0.002065	0.467534
-5.619451	0.177105	1.720730	0.002052	0.467797
-5.245445	0.127122	1.730726	0.001973	0.468139
-5.122541	0.151508	1.740723	0.001947	0.468386
-4.860091	0.134662	1.750720	0.001892	0.468686
-4.674277	0.142176	1.760717	0.001853	0.468962
-4.436451	0.137987	1.770714	0.001802	0.469270
-4.229290	0.115588	1.780710	0.001759	0.469476
-4.056339	0.130459	1.790707	0.001722	0.469759
-3.901532	0.158259	1.800704	0.001690	0.470059
-3.675828	0.140299	1.810701	0.001642	0.470305
-3.507589	0.152117	1.820698	0.001607	0.470571
-3.366703	0.203014	1.830694	0.001577	0.470927
-2.945528	0.108351	1.840691	0.001488	0.471184
-2.811659	0.129027	1.850688	0.001460	0.471432
-2.639170	0.111599	1.860685	0.001423	0.471608
-2.547030	0.158902	1.870682	0.001404	0.471886
-2.207821	0.136736	1.880678	0.001332	0.472270
-2.057832	0.135536	1.890675	0.001301	0.472467
-1.922502	0.152788	1.900672	0.001272	0.472705
-1.748477	0.185343	1.910669	0.001235	0.473045
-1.578710	0.222184	1.920666	0.001200	0.473393
-1.590957	0.367472	1.930662	0.001202	0.473850
-1.408007	0.461764	1.940659	0.001163	0.474401
-1.257524	0.582382	1.950656	0.001132	0.474994
-1.131394	0.719492	1.960653	0.001105	0.475607
-0.956550	0.861933	1.970650	0.001068	0.476301
-0.785792	1.019564	1.980646	0.001032	0.477038
-0.760303	1.234829	1.990643	0.001027	0.477768
-0.622524	1.451951	2.000640	0.000997	0.478650
-0.572319	1.735903	2.010637	0.000987	0.479630
-0.360360	1.969633	2.020634	0.000942	0.480661
-0.287685	2.269749	2.030630	0.000927	0.481718
0.000000	3.252288	2.040627	0.000866	0.485227

0.873497	7.273325	2.045632	0.000681	0.498942
1.855981	13.298424	2.050637	0.000473	0.518415
4.153414	20.470667	2.055642	-0.000012	0.541998
6.518486	28.548102	2.060646	-0.000511	0.567134
9.045589	36.346889	2.065651	-0.001044	0.590646
18.018779	43.489068	2.070656	-0.002934	0.618217
20.633006	52.530882	2.075661	-0.003486	0.642917
27.589479	59.963532	2.080666	-0.004951	0.667086
30.577599	68.895793	2.085670	-0.005581	0.690127
34.776225	76.622413	2.090675	-0.006466	0.710882
38.069459	84.879273	2.095680	-0.007161	0.731382
40.505586	93.025031	2.100685	-0.007675	0.750375
44.977586	100.766678	2.105690	-0.008618	0.769750
48.450864	108.762372	2.110694	-0.009350	0.788346
50.836500	117.100155	2.115699	-0.009854	0.806318
54.277966	124.705663	2.120704	-0.010579	0.823330
57.077230	133.054965	2.125709	-0.011170	0.840879
60.996197	140.534586	2.130714	-0.011996	0.857324
64.594668	148.735235	2.135718	-0.012755	0.874496
67.554117	156.760373	2.140723	-0.013379	0.890583
69.630410	164.764609	2.145728	-0.013818	0.905737
73.022705	172.386153	2.150733	-0.014533	0.920894
76.009781	180.660878	2.155738	-0.015163	0.936606
78.455157	188.412495	2.160742	-0.015679	0.950856
81.058568	196.471655	2.165747	-0.016229	0.965486
82.965050	204.479893	2.170752	-0.016632	0.979373
84.910446	212.227453	2.175757	-0.017042	0.992685
88.395331	220.099719	2.180762	-0.017777	1.006962
90.466359	228.191526	2.185766	-0.018215	1.020507
91.637384	236.125584	2.190771	-0.018463	1.033096
94.607989	243.895305	2.195776	-0.019089	1.046361
95.640813	252.001347	2.200781	-0.019308	1.058810
97.243262	259.717231	2.205786	-0.019647	1.070884
100.377653	267.589840	2.210790	-0.020308	1.083921
102.678660	275.540067	2.215795	-0.020794	1.096440
104.873635	283.461352	2.220800	-0.021257	1.108716
106.982839	291.330609	2.225805	-0.021703	1.120738
108.916763	299.213891	2.230810	-0.022111	1.132555
111.250441	307.196743	2.235814	-0.022604	1.144598
112.454260	315.150145	2.240819	-0.022859	1.155871
114.356524	322.826065	2.245824	-0.023261	1.167039
117.756172	330.757295	2.250829	-0.023977	1.179217
118.862277	338.822007	2.255834	-0.024212	1.190253
120.085962	346.681113	2.260838	-0.024471	1.200984
121.346650	354.564322	2.265843	-0.024738	1.211669
122.634429	362.375506	2.270848	-0.025010	1.222183
125.406200	370.261507	2.275853	-0.025595	1.233441
126.676473	378.195930	2.280858	-0.025864	1.243913
127.959643	386.051347	2.285862	-0.026136	1.254206
132.303881	393.752426	2.290867	-0.027051	1.265714
133.222606	401.888506	2.295872	-0.027246	1.275992
134.129273	409.794208	2.300877	-0.027439	1.285907
135.328460	417.619971	2.305882	-0.027693	1.295788
136.166342	425.568845	2.310886	-0.027870	1.305570
138.717903	433.195657	2.315891	-0.028409	1.315701
140.865579	441.191536	2.320896	-0.028862	1.325994
142.859509	449.145020	2.325901	-0.029284	1.336088
143.177472	457.125224	2.330906	-0.029352	1.345373
143.955237	464.889443	2.335910	-0.029517	1.354558
146.317558	472.580748	2.340915	-0.030016	1.364308
149.648017	480.589954	2.345920	-0.030718	1.374773
150.564196	488.575116	2.350925	-0.030913	1.384067
151.147506	496.463047	2.355930	-0.031037	1.393045
153.381675	504.127545	2.360934	-0.031509	1.402439
155.068254	512.189277	2.365939	-0.031865	1.411964
156.188272	520.018398	2.370944	-0.032102	1.420932
157.152142	527.967796	2.375949	-0.032307	1.429905
158.307649	535.706507	2.380954	-0.032552	1.438678
160.195026	543.654450	2.385958	-0.032950	1.447926
160.825842	551.592413	2.390963	-0.033085	1.456581
161.771614	559.395764	2.395968	-0.033285	1.465173
162.887703	567.310022	2.400973	-0.033522	1.473901
163.555308	575.168527	2.405978	-0.033664	1.482335
164.842047	583.024881	2.410982	-0.033936	1.490972
165.293436	590.960773	2.415987	-0.034033	1.499301
166.602748	598.691990	2.420992	-0.034310	1.507721
170.016593	606.480087	2.425997	-0.035030	1.516992
171.152515	614.543494	2.431002	-0.035270	1.525578
171.414094	622.447843	2.436006	-0.035327	1.533612
172.062656	630.278276	2.441011	-0.035465	1.541681
174.145859	638.023394	2.446016	-0.035905	1.550184
176.307284	645.933814	2.451021	-0.036361	1.558832
177.114554	653.903887	2.456026	-0.036533	1.566969
178.142084	661.711614	2.461030	-0.036751	1.574989
180.041071	669.579559	2.466035	-0.037152	1.583359
180.628589	677.529884	2.471040	-0.037277	1.591267
181.294868	685.342547	2.476045	-0.037419	1.599033
182.791852	693.208940	2.481050	-0.037735	1.607123
183.456931	701.089886	2.486054	-0.037877	1.614877
185.774202	708.844222	2.491059	-0.038366	1.623085
187.886083	716.787992	2.496064	-0.038812	1.631354
188.606936	724.740801	2.501069	-0.038965	1.639080
188.975446	732.606929	2.506074	-0.039045	1.646559
189.962523	740.385716	2.511078	-0.039254	1.654148
191.556890	748.305820	2.516083	-0.039591	1.662052
192.143286	756.180083	2.521088	-0.039716	1.669513
193.152302	764.037272	2.526093	-0.039930	1.677077
194.119180	771.882773	2.531098	-0.040135	1.684580
195.142560	779.801192	2.536102	-0.040352	1.692136
195.848197	787.662325	2.541107	-0.040502	1.699495
196.351684	795.535338	2.546112	-0.040609	1.706761
197.373759	803.325042	2.551117	-0.040826	1.714103
201.748621	811.053797	2.556122	-0.041748	1.722521
203.168254	819.097551	2.561126	-0.042048	1.730157
203.929738	827.013475	2.566131	-0.042210	1.737420
204.252471	834.878564	2.571136	-0.042280	1.744458
204.556517	842.767117	2.576141	-0.042345	1.751482
205.492379	850.532821	2.581146	-0.042544	1.758584
206.762269	858.443750	2.586150	-0.042813	1.765896
207.703791	866.279713	2.591155	-0.043012	1.773003
210.158265	874.101238	2.596160	-0.043530	1.780574
211.420380	882.021119	2.601165	-0.043798	1.787800
212.141906	889.948105	2.606170	-0.043951	1.794823
213.570939	897.735657	2.611174	-0.044253	1.801934
214.544471	905.653627	2.616179	-0.044460	1.808977
215.526463	913.501772	2.621184	-0.044668	1.815936
216.046484	921.408268	2.626189	-0.044779	1.822767
217.314640	929.142255	2.631194	-0.045047	1.829670
219.401079	937.107010	2.636198	-0.045488	1.837003
220.100791	944.982040	2.641203	-0.045637	1.843787
221.034549	952.839116	2.646208	-0.045835	1.850606
221.536164	960.718348	2.651213	-0.045942	1.857280
222.420771	968.550058	2.656218	-0.046130	1.864012
223.289004	976.436289	2.661222	-0.046314	1.870759
223.861451	984.313462	2.666227	-0.046436	1.877382
224.785900	992.158681	2.671232	-0.046632	1.884065
225.686647	1000.035786	2.676237	-0.046824	1.890743
227.142674	1007.816462	2.681242	-0.047131	1.897491
229.186798	1015.709952	2.686246	-0.047563	1.904488
230.009425	1023.645952	2.691251	-0.047738	1.911116
230.693781	1031.504610	2.696256	-0.047883	1.917617
231.311350	1039.376750	2.701261	-0.048015	1.924086
232.155462	1047.223420	2.706266	-0.048194	1.930582
233.219433	1055.050224	2.711270	-0.048420	1.937107
235.244145	1062.900679	2.716275	-0.048847	1.943918
236.254469	1070.846795	2.721280	-0.049062	1.950475
236.853474	1078.711970	2.726285	-0.049189	1.956823
237.539870	1086.570067	2.731290	-0.049335	1.963171
238.069080	1094.395015	2.736294	-0.049448	1.969426
239.953373	1102.209033	2.741299	-0.049846	1.976054
240.948619	1110.162430	2.746304	-0.050057	1.982504
241.516531	1118.005917	2.751309	-0.050178	1.988723
241.983860	1125.879083	2.756314	-0.050278	1.994915
242.805956	1133.715025	2.761318	-0.050453	2.001164
243.626727	1141.603671	2.766323	-0.050627	2.007432
245.247389	1149.411108	2.771328	-0.050970	2.013851
246.355724	1157.323330	2.776333	-0.051205	2.020180
247.030314	1165.187390	2.781338	-0.051348	2.026329
247.201851	1173.082905	2.786342	-0.051386	2.032337
247.753503	1180.909127	2.791347	-0.051504	2.038385
249.761122	1188.692997	2.796352	-0.051928	2.044797
252.035653	1196.593056	2.801357	-0.052408	2.051351
252.799544	1204.512831	2.806362	-0.052570	2.057471
253.373589	1212.367410	2.811366	-0.052692	2.063472
254.105008	1220.252731	2.816371	-0.052848	2.069521
254.494442	1228.095045	2.821376	-0.052932	2.075425
255.294498	1235.946522	2.826381	-0.053101	2.081434
255.945822	1243.822002	2.831386	-0.053240	2.087402
256.302736	1251.704321	2.836390	-0.053317	2.093275
256.794711	1259.553971	2.841395	-0.053422	2.099146
257.600019	1267.318441	2.846400	-0.053593	2.105024
261.497484	1275.212275	2.851405	-0.054415	2.111826
262.112300	1283.152121	2.856410	-0.054546	2.117743
262.582308	1291.012742	2.861414	-0.054646	2.123547
263.171193	1298.840739	2.866419	-0.054772	2.129344
264.720232	1306.677185	2.871424	-0.055099	2.135390
265.479522	1314.584730	2.876429	-0.055261	2.141257
265.949443	1322.463091	2.881434	-0.055361	2.147009
266.704554	1330.303137	2.886438	-0.055522	2.152795
267.417185	1338.172956	2.891443	-0.055673	2.158575
267.839407	1346.059277	2.896448	-0.055764	2.164273
268.277373	1353.895349	2.901453	-0.055857	2.169925
269.197327	1361.713241	2.906458	-0.056052	2.175677
270.883967	1369.576601	2.911462	-0.056409	2.181648
273.386500	1377.426538	2.916467	-0.056937	2.187806
274.580463	1385.358572	2.921472	-0.057190	2.193661
274.795418	1393.213304	2.926477	-0.057237	2.199192
275.618336	1401.062577	2.931482	-0.057412	2.204862
276.447190	1408.910899	2.936486	-0.057588	2.210519
278.466617	1416.735867	2.941491	-0.058014	2.216453
279.645989	1424.651449	2.946496	-0.058264	2.222216
280.161062	1432.518857	2.951501	-0.058374	2.227760
280.634319	1440.400986	2.956506	-0.058475	2.233290
281.124953	1448.245646	2.961510	-0.058580	2.238785
281.646963	1456.108592	2.966515	-0.058691	2.244287
282.282335	1463.960495	2.971520	-0.058827	2.249796
282.907145	1471.850680	2.976525	-0.058960	2.255315
283.498774	1479.669835	2.981530	-0.059086	2.260764
283.912654	1487.551915	2.986534	-0.059174	2.266198
285.242449	1495.394410	2.991539	-0.059456	2.271821
286.934801	1503.224799	2.996544	-0.059813	2.277513
288.366748	1511.117709	3.001549	-0.060116	2.283167
289.622811	1518.988859	3.006554	-0.060382	2.288748
290.386186	1526.866730	3.011558	-0.060545	2.294198
290.999526	1534.724978	3.016563	-0.060675	2.299585
291.521668	1542.571355	3.021568	-0.060787	2.304928
292.292257	1550.444906	3.026573	-0.060950	2.310338
293.098197	1558.300932	3.031578	-0.061122	2.315733
293.701007	1566.163423	3.036582	-0.061250	2.321069
294.017593	1574.031077	3.041587	-0.061318	2.326327
294.558589	1581.896708	3.046592	-0.061434	2.331625
295.236934	1589.737036	3.051597	-0.061578	2.336929
296.183099	1597.615582	3.056602	-0.061779	2.342309
297.329068	1605.450176	3.061606	-0.062021	2.347697
298.069628	1613.353732	3.066611	-0.062179	2.353020
298.554214	1621.194877	3.071616	-0.062282	2.358228
299.735153	1628.997822	3.076621	-0.062533	2.363567
302.177645	1636.888243	3.081626	-0.063048	2.369250
302.983600	1644.802342	3.086630	-0.063219	2.374545
303.395308	1652.627421	3.091635	-0.063307	2.379678
303.713188	1660.523636	3.096640	-0.063376	2.384823
304.222230	1668.346252	3.101645	-0.063485	2.389956
304.918100	1676.237875	3.106650	-0.063633	2.395164
305.608905	1684.067800	3.111654	-0.063780	2.400321
306.556122	1691.961417	3.116659	-0.063981	2.405567
307.112837	1699.803393	3.121664	-0.064099	2.410678
307.717121	1707.675791	3.126669	-0.064228	2.415808
308.563788	1715.516809	3.131674	-0.064408	2.420964
309.366855	1723.395971	3.136678	-0.064578	2.426122
309.961345	1731.255079	3.141683	-0.064705	2.431208
310.596616	1739.115666	3.146688	-0.064840	2.436294
312.132497	1746.915173	3.151693	-0.065165	2.441537
313.755639	1754.821263	3.156698	-0.065508	2.446855
314.605469	1762.701173	3.161702	-0.065689	2.451969
315.430843	1770.551521	3.166707	-0.065864	2.457048
