Tue Oct 04 12:04:04 2016

Number of Points = 2704
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-4.109473	-0.111028	0.245235	0.001915	0.467728
-4.043419	-0.163852	0.250240	0.001902	0.467643
-4.582228	-0.013727	0.255245	0.002015	0.467408
-4.666861	0.020638	0.260250	0.002033	0.467407
-4.617445	-0.045532	0.265254	0.002022	0.467256
-4.667974	-0.052293	0.270259	0.002033	0.467165
-4.725358	-0.055405	0.275264	0.002045	0.467077
-5.037544	-0.007961	0.280269	0.002111	0.466811
-5.039167	-0.024244	0.285274	0.002111	0.466755
-4.983806	-0.072669	0.290278	0.002099	0.466670
-5.147458	-0.076016	0.295283	0.002134	0.466437
-5.025506	-0.149655	0.300288	0.002108	0.466359
-5.476093	-0.030590	0.305293	0.002203	0.466141
-5.538376	-0.020489	0.310298	0.002216	0.466090
-5.547396	-0.102584	0.315302	0.002218	0.465806
-5.583256	-0.096663	0.320307	0.002225	0.465777
-5.895241	-0.052926	0.325312	0.002291	0.465498
-5.865554	-0.065347	0.330317	0.002285	0.465497
-5.983656	-0.075092	0.335322	0.002310	0.465304
-6.195340	-0.025201	0.340326	0.002354	0.465182
-6.088781	-0.079003	0.345331	0.002332	0.465149
-6.322310	-0.063756	0.350336	0.002381	0.464881
-6.225381	-0.131109	0.355341	0.002360	0.464790
-6.649491	-0.029562	0.360346	0.002450	0.464549
-6.638929	-0.034996	0.365350	0.002447	0.464545
-6.701568	-0.019167	0.370355	0.002460	0.464513
-6.957489	0.002794	0.375360	0.002514	0.464237
-6.790155	-0.067834	0.380365	0.002479	0.464230
-7.015187	-0.055070	0.385370	0.002526	0.463966
-7.052743	-0.054197	0.390374	0.002534	0.463918
-7.237588	-0.044211	0.395379	0.002573	0.463699
-7.279818	-0.052385	0.400384	0.002582	0.463614
-7.280473	-0.072600	0.405389	0.002582	0.463546
-7.675583	0.011860	0.410394	0.002665	0.463287
-7.600393	-0.018446	0.415398	0.002649	0.463289
-7.757809	-0.008123	0.420403	0.002683	0.463108
-7.769511	-0.040811	0.425408	0.002685	0.462983
-7.764705	-0.083412	0.430413	0.002684	0.462848
-7.919370	-0.074214	0.435418	0.002717	0.462667
-8.155255	-0.041544	0.440422	0.002766	0.462453
-8.049323	-0.099796	0.445427	0.002744	0.462404
-8.290081	-0.071488	0.450432	0.002795	0.462169
-8.421735	-0.047938	0.455437	0.002822	0.462067
-8.515822	-0.056191	0.460442	0.002842	0.461911
-8.716031	-0.022510	0.465446	0.002884	0.461749
-8.725875	-0.018911	0.470451	0.002886	0.461747
-8.774443	-0.046662	0.475456	0.002896	0.461588
-8.935439	-0.030062	0.480461	0.002930	0.461423
-8.961299	-0.031320	0.485466	0.002936	0.461383
-9.125867	-0.040168	0.490470	0.002970	0.461128
-9.006706	-0.131818	0.495475	0.002945	0.460985
-9.395443	-0.029413	0.500480	0.003027	0.460794
-9.405064	-0.025379	0.505485	0.003029	0.460794
-9.550349	-0.055647	0.510490	0.003060	0.460493
-9.381435	-0.129315	0.515494	0.003024	0.460479
-9.779753	-0.058169	0.520499	0.003108	0.460169
-9.715681	-0.083935	0.525504	0.003094	0.460171
-10.100495	-0.010566	0.530509	0.003175	0.459887
-9.923626	-0.087568	0.535514	0.003138	0.459873
-10.132230	-0.016065	0.540518	0.003182	0.459825
-10.413119	0.013519	0.545523	0.003241	0.459538
-10.221344	-0.064765	0.550528	0.003201	0.459539
-10.221148	-0.125754	0.555533	0.003201	0.459335
-10.589610	-0.007646	0.560538	0.003278	0.459223
-10.610154	-0.068159	0.565542	0.003282	0.458992
-10.706731	-0.054323	0.570547	0.003303	0.458905
-10.745358	-0.082458	0.575552	0.003311	0.458758
-10.925821	-0.052976	0.580557	0.003349	0.458608
-10.959524	-0.099378	0.585562	0.003356	0.458405
-11.139635	-0.062986	0.590566	0.003394	0.458279
-11.144520	-0.065192	0.595571	0.003395	0.458265
-11.362895	-0.061786	0.600576	0.003441	0.457974
-11.315032	-0.079273	0.605581	0.003431	0.457982
-11.608394	-0.051086	0.610586	0.003492	0.457671
-11.488936	-0.101340	0.615590	0.003467	0.457667
-11.769698	-0.055591	0.620595	0.003526	0.457433
-11.783440	-0.064005	0.625600	0.003529	0.457385
-11.927709	-0.031348	0.630605	0.003559	0.457296
-12.237176	0.021566	0.635610	0.003625	0.457045
-12.215784	0.013146	0.640614	0.003620	0.457047
-12.091276	-0.065898	0.645619	0.003594	0.456953
-12.331517	-0.033393	0.650624	0.003644	0.456729
-12.298762	-0.089688	0.655629	0.003637	0.456585
-12.537272	-0.042148	0.660634	0.003688	0.456415
-12.584174	-0.053333	0.665638	0.003697	0.456312
-12.883936	0.012199	0.670643	0.003761	0.456117
-12.763867	-0.037495	0.675648	0.003735	0.456116
-12.806487	-0.087417	0.680653	0.003744	0.455888
-13.040755	-0.022999	0.685658	0.003793	0.455781
-13.272292	0.005838	0.690662	0.003842	0.455556
-13.231174	-0.034538	0.695667	0.003834	0.455477
-13.331178	0.005549	0.700672	0.003855	0.455474
-13.483539	-0.013049	0.705677	0.003887	0.455199
-13.536175	-0.002359	0.710682	0.003898	0.455162
-13.611814	-0.020832	0.715686	0.003914	0.454994
-13.770519	0.003008	0.720691	0.003947	0.454854
-13.562050	-0.115652	0.725696	0.003903	0.454742
-13.956496	-0.019618	0.730701	0.003986	0.454518
-14.092637	-0.019050	0.735706	0.004015	0.454331
-14.286763	0.023179	0.740710	0.004055	0.454203
-14.211620	-0.008228	0.745715	0.004040	0.454202
-14.176484	-0.081815	0.750720	0.004032	0.454001
-14.402264	-0.023300	0.755725	0.004080	0.453885
-14.466634	-0.071279	0.760730	0.004093	0.453632
-14.493334	-0.082415	0.765734	0.004099	0.453557
-14.881824	-0.010845	0.770739	0.004181	0.453258
-14.802593	-0.044493	0.775744	0.004164	0.453254
-14.767262	-0.094602	0.780749	0.004157	0.453133
-15.110446	-0.008132	0.785754	0.004229	0.452947
-15.300639	0.016240	0.790758	0.004269	0.452765
-15.232766	-0.026436	0.795763	0.004254	0.452714
-15.260284	-0.039987	0.800768	0.004260	0.452630
-15.488256	-0.002366	0.805773	0.004308	0.452439
-15.471293	-0.024502	0.810778	0.004305	0.452387
-15.578780	-0.021741	0.815782	0.004327	0.452246
-15.806170	0.014511	0.820787	0.004375	0.452051
-15.820195	-0.019569	0.825792	0.004378	0.451915
-16.041279	0.019279	0.830797	0.004424	0.451738
-15.964382	-0.013167	0.835802	0.004408	0.451735
-16.080738	-0.031484	0.840806	0.004433	0.451510
-16.171115	-0.020793	0.845811	0.004452	0.451419
-16.381071	-0.011942	0.850816	0.004496	0.451155
-16.345804	-0.037205	0.855821	0.004488	0.451118
-16.654801	0.033776	0.860826	0.004553	0.450927
-16.772973	0.043016	0.865830	0.004578	0.450793
-16.686482	0.005841	0.870835	0.004560	0.450787
-16.741071	-0.048074	0.875840	0.004572	0.450526
-16.952686	0.023865	0.880845	0.004616	0.450475
-17.222422	0.058290	0.885850	0.004673	0.450213
-17.152288	0.014789	0.890854	0.004658	0.450163
-17.095645	-0.028692	0.895859	0.004646	0.450094
-17.566400	0.096501	0.900864	0.004745	0.449860
-17.522567	0.078465	0.905869	0.004736	0.449860
-17.452987	0.029339	0.910874	0.004721	0.449790
-17.845293	0.114274	0.915878	0.004804	0.449529
-17.648710	0.033557	0.920883	0.004762	0.449529
-17.703417	-0.023857	0.925888	0.004774	0.449255
-17.838294	0.000524	0.930893	0.004802	0.449148
-18.251441	0.096271	0.935898	0.004889	0.448894
-18.114963	0.040583	0.940902	0.004860	0.448896
-18.072263	-0.032385	0.945907	0.004851	0.448705
-18.179122	-0.020013	0.950912	0.004874	0.448597
-18.582775	0.051794	0.955917	0.004959	0.448274
-18.491612	0.014034	0.960922	0.004940	0.448273
-18.599831	0.006634	0.965926	0.004962	0.448095
-18.744901	0.028164	0.970931	0.004993	0.447964
-18.883614	0.023913	0.975936	0.005022	0.447753
-18.936524	0.015997	0.980941	0.005033	0.447651
-18.975182	0.008257	0.985946	0.005041	0.447569
-19.197980	0.039782	0.990950	0.005088	0.447363
-19.182375	0.021534	0.995955	0.005085	0.447322
-19.451871	0.084325	1.000960	0.005142	0.447157

-19.391912	0.084674	1.010957	0.005129	0.447243
-19.098745	-0.002249	1.020954	0.005067	0.447359
-19.114150	0.067887	1.030950	0.005070	0.447579
-18.904326	0.030786	1.040947	0.005026	0.447748
-18.728605	0.021083	1.050944	0.004989	0.447964
-18.465051	0.001764	1.060941	0.004934	0.448270
-18.343560	0.014716	1.070938	0.004908	0.448486
-18.147202	0.029532	1.080934	0.004867	0.448815
-17.973382	0.014479	1.090931	0.004830	0.449008
-17.662056	-0.022006	1.100928	0.004765	0.449322
-17.530729	-0.014701	1.110925	0.004737	0.449533
-17.474115	0.051131	1.120922	0.004725	0.449838
-17.048242	-0.028932	1.130918	0.004636	0.450164
-16.968780	0.007908	1.140915	0.004619	0.450402
-16.715227	-0.013527	1.150912	0.004565	0.450685
-16.535969	-0.005795	1.160909	0.004528	0.450964
-16.422942	0.043661	1.170906	0.004504	0.451292
-16.141122	0.023221	1.180902	0.004445	0.451617
-15.973317	0.023275	1.190899	0.004409	0.451853
-15.723729	-0.000178	1.200896	0.004357	0.452123
-15.582309	0.024455	1.210893	0.004327	0.452405
-15.394295	0.029557	1.220890	0.004287	0.452686
-15.126551	0.006336	1.230886	0.004231	0.452982
-14.901167	-0.006097	1.240883	0.004184	0.453254
-14.743717	0.009008	1.250880	0.004150	0.453526
-14.473178	-0.013541	1.260877	0.004093	0.453827
-14.274738	-0.029633	1.270874	0.004052	0.454050
-14.285404	0.062238	1.280870	0.004054	0.454347
-13.846186	-0.002546	1.290867	0.003961	0.454739
-13.836342	0.041761	1.300864	0.003959	0.454903
-13.520858	0.024409	1.310861	0.003893	0.455284
-13.360042	0.031392	1.320858	0.003859	0.455531
-13.163506	0.044155	1.330854	0.003818	0.455848
-12.918895	0.026142	1.340851	0.003766	0.456127
-12.673935	0.010801	1.350848	0.003715	0.456415
-12.537735	0.032193	1.360845	0.003686	0.456676
-12.225988	-0.004241	1.370842	0.003620	0.456986
-12.069854	-0.000052	1.380838	0.003587	0.457217
-11.863241	-0.032665	1.390835	0.003544	0.457393
-11.772622	0.003435	1.400832	0.003525	0.457640
-11.456627	-0.032422	1.410829	0.003458	0.457957
-11.374079	-0.000360	1.420826	0.003441	0.458179
-11.216383	0.046989	1.430822	0.003408	0.458556
-10.949464	0.027800	1.440819	0.003352	0.458860
-10.703078	0.020891	1.450816	0.003300	0.459177
-10.449392	-0.006830	1.460813	0.003246	0.459434
-10.372227	0.044510	1.470810	0.003230	0.459713
-10.006731	-0.027065	1.480806	0.003153	0.459976
-9.813315	-0.048018	1.490803	0.003112	0.460173
-9.737399	-0.007492	1.500800	0.003096	0.460413
-9.459892	-0.043109	1.510797	0.003038	0.460676
-9.287243	-0.036113	1.520794	0.003002	0.460936
-9.075043	-0.063723	1.530790	0.002957	0.461136
-8.945262	-0.022073	1.540787	0.002930	0.461453
-8.530978	-0.102009	1.550784	0.002842	0.461755
-8.591420	-0.023704	1.560781	0.002855	0.461933
-8.321012	-0.017958	1.570778	0.002798	0.462323
-8.114706	-0.035190	1.580774	0.002755	0.462548
-7.876003	-0.046913	1.590771	0.002705	0.462836
-7.878102	0.049474	1.600768	0.002705	0.463154
-7.442121	-0.030059	1.610765	0.002613	0.463486
-7.391424	0.027335	1.620762	0.002603	0.463746
-6.976105	-0.035084	1.630758	0.002515	0.464106
-6.867762	-0.041562	1.640755	0.002492	0.464232
-6.674480	-0.032785	1.650752	0.002452	0.464525
-6.547177	-0.009844	1.660749	0.002425	0.464775
-6.298294	-0.000705	1.670746	0.002372	0.465144
-6.128382	0.015429	1.680742	0.002337	0.465429
-5.803275	-0.029272	1.690739	0.002268	0.465723
-5.694296	-0.026591	1.700736	0.002245	0.465880
-5.416143	-0.061417	1.710733	0.002187	0.466143
-5.294531	-0.027712	1.720730	0.002161	0.466420
-5.067731	-0.030722	1.730726	0.002113	0.466718
-4.925957	-0.005586	1.740723	0.002083	0.466993
-4.580682	-0.045957	1.750720	0.002011	0.467328
-4.423991	-0.067843	1.760717	0.001978	0.467468
-4.174547	-0.098176	1.770714	0.001925	0.467706
-4.081552	-0.083161	1.780710	0.001906	0.467882
-3.911873	-0.056149	1.790707	0.001870	0.468200
-3.627191	-0.073070	1.800704	0.001810	0.468530
-3.530170	-0.046254	1.810701	0.001790	0.468749
-3.210919	-0.115896	1.820698	0.001722	0.468952
-3.117356	-0.060211	1.830694	0.001703	0.469261
-2.897396	-0.053279	1.840691	0.001656	0.469580
-2.636365	-0.064617	1.850688	0.001602	0.469895
-2.397099	-0.083950	1.860685	0.001551	0.470154
-2.291566	-0.069866	1.870682	0.001529	0.470343
-2.151750	-0.021800	1.880678	0.001499	0.470688
-1.921472	-0.014125	1.890675	0.001451	0.471023
-1.697187	-0.011013	1.900672	0.001404	0.471335
-1.470907	-0.017410	1.910669	0.001356	0.471618
-1.428478	0.069046	1.920666	0.001347	0.471957
-1.235318	0.107878	1.930662	0.001306	0.472343
-1.153376	0.215617	1.940659	0.001289	0.472804
-1.046795	0.324679	1.950656	0.001267	0.473303
-1.053478	0.536268	1.960653	0.001268	0.473982
-0.780390	0.652677	1.970650	0.001211	0.474725
-0.630512	0.814414	1.980646	0.001179	0.475449
-0.661725	1.091476	1.990643	0.001185	0.476305
-0.462510	1.308903	2.000640	0.001143	0.477272
-0.304735	1.521539	2.010637	0.001110	0.478168
-0.286572	1.845487	2.020634	0.001106	0.479235
-0.213774	2.179015	2.030630	0.001091	0.480402
0.000000	3.432717	2.040627	0.001046	0.484686

0.999768	8.634341	2.045632	0.000834	0.502212
2.190105	16.336164	2.050637	0.000582	0.526743
3.266445	25.774568	2.055642	0.000354	0.554892
4.321818	35.699048	2.060646	0.000130	0.582943
5.426942	45.686983	2.065651	-0.000105	0.609915
6.269415	55.740976	2.070656	-0.000284	0.635642
7.395082	65.631824	2.075661	-0.000523	0.660256
8.318861	75.595088	2.080666	-0.000719	0.683961
9.243269	85.453745	2.085670	-0.000916	0.706643
10.236490	95.325538	2.090675	-0.001127	0.728705
11.051427	105.194102	2.095680	-0.001300	0.749962
11.884080	115.027901	2.100685	-0.001477	0.770576
13.786095	124.609497	2.105690	-0.001879	0.791011
15.235158	134.583929	2.110694	-0.002186	0.811324
15.835700	144.458304	2.115699	-0.002314	0.830314
48.408698	146.006514	2.120704	-0.009168	0.857329
89.736970	160.568560	2.125709	-0.017866	0.911865
90.119801	173.830421	2.130714	-0.017950	0.934216
90.261006	183.858520	2.135718	-0.017981	0.950670
90.505543	193.609659	2.140723	-0.018035	0.966471
90.691559	203.338354	2.145728	-0.018076	0.981945
91.080479	213.047432	2.150733	-0.018160	0.997275
91.326903	222.770504	2.155738	-0.018213	1.012307
91.943136	232.441695	2.160742	-0.018345	1.027264
92.522608	242.188107	2.165747	-0.018469	1.042095
95.479480	251.486010	2.170752	-0.019093	1.057462
97.977993	261.472215	2.175757	-0.019621	1.073328
101.241370	270.880539	2.180762	-0.020309	1.088580
105.511937	280.684635	2.185766	-0.021210	1.104735
107.073773	290.696791	2.190771	-0.021540	1.119443
108.396457	300.340436	2.195776	-0.021820	1.133329
110.209020	310.055118	2.200781	-0.022204	1.147405
115.702206	319.352761	2.205786	-0.023361	1.162714
117.351015	329.469574	2.210790	-0.023710	1.176874
119.624860	339.143003	2.215795	-0.024191	1.190616
121.113010	348.914905	2.220800	-0.024506	1.203923
122.643361	358.584572	2.225805	-0.024830	1.216976
124.077917	368.359171	2.230810	-0.025133	1.229973
126.089252	377.857483	2.235814	-0.025559	1.242777
130.084239	387.480426	2.240819	-0.026401	1.256573
131.410083	397.496831	2.245824	-0.026682	1.269400
132.624145	407.079176	2.250829	-0.026939	1.281525
134.234011	416.796213	2.255834	-0.027280	1.293883
137.409714	426.326773	2.260838	-0.027950	1.306639
139.029468	436.141277	2.265843	-0.028293	1.318878
141.236696	445.809416	2.270848	-0.028759	1.331105
142.662201	455.605219	2.275853	-0.029061	1.343008
144.863532	465.146164	2.280858	-0.029526	1.354868
146.697898	474.900144	2.285862	-0.029914	1.366699
148.270713	484.606258	2.290867	-0.030247	1.378258
150.421379	494.324957	2.295872	-0.030701	1.389988
150.834456	504.103766	2.300877	-0.030790	1.400928
151.983175	513.571951	2.305882	-0.031034	1.411762
155.037301	523.330421	2.310886	-0.031678	1.423643
156.049844	533.078820	2.315891	-0.031893	1.434546
158.504242	542.690793	2.320896	-0.032412	1.445829
159.147287	552.498714	2.325901	-0.032549	1.456474
160.210413	562.021630	2.330906	-0.032775	1.466916
164.970631	571.647330	2.335910	-0.033778	1.478910
165.973885	581.436369	2.340915	-0.033991	1.489443
167.877298	591.175951	2.345920	-0.034393	1.500215
169.021097	600.869346	2.350925	-0.034636	1.510558
170.692289	610.448790	2.355930	-0.034990	1.520925
172.715318	620.123021	2.360934	-0.035417	1.531454
174.363001	629.923033	2.365939	-0.035766	1.541889
176.365587	639.466718	2.370944	-0.036189	1.552138
178.055732	649.256359	2.375949	-0.036547	1.562439
179.341959	658.934696	2.380954	-0.036819	1.572408
180.553211	668.596343	2.385958	-0.037076	1.582270
181.764915	678.269788	2.390963	-0.037333	1.592081
183.337612	687.953228	2.395968	-0.037666	1.601976
183.985615	697.691064	2.400973	-0.037804	1.611517
184.888795	707.279162	2.405978	-0.037996	1.620954
188.178568	716.847401	2.410982	-0.038690	1.631197
190.193188	726.636047	2.415987	-0.039116	1.641114
191.916488	736.278209	2.420992	-0.039480	1.650728
194.099128	745.994547	2.425997	-0.039942	1.660521
194.773594	755.723706	2.431002	-0.040085	1.669725
195.720777	765.326406	2.436006	-0.040287	1.678861
198.818492	774.973209	2.441011	-0.040940	1.688749
200.833205	784.639225	2.446016	-0.041366	1.698214
202.206916	794.408695	2.451021	-0.041657	1.707494
202.549555	804.141228	2.456026	-0.041731	1.716331
203.382913	813.742267	2.461030	-0.041908	1.725176
205.141500	823.359270	2.466035	-0.042280	1.734308
206.398359	833.079816	2.471040	-0.042547	1.743311
208.119489	842.736438	2.476045	-0.042911	1.752369
210.077104	852.369958	2.481050	-0.043325	1.761440
211.120737	862.131936	2.486054	-0.043546	1.770267
211.708131	871.800308	2.491059	-0.043672	1.778817
213.178601	881.439403	2.496064	-0.043983	1.787594
214.547000	891.089442	2.501069	-0.044273	1.796304
215.540341	900.830592	2.506074	-0.044484	1.804924
216.039748	910.523149	2.511078	-0.044591	1.813301
217.928045	919.955953	2.516083	-0.044990	1.821873
221.387989	929.775775	2.521088	-0.045720	1.831235
222.634170	939.485229	2.526093	-0.045984	1.839745
223.458967	949.165883	2.531098	-0.046160	1.848056
224.609797	958.792010	2.536102	-0.046404	1.856389
225.715466	968.513123	2.541107	-0.046638	1.864748
226.430731	978.199299	2.546112	-0.046791	1.872917
227.548466	987.836363	2.551117	-0.047028	1.881137
228.328541	997.514757	2.556122	-0.047194	1.889249
232.376262	1006.880762	2.561126	-0.048047	1.898087
235.689366	1016.857547	2.566131	-0.048746	1.907147
236.815346	1026.479246	2.571136	-0.048985	1.915208
238.888757	1036.127138	2.576141	-0.049423	1.923544
239.918430	1045.867454	2.581146	-0.049642	1.931600
241.061296	1055.481183	2.586150	-0.049884	1.939556
242.907958	1065.129295	2.591155	-0.050275	1.947718
244.872561	1074.851437	2.596160	-0.050690	1.955939
246.303807	1084.509792	2.601165	-0.050993	1.963916
246.881263	1094.217945	2.606170	-0.051117	1.971645
247.840101	1103.840314	2.611174	-0.051320	1.979390
248.630517	1113.543094	2.616179	-0.051489	1.987117
249.397680	1123.194491	2.621184	-0.051652	1.994767
250.861373	1132.840831	2.626189	-0.051962	2.002587
251.988196	1142.552049	2.631194	-0.052201	2.010328
252.455435	1152.231325	2.636198	-0.052301	2.017824
253.426350	1161.832074	2.641203	-0.052507	2.025378
254.813537	1171.546026	2.646208	-0.052801	2.033107
255.819557	1181.192806	2.651213	-0.053015	2.040648
257.400679	1190.843197	2.656218	-0.053349	2.048327
259.043452	1200.465470	2.661222	-0.053697	2.055972
260.903283	1210.236078	2.666227	-0.054090	2.063760
261.458539	1219.907914	2.671232	-0.054209	2.071080
262.607296	1229.470757	2.676237	-0.054452	2.078459
264.675214	1239.190139	2.681242	-0.054890	2.086181
266.229616	1248.851282	2.686246	-0.055218	2.093690
267.677740	1258.534277	2.691251	-0.055525	2.101158
268.325017	1268.230781	2.696256	-0.055663	2.108389
269.127197	1277.899397	2.701261	-0.055834	2.115618
269.442014	1287.581847	2.706266	-0.055902	2.122699
269.884198	1297.228767	2.711270	-0.055997	2.129765
270.372601	1306.887179	2.716275	-0.056102	2.136828
271.573123	1316.530858	2.721280	-0.056356	2.144049
272.714865	1326.205418	2.726285	-0.056598	2.151251
273.704809	1335.886329	2.731290	-0.056809	2.158394
274.440771	1345.555827	2.736294	-0.056965	2.165436
275.086021	1355.238760	2.741299	-0.057103	2.172441
275.541614	1364.876562	2.746304	-0.057201	2.179342
277.201936	1374.452112	2.751309	-0.057552	2.186493
280.166694	1384.200112	2.756314	-0.058178	2.194082
280.991285	1393.877380	2.761318	-0.058353	2.201037
281.993380	1403.531467	2.766323	-0.058566	2.208000
283.027763	1413.219424	2.771328	-0.058786	2.214973
284.022436	1422.875857	2.776333	-0.058997	2.221891
284.761552	1432.544952	2.781338	-0.059154	2.228731
285.251090	1442.229620	2.786342	-0.059259	2.235496
285.796465	1451.881742	2.791347	-0.059376	2.242233
286.827148	1461.533992	2.796352	-0.059595	2.249073
287.661152	1471.212369	2.801357	-0.059772	2.255859
288.926286	1480.836627	2.806362	-0.060040	2.262697
290.423242	1490.539376	2.811366	-0.060357	2.269625
291.140183	1500.219707	2.816371	-0.060510	2.276322
292.144290	1509.853699	2.821376	-0.060723	2.283039
293.125414	1519.519895	2.826381	-0.060932	2.289751
294.411874	1529.173672	2.831386	-0.061204	2.296512
295.289861	1538.875294	2.836390	-0.061391	2.303182
295.773606	1548.531533	2.841395	-0.061495	2.309707
298.274317	1558.081443	2.846400	-0.062023	2.316636
300.825016	1567.875020	2.851405	-0.062561	2.323717
301.434365	1577.544566	2.856410	-0.062691	2.330222
301.743357	1587.208863	2.861414	-0.062758	2.336633
301.914375	1596.872975	2.866419	-0.062796	2.342992
302.301435	1606.533459	2.871424	-0.062880	2.349384
302.563510	1616.212393	2.876429	-0.062937	2.355741
302.814414	1625.861969	2.881434	-0.062991	2.362058
304.208883	1635.452492	2.886438	-0.063287	2.368593
306.825822	1645.147406	2.891443	-0.063839	2.375467
308.766657	1654.799785	2.896448	-0.064250	2.382133
310.022902	1664.531376	2.901453	-0.064516	2.388669
310.717554	1674.171341	2.906458	-0.064664	2.394996
311.289674	1683.834299	2.911462	-0.064786	2.401293
311.898618	1693.515591	2.916467	-0.064916	2.407593
312.602230	1703.167707	2.921472	-0.065066	2.413880
313.135760	1712.842158	2.926477	-0.065180	2.420125
314.170579	1722.484781	2.931482	-0.065400	2.426450
315.407544	1732.157287	2.936486	-0.065662	2.432823
316.293784	1741.835892	2.941491	-0.065851	2.439103
317.139590	1751.463138	2.946496	-0.066031	2.445325
319.052524	1761.126134	2.951501	-0.066435	2.451796
321.256080	1770.766327	2.956506	-0.066901	2.458302
323.320094	1780.470378	2.961510	-0.067337	2.464797
324.144257	1790.159383	2.966515	-0.067512	2.470986
324.773887	1799.811188	2.971520	-0.067647	2.477093
325.246127	1809.496830	2.976525	-0.067748	2.483169
325.657669	1819.133635	2.981530	-0.067836	2.489188
326.207671	1828.821678	2.986534	-0.067954	2.495254
326.565089	1838.468947	2.991539	-0.068031	2.501237
327.324388	1848.125679	2.996544	-0.068193	2.507301
328.071208	1857.811615	3.001549	-0.068352	2.513364
328.883647	1867.468065	3.006554	-0.068525	2.519410
329.745599	1877.110754	3.011558	-0.068708	2.525443
330.407351	1886.775749	3.016563	-0.068849	2.531432
331.812072	1896.434989	3.021568	-0.069147	2.537565
333.295584	1906.110245	3.026573	-0.069461	2.543709
334.082547	1915.786992	3.031578	-0.069628	2.549688
334.592250	1925.452481	3.036582	-0.069738	2.555586
335.005027	1935.107433	3.041587	-0.069826	2.561443
335.564770	1944.767135	3.046592	-0.069946	2.567321
336.183032	1954.450425	3.051597	-0.070078	2.573212
336.910074	1964.089075	3.056602	-0.070233	2.579087
337.514334	1973.771105	3.061606	-0.070362	2.584947
338.541587	1983.422117	3.066611	-0.070580	2.590865
339.762212	1993.088808	3.071616	-0.070839	2.596819
340.956325	2002.743100	3.076621	-0.071092	2.602747
342.072388	2012.406631	3.081626	-0.071329	2.608650
342.773028	2022.089303	3.086630	-0.071478	2.614463
343.388905	2031.720711	3.091635	-0.071610	2.620216
344.532776	2041.398897	3.096640	-0.071852	2.626093
346.075767	2051.039845	3.101645	-0.072179	2.632018
348.320026	2060.714961	3.106650	-0.072653	2.638095
349.312731	2070.393253	3.111654	-0.072864	2.643900
350.057905	2080.055054	3.116659	-0.073022	2.649631
350.285944	2089.759299	3.121664	-0.073072	2.655269
350.731573	2099.366009	3.126669	-0.073168	2.660882
