Tue Oct 04 11:58:07 2016

Number of Points = 2704
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-1.569060	0.224220	1.910669	0.001591	0.470902
-1.394541	0.268061	1.920666	0.001555	0.471279
-1.173172	0.280815	1.930662	0.001508	0.471618
-1.032197	0.324204	1.940659	0.001479	0.471948
-0.840849	0.366410	1.950656	0.001438	0.472342
-0.840280	0.494600	1.960653	0.001438	0.472761
-0.750938	0.642120	1.970650	0.001420	0.473360
-0.566335	0.763786	1.980646	0.001381	0.474002
-0.532279	0.972739	1.990643	0.001374	0.474726
-0.410419	1.181861	2.000640	0.001348	0.475567
-0.375606	1.452326	2.010637	0.001341	0.476488
-0.351243	1.779104	2.020634	0.001336	0.477576
-0.160452	2.060252	2.030630	0.001295	0.478734
0.000000	3.095789	2.040627	0.001262	0.482266

0.771108	7.795109	2.045632	0.001098	0.498035
1.639496	14.788736	2.050637	0.000914	0.520280
2.768530	23.255466	2.055642	0.000675	0.546088
4.428525	31.990971	2.060646	0.000324	0.572040
7.395892	40.935050	2.065651	-0.000302	0.598781
16.721843	48.334045	2.070656	-0.002266	0.626981
21.647773	58.370271	2.075661	-0.003304	0.655922
26.482685	67.724882	2.080666	-0.004323	0.682011
30.510414	76.738872	2.085670	-0.005172	0.705671
35.305756	85.605891	2.090675	-0.006183	0.728911
39.315521	94.688567	2.095680	-0.007028	0.751212
41.786881	103.927952	2.100685	-0.007550	0.771927
43.399197	113.005226	2.105690	-0.007891	0.791102
49.602362	121.195550	2.110694	-0.009198	0.811689
52.214657	130.506215	2.115699	-0.009749	0.831129
56.647075	139.278883	2.120704	-0.010684	0.850488
59.636888	148.151632	2.125709	-0.011314	0.868550
63.518940	157.199049	2.130714	-0.012133	0.887175
66.066777	166.096766	2.135718	-0.012671	0.904237
67.531967	175.092237	2.140723	-0.012981	0.920410
71.283926	183.718425	2.145728	-0.013772	0.937219
74.473123	192.409772	2.150733	-0.014445	0.953467
78.461698	201.378036	2.155738	-0.015286	0.970393
79.927708	210.474308	2.160742	-0.015596	0.985632
82.816209	219.064829	2.165747	-0.016205	1.000745
85.369796	228.048726	2.170752	-0.016744	1.016022
86.593329	236.847611	2.175757	-0.017003	1.029992
90.458396	245.491717	2.180762	-0.017818	1.045118
92.355164	254.566599	2.185766	-0.018219	1.059498
95.300186	263.020944	2.190771	-0.018840	1.073401
98.662134	272.098535	2.195776	-0.019550	1.088242
99.732977	281.055652	2.200781	-0.019777	1.101426
100.681004	289.759728	2.205786	-0.019978	1.114035
104.897254	298.337588	2.210790	-0.020867	1.128125
106.966848	307.247433	2.215795	-0.021304	1.141322
110.583692	316.099067	2.220800	-0.022066	1.155118
111.422760	325.025391	2.225805	-0.022245	1.167378
113.349113	333.792970	2.230810	-0.022652	1.179873
115.007544	342.469763	2.235814	-0.023002	1.191979
117.121642	351.415560	2.240819	-0.023449	1.204540
119.902936	359.981635	2.245824	-0.024036	1.216828
121.172909	369.067521	2.250829	-0.024305	1.228884
123.719240	377.627266	2.255834	-0.024842	1.240804
125.601987	386.486980	2.260838	-0.025240	1.252651
127.838566	395.316644	2.265843	-0.025712	1.264521
128.563871	404.211692	2.270848	-0.025867	1.275632
130.481852	412.809394	2.275853	-0.026272	1.286859
132.971183	421.650991	2.280858	-0.026797	1.298547
134.821040	430.499915	2.285862	-0.027188	1.309839
136.893509	439.164804	2.290867	-0.027626	1.320923
139.020388	448.056209	2.295872	-0.028075	1.332199
140.265022	456.894184	2.300877	-0.028339	1.342917
140.761803	465.729164	2.305882	-0.028445	1.353208
141.488815	474.487355	2.310886	-0.028600	1.363437
144.388340	483.016949	2.315891	-0.029212	1.374301
145.863643	492.000743	2.320896	-0.029524	1.384953
147.015600	500.785306	2.325901	-0.029768	1.395163
149.213450	509.404962	2.330906	-0.030232	1.405572
152.447363	518.263275	2.335910	-0.030914	1.416607
154.211883	527.020252	2.340915	-0.031287	1.426820
155.709116	535.958648	2.345920	-0.031604	1.437040
156.363676	544.739063	2.350925	-0.031743	1.446665
156.955550	553.513573	2.355930	-0.031870	1.456194
157.836520	562.236055	2.360934	-0.032057	1.465726
161.358513	570.819253	2.365939	-0.032799	1.476138
162.949923	579.783223	2.370944	-0.033136	1.486080
163.578831	588.647702	2.375949	-0.033270	1.495463
165.463203	597.185976	2.380954	-0.033668	1.504960
167.759741	606.098634	2.385958	-0.034153	1.514941
169.341260	614.869228	2.390963	-0.034488	1.524429
170.786268	623.636144	2.395968	-0.034793	1.533799
173.382153	632.347444	2.400973	-0.035341	1.543508
175.046431	641.228104	2.405978	-0.035693	1.552960
177.069521	649.911654	2.410982	-0.036120	1.562298
178.221697	658.807431	2.415987	-0.036365	1.571454
179.042309	667.587186	2.420992	-0.036539	1.580316
179.644790	676.361422	2.425997	-0.036667	1.589041
180.984441	685.048450	2.431002	-0.036951	1.597912
182.350326	693.880886	2.436006	-0.037240	1.606882
182.941648	702.674937	2.441011	-0.037366	1.615477
184.506514	711.353977	2.446016	-0.037697	1.624278
186.658486	720.139916	2.451021	-0.038152	1.633347
187.942778	728.966024	2.456026	-0.038424	1.642086
189.201689	737.711146	2.461030	-0.038690	1.650693
190.367817	746.453267	2.466035	-0.038937	1.659219
192.754461	755.234307	2.471040	-0.039441	1.668175
194.020441	764.055887	2.476045	-0.039709	1.676719
194.660537	772.845117	2.481050	-0.039846	1.684967
195.336627	781.622552	2.486054	-0.039990	1.693177
196.355335	790.362935	2.491059	-0.040206	1.701434
197.414837	799.115098	2.496064	-0.040430	1.709676
200.213435	807.794862	2.501069	-0.041021	1.718417
201.641103	816.670869	2.506074	-0.041323	1.726814
202.498051	825.445148	2.511078	-0.041505	1.734883
203.332689	834.250360	2.516083	-0.041682	1.742934
204.158667	842.994632	2.521088	-0.041858	1.750892
205.601321	851.714047	2.526093	-0.042163	1.759000
207.174847	860.490236	2.531098	-0.042496	1.767164
208.311951	869.301870	2.536102	-0.042737	1.775174
209.849279	878.036469	2.541107	-0.043062	1.783215
210.814174	886.838035	2.546112	-0.043267	1.791087
211.798883	895.600242	2.551117	-0.043475	1.798897
212.744227	904.384239	2.556122	-0.043676	1.806678
214.078233	913.081650	2.561126	-0.043958	1.814479
215.466657	921.899635	2.566131	-0.044252	1.822366
217.246033	930.637042	2.571136	-0.044628	1.830277
219.991929	939.343744	2.576141	-0.045208	1.838439
220.973185	948.227446	2.581146	-0.045416	1.846146
221.488422	957.012523	2.586150	-0.045526	1.853590
222.472103	965.734349	2.591155	-0.045735	1.861100
223.319566	974.511631	2.596160	-0.045915	1.868583
224.463133	983.279835	2.601165	-0.046157	1.876121
225.263307	992.072915	2.606170	-0.046327	1.883541
226.581338	1000.771495	2.611174	-0.046606	1.891017
227.844545	1009.607290	2.616179	-0.046874	1.898556
228.362159	1018.355384	2.621184	-0.046984	1.905764
229.305528	1027.144078	2.626189	-0.047185	1.913109
230.021516	1035.912833	2.631194	-0.047337	1.920340
230.864836	1044.608678	2.636198	-0.047516	1.927524
233.305725	1053.397670	2.641203	-0.048031	1.935239
234.253844	1062.213772	2.646208	-0.048233	1.942494
235.214628	1070.949955	2.651213	-0.048436	1.949662
236.651398	1079.713236	2.656218	-0.048740	1.956968
238.557489	1088.489657	2.661222	-0.049143	1.964396
239.342149	1097.262025	2.666227	-0.049310	1.971459
240.253561	1106.033610	2.671232	-0.049504	1.978534
241.211624	1114.778176	2.676237	-0.049707	1.985576
242.194663	1123.590065	2.681242	-0.049915	1.992651
242.794379	1132.334677	2.686246	-0.050043	1.999538
243.607553	1141.085194	2.691251	-0.050216	2.006468
244.533934	1149.866774	2.696256	-0.050413	2.013430
246.212230	1158.572737	2.701261	-0.050767	2.020528
247.876149	1167.379387	2.706266	-0.051119	2.027671
248.564290	1176.174686	2.711270	-0.051266	2.034502
248.925655	1184.952029	2.716275	-0.051344	2.041203
249.570380	1193.689440	2.721280	-0.051481	2.047932
250.123558	1202.487669	2.726285	-0.051599	2.054659
251.082577	1211.153351	2.731290	-0.051802	2.061379
254.727081	1219.906836	2.736294	-0.052571	2.068896
255.589542	1228.759544	2.741299	-0.052754	2.075680
255.955250	1237.553984	2.746304	-0.052833	2.082260
256.274251	1246.313203	2.751309	-0.052902	2.088781
256.491445	1255.073689	2.756314	-0.052949	2.095255
257.819497	1263.766139	2.761318	-0.053230	2.101964
259.087164	1272.545349	2.766323	-0.053499	2.108699
261.225839	1281.306504	2.771328	-0.053950	2.115636
262.424152	1290.093295	2.776333	-0.054204	2.122313
263.575492	1298.879261	2.781338	-0.054448	2.128954
263.955207	1307.646358	2.786342	-0.054530	2.135353
264.938358	1316.364196	2.791347	-0.054738	2.141860
266.307078	1325.179213	2.796352	-0.055028	2.148520
267.282001	1333.894220	2.801357	-0.055235	2.154982
269.533604	1342.638313	2.806362	-0.055710	2.161785
270.541107	1351.470075	2.811366	-0.055924	2.168298
271.160267	1360.247863	2.816371	-0.056056	2.174651
271.595101	1369.005595	2.821376	-0.056149	2.180922
271.927061	1377.765792	2.826381	-0.056221	2.187149
272.079994	1386.541644	2.831386	-0.056255	2.193324
272.861371	1395.278821	2.836390	-0.056421	2.199617
273.234584	1404.056036	2.841395	-0.056501	2.205814
273.854198	1412.819528	2.846400	-0.056633	2.212048
274.702945	1421.562569	2.851405	-0.056813	2.218310
275.505147	1430.319275	2.856410	-0.056984	2.224551
278.015422	1439.017267	2.861414	-0.057514	2.231171
280.335330	1447.832567	2.866419	-0.058004	2.237803
281.312279	1456.636703	2.871424	-0.058211	2.244065
281.917676	1465.404157	2.876429	-0.058340	2.250191
282.322657	1474.152334	2.881434	-0.058427	2.256236
282.863787	1482.942385	2.886438	-0.058542	2.262327
283.525726	1491.667293	2.891443	-0.058683	2.268388
284.820800	1500.443354	2.896448	-0.058958	2.274626
285.897956	1509.197086	2.901453	-0.059186	2.280776
286.643925	1517.988036	2.906458	-0.059345	2.286853
287.259233	1526.744844	2.911462	-0.059476	2.292858
287.526315	1535.510743	2.916467	-0.059534	2.298767
288.350935	1544.245357	2.921472	-0.059709	2.304778
290.200000	1552.988872	2.926477	-0.060100	2.311029
291.256962	1561.791245	2.931482	-0.060324	2.317109
291.921531	1570.554970	2.936486	-0.060465	2.323051
292.631842	1579.320622	2.941491	-0.060616	2.328991
293.484936	1588.076610	2.946496	-0.060798	2.334943
293.928198	1596.846398	2.951501	-0.060893	2.340790
294.534781	1605.609519	2.956506	-0.061022	2.346657
295.545584	1614.360671	2.961510	-0.061236	2.352599
296.855900	1623.102811	2.966515	-0.061514	2.358591
297.480218	1631.917361	2.971520	-0.061647	2.364451
298.382540	1640.666214	2.976525	-0.061838	2.370320
299.685535	1649.377461	2.981530	-0.062114	2.376245
301.258400	1658.166049	2.986534	-0.062447	2.382268
302.261234	1666.934319	2.991539	-0.062660	2.388128
302.997016	1675.734488	2.996544	-0.062816	2.393931
303.616016	1684.460814	3.001549	-0.062948	2.399646
304.387516	1693.247021	3.006554	-0.063112	2.405421
305.025187	1701.990062	3.011558	-0.063248	2.411123
306.439945	1710.713830	3.016563	-0.063547	2.416979
308.021041	1719.551020	3.021568	-0.063882	2.422931
308.794231	1728.266553	3.026573	-0.064046	2.428606
309.581154	1737.048384	3.031578	-0.064213	2.434311
310.742315	1745.820024	3.036582	-0.064459	2.440082
311.179997	1754.582429	3.041587	-0.064553	2.445669
311.541790	1763.348378	3.046592	-0.064631	2.451227
311.768367	1772.116614	3.051597	-0.064680	2.456743
312.144225	1780.866695	3.056602	-0.064761	2.462269
313.046632	1789.624181	3.061606	-0.064953	2.467907
313.390087	1798.413983	3.066611	-0.065027	2.473425
313.580513	1807.138165	3.071616	-0.065069	2.478857
313.902730	1815.928567	3.076621	-0.065138	2.484346
314.503705	1824.665070	3.081626	-0.065266	2.489853
316.625897	1833.375574	3.086630	-0.065714	2.495670
319.214527	1842.158506	3.091635	-0.066261	2.501621
320.682596	1850.971707	3.096640	-0.066571	2.507328
321.215429	1859.733330	3.101645	-0.066685	2.512783
321.499693	1868.498396	3.106650	-0.066747	2.518174
321.702403	1877.276351	3.111654	-0.066791	2.523543
322.495950	1885.990562	3.116659	-0.066960	2.528991
323.500698	1894.770183	3.121664	-0.067173	2.534513
324.245007	1903.527010	3.126669	-0.067331	2.539952
325.117066	1912.306944	3.131674	-0.067516	2.545421
326.015407	1921.048885	3.136678	-0.067707	2.550862
326.398676	1929.833012	3.141683	-0.067790	2.556204
326.885257	1938.592919	3.146688	-0.067894	2.561543
327.129911	1947.344448	3.151693	-0.067947	2.566813
328.072937	1956.077757	3.156698	-0.068147	2.572212
329.774890	1964.848660	3.161702	-0.068507	2.577783
